"sim_id","date","median_rt","ci_lower","ci_upper","method","reporting_rate","mean_si","std_si","R0_value","model_type","transition_type"
81,2,5.58399910799977,4.75975035939482,6.49833780964205,"Cori",0.7,7.27080786754084,4.4543334325793,5,"full","exposed_to_infected"
81,3,4.29351763712153,3.68796196499073,4.96200033592679,"Cori",0.7,7.27080786754084,4.4543334325793,5,"full","exposed_to_infected"
81,4,3.59824567069849,3.12314980830773,4.11924777628492,"Cori",0.7,7.27080786754084,4.4543334325793,5,"full","exposed_to_infected"
81,5,3.23787973805902,2.84193929953463,3.66899572332358,"Cori",0.7,7.27080786754084,4.4543334325793,5,"full","exposed_to_infected"
81,6,3.1103917029214,2.76295691478433,3.48580203840854,"Cori",0.7,7.27080786754084,4.4543334325793,5,"full","exposed_to_infected"
81,7,2.9926023539053,2.68424078969341,3.3237235493636,"Cori",0.7,7.27080786754084,4.4543334325793,5,"full","exposed_to_infected"
81,8,2.98311015666678,2.70284502532747,3.28211210689015,"Cori",0.7,7.27080786754084,4.4543334325793,5,"full","exposed_to_infected"
81,9,2.85556303135025,2.60530915810338,3.12135221296259,"Cori",0.7,7.27080786754084,4.4543334325793,5,"full","exposed_to_infected"
81,10,2.97318794120402,2.73944296976781,3.21986614840006,"Cori",0.7,7.27080786754084,4.4543334325793,5,"full","exposed_to_infected"
81,11,3.04183026065972,2.82512689844263,3.26934208981571,"Cori",0.7,7.27080786754084,4.4543334325793,5,"full","exposed_to_infected"
81,12,3.06443275347208,2.86548192564119,3.27238623165302,"Cori",0.7,7.27080786754084,4.4543334325793,5,"full","exposed_to_infected"
81,13,3.03438878084846,2.85374957110294,3.22249481367547,"Cori",0.7,7.27080786754084,4.4543334325793,5,"full","exposed_to_infected"
81,14,3.08921277477092,2.92303603127243,3.26157156945857,"Cori",0.7,7.27080786754084,4.4543334325793,5,"full","exposed_to_infected"
81,15,3.1188368104383,2.96665382784885,3.27613741642609,"Cori",0.7,7.27080786754084,4.4543334325793,5,"full","exposed_to_infected"
81,16,3.22687691554419,3.08593289872452,3.37204858571444,"Cori",0.7,7.27080786754084,4.4543334325793,5,"full","exposed_to_infected"
81,17,3.22286028213084,3.0948625469161,3.3543394927986,"Cori",0.7,7.27080786754084,4.4543334325793,5,"full","exposed_to_infected"
81,18,3.24179249397537,3.12540527081475,3.36103392721994,"Cori",0.7,7.27080786754084,4.4543334325793,5,"full","exposed_to_infected"
81,19,3.20241696732468,3.09764964208611,3.30952035645779,"Cori",0.7,7.27080786754084,4.4543334325793,5,"full","exposed_to_infected"
81,20,3.21021617071497,3.11523787819407,3.30710561651364,"Cori",0.7,7.27080786754084,4.4543334325793,5,"full","exposed_to_infected"
81,21,3.17786103162132,3.09226587207962,3.2650213506224,"Cori",0.7,7.27080786754084,4.4543334325793,5,"full","exposed_to_infected"
81,22,3.11590642141483,3.03912209133756,3.19397331181425,"Cori",0.7,7.27080786754084,4.4543334325793,5,"full","exposed_to_infected"
81,23,3.03309405794099,2.96440423086856,3.10283688072513,"Cori",0.7,7.27080786754084,4.4543334325793,5,"full","exposed_to_infected"
81,24,2.94636843579363,2.88487421769339,3.00873038599889,"Cori",0.7,7.27080786754084,4.4543334325793,5,"full","exposed_to_infected"
81,25,2.84468396076445,2.78966522262841,2.90042138764287,"Cori",0.7,7.27080786754084,4.4543334325793,5,"full","exposed_to_infected"
81,26,2.74910135070128,2.69971143689198,2.79909000008224,"Cori",0.7,7.27080786754084,4.4543334325793,5,"full","exposed_to_infected"
81,27,2.62668470757855,2.58245787946305,2.67141362558363,"Cori",0.7,7.27080786754084,4.4543334325793,5,"full","exposed_to_infected"
81,28,2.50605304091171,2.4663405212232,2.54618958579105,"Cori",0.7,7.27080786754084,4.4543334325793,5,"full","exposed_to_infected"
81,29,2.38829516709444,2.35251128547303,2.42444009316033,"Cori",0.7,7.27080786754084,4.4543334325793,5,"full","exposed_to_infected"
81,30,2.25335730142163,2.22113641883081,2.28588829569398,"Cori",0.7,7.27080786754084,4.4543334325793,5,"full","exposed_to_infected"
81,31,2.12299135911359,2.09386763352719,2.1523838968106,"Cori",0.7,7.27080786754084,4.4543334325793,5,"full","exposed_to_infected"
81,32,1.98860863206902,1.96222949307589,2.01522313636487,"Cori",0.7,7.27080786754084,4.4543334325793,5,"full","exposed_to_infected"
81,33,1.84162664675583,1.81774473541029,1.86571682492189,"Cori",0.7,7.27080786754084,4.4543334325793,5,"full","exposed_to_infected"
81,34,1.70309558323259,1.68136824807474,1.72500929692102,"Cori",0.7,7.27080786754084,4.4543334325793,5,"full","exposed_to_infected"
81,35,1.56141784693702,1.54161599816894,1.58138854225909,"Cori",0.7,7.27080786754084,4.4543334325793,5,"full","exposed_to_infected"
81,36,1.41912510026057,1.40104244862217,1.4373626767225,"Cori",0.7,7.27080786754084,4.4543334325793,5,"full","exposed_to_infected"
81,37,1.29452255003801,1.27786885050173,1.31132031679358,"Cori",0.7,7.27080786754084,4.4543334325793,5,"full","exposed_to_infected"
81,38,1.16631479697763,1.15096657121186,1.18179886666452,"Cori",0.7,7.27080786754084,4.4543334325793,5,"full","exposed_to_infected"
81,39,1.04659421575726,1.03238015287775,1.06093815233747,"Cori",0.7,7.27080786754084,4.4543334325793,5,"full","exposed_to_infected"
81,40,0.944957951615593,0.931660054455715,0.958381787821644,"Cori",0.7,7.27080786754084,4.4543334325793,5,"full","exposed_to_infected"
