"sim_id","date","median_rt","ci_lower","ci_upper","method","reporting_rate","mean_si","std_si","R0_value","model_type","transition_type"
66,2,NA,NA,NA,"Cori",0.7,10.0503090725265,6.53592394933998,2,"full","susceptible_to_exposed"
66,3,NA,NA,NA,"Cori",0.7,10.0503090725265,6.53592394933998,2,"full","susceptible_to_exposed"
66,4,NA,NA,NA,"Cori",0.7,10.0503090725265,6.53592394933998,2,"full","susceptible_to_exposed"
66,5,1.86588092938967,1.53818585031449,2.23712134422978,"Cori",0.7,10.0503090725265,6.53592394933998,2,"full","susceptible_to_exposed"
66,6,1.81930546924905,1.51015103862723,2.16803327765375,"Cori",0.7,10.0503090725265,6.53592394933998,2,"full","susceptible_to_exposed"
66,7,1.74576508212359,1.45484222028035,2.07311470585435,"Cori",0.7,10.0503090725265,6.53592394933998,2,"full","susceptible_to_exposed"
66,8,1.79219015244414,1.50734650570776,2.11084773016642,"Cori",0.7,10.0503090725265,6.53592394933998,2,"full","susceptible_to_exposed"
66,9,1.80853146379662,1.5314657323822,2.11716147833906,"Cori",0.7,10.0503090725265,6.53592394933998,2,"full","susceptible_to_exposed"
66,10,1.79491450554926,1.52756543342897,2.09177983069227,"Cori",0.7,10.0503090725265,6.53592394933998,2,"full","susceptible_to_exposed"
66,11,1.85168112112016,1.58836560225946,2.14260948935712,"Cori",0.7,10.0503090725265,6.53592394933998,2,"full","susceptible_to_exposed"
66,12,1.9139095881056,1.65433360158684,2.19931875890969,"Cori",0.7,10.0503090725265,6.53592394933998,2,"full","susceptible_to_exposed"
66,13,1.9286417843085,1.67637595300591,2.20503240581376,"Cori",0.7,10.0503090725265,6.53592394933998,2,"full","susceptible_to_exposed"
66,14,2.01558837718886,1.7660572292173,2.28758827281249,"Cori",0.7,10.0503090725265,6.53592394933998,2,"full","susceptible_to_exposed"
66,15,2.06799912530963,1.82386852368485,2.33300221625151,"Cori",0.7,10.0503090725265,6.53592394933998,2,"full","susceptible_to_exposed"
66,16,2.02697348921415,1.79418472634153,2.27907873952018,"Cori",0.7,10.0503090725265,6.53592394933998,2,"full","susceptible_to_exposed"
66,17,2.00242256832437,1.77987259960388,2.24279498717651,"Cori",0.7,10.0503090725265,6.53592394933998,2,"full","susceptible_to_exposed"
66,18,1.94298431235642,1.73225089472448,2.1701542950683,"Cori",0.7,10.0503090725265,6.53592394933998,2,"full","susceptible_to_exposed"
66,19,1.87068033107001,1.67185170509555,2.08468230029164,"Cori",0.7,10.0503090725265,6.53592394933998,2,"full","susceptible_to_exposed"
66,20,1.89575199231659,1.70287909726773,2.1026673299104,"Cori",0.7,10.0503090725265,6.53592394933998,2,"full","susceptible_to_exposed"
66,21,1.8155233196709,1.63358198661847,2.01049813928976,"Cori",0.7,10.0503090725265,6.53592394933998,2,"full","susceptible_to_exposed"
