"sim_id","method","date","median_rt","q025_rt","q975_rt","delay_scenario","delay_percentage"
1,"EpiLPS",14,1.8511963454398,1.75291534674101,1.95498768137374,"medium_delay",0.3
1,"EpiLPS",15,1.84930835633651,1.7550575457887,1.94862066205308,"medium_delay",0.3
1,"EpiLPS",16,1.84949462148455,1.75642705305121,1.9474935488827,"medium_delay",0.3
1,"EpiLPS",17,1.85093265965667,1.76141706466367,1.94499745648705,"medium_delay",0.3
1,"EpiLPS",18,1.85314952250786,1.77173951246613,1.93830025723761,"medium_delay",0.3
1,"EpiLPS",19,1.85593253803882,1.7836339533578,1.93116170460131,"medium_delay",0.3
1,"EpiLPS",20,1.85882199854399,1.79132974979982,1.92885716471642,"medium_delay",0.3
1,"EpiLPS",21,1.8608159090758,1.79414071322626,1.92996893830195,"medium_delay",0.3
1,"EpiLPS",22,1.861654969614,1.79597624474044,1.92973556083387,"medium_delay",0.3
1,"EpiLPS",23,1.8609017409903,1.79946901821558,1.92443173767711,"medium_delay",0.3
1,"EpiLPS",24,1.85842060688724,1.80402880486898,1.91445233179299,"medium_delay",0.3
1,"EpiLPS",25,1.85424112979366,1.80531706680187,1.90449103409258,"medium_delay",0.3
1,"EpiLPS",26,1.84843720425164,1.80122541755094,1.89688645561487,"medium_delay",0.3
1,"EpiLPS",27,1.84107989072806,1.79407948444167,1.88931159039373,"medium_delay",0.3
1,"EpiLPS",28,1.83224839431917,1.78697450712922,1.87866931794032,"medium_delay",0.3
1,"EpiLPS",29,1.82198085833591,1.78104683664586,1.8638556717543,"medium_delay",0.3
1,"EpiLPS",30,1.81024092005592,1.77422374178852,1.84698925589933,"medium_delay",0.3
1,"EpiLPS",31,1.79685868248261,1.76336065153202,1.83099306543334,"medium_delay",0.3
1,"EpiLPS",32,1.7816868652854,1.74848705066344,1.81551706930058,"medium_delay",0.3
1,"EpiLPS",33,1.76465742840275,1.73181532660074,1.79812234698794,"medium_delay",0.3
1,"EpiLPS",34,1.7457081853051,1.71489806057241,1.77707184952089,"medium_delay",0.3
1,"EpiLPS",35,1.72486247118126,1.69755326406527,1.75261101225458,"medium_delay",0.3
1,"EpiLPS",36,1.70232860082952,1.67775844370754,1.72725857889192,"medium_delay",0.3
1,"EpiLPS",37,1.67835770521,1.654580972725,1.70247611514504,"medium_delay",0.3
1,"EpiLPS",38,1.65316693865823,1.62933466460325,1.67734780732607,"medium_delay",0.3
1,"EpiLPS",39,1.62690863677656,1.6037261975312,1.65042618652282,"medium_delay",0.3
1,"EpiLPS",40,1.59969907604262,1.57850216554904,1.6211806291704,"medium_delay",0.3
1,"EpiLPS",41,1.57144788735431,1.55262974494552,1.59049410892033,"medium_delay",0.3
1,"EpiLPS",42,1.54181138841194,1.52420837104646,1.559617702273,"medium_delay",0.3
1,"EpiLPS",43,1.51049794011467,1.49290480667255,1.52829839979951,"medium_delay",0.3
1,"EpiLPS",44,1.47733777622243,1.45967873295733,1.49521045677771,"medium_delay",0.3
1,"EpiLPS",45,1.4422590124959,1.42536781536322,1.45935037728881,"medium_delay",0.3
1,"EpiLPS",46,1.40532009677789,1.39004865758764,1.42075931200511,"medium_delay",0.3
1,"EpiLPS",47,1.36700140443832,1.35308309751872,1.3810628801462,"medium_delay",0.3
1,"EpiLPS",48,1.32789532563674,1.31431929695182,1.34161158550847,"medium_delay",0.3
1,"EpiLPS",49,1.28845731867014,1.274656833501,1.30240721926302,"medium_delay",0.3
1,"EpiLPS",50,1.24900428677283,1.23525810741746,1.26290343613967,"medium_delay",0.3
1,"EpiLPS",51,1.20975628743553,1.19680177294416,1.22285102518651,"medium_delay",0.3
1,"EpiLPS",52,1.17090495351379,1.1590826806003,1.18284780983274,"medium_delay",0.3
1,"EpiLPS",53,1.13265004837404,1.12140691235944,1.14400590717111,"medium_delay",0.3
1,"EpiLPS",54,1.09514087664628,1.08374053903876,1.10666113935846,"medium_delay",0.3
1,"EpiLPS",55,1.05847393483235,1.04674013326367,1.07033927057544,"medium_delay",0.3
1,"EpiLPS",56,1.02270756176108,1.01106710880667,1.03448203168015,"medium_delay",0.3
1,"EpiLPS",57,0.987919801676064,0.976954152066158,0.999008533286403,"medium_delay",0.3
1,"EpiLPS",58,0.954479707300613,0.944156493604385,0.964915792900748,"medium_delay",0.3
1,"EpiLPS",59,0.922818395110668,0.912539669436151,0.93321289898643,"medium_delay",0.3
1,"EpiLPS",60,0.89323581831272,0.882532764671214,0.904068674905275,"medium_delay",0.3
1,"EpiLPS",61,0.865914583232974,0.854858787189195,0.877113362688742,"medium_delay",0.3
1,"EpiLPS",62,0.840956239181967,0.830048746734848,0.852007064646516,"medium_delay",0.3
1,"EpiLPS",63,0.818275848394115,0.807876069998673,0.828809503004846,"medium_delay",0.3
1,"EpiLPS",64,0.797545293472017,0.78736149075365,0.807860814389743,"medium_delay",0.3
1,"EpiLPS",65,0.778450647231099,0.767907106981274,0.789138952700556,"medium_delay",0.3
1,"EpiLPS",66,0.760747742012447,0.749591088760808,0.772070447013691,"medium_delay",0.3
1,"EpiLPS",67,0.744249206162059,0.732759529786651,0.755919040771984,"medium_delay",0.3
1,"EpiLPS",68,0.728788971067023,0.717519767595652,0.740235166103802,"medium_delay",0.3
1,"EpiLPS",69,0.714067613616005,0.703126588824979,0.725178886589052,"medium_delay",0.3
1,"EpiLPS",70,0.699750068024049,0.688661405210152,0.711017277859849,"medium_delay",0.3
1,"EpiLPS",71,0.685566927399744,0.67382717828573,0.697511212207331,"medium_delay",0.3
1,"EpiLPS",72,0.671313679218954,0.658895953176741,0.68396543298484,"medium_delay",0.3
1,"EpiLPS",73,0.656839489332626,0.644227233197962,0.669698659904634,"medium_delay",0.3
1,"EpiLPS",74,0.642216314599749,0.629864710927621,0.654810132370597,"medium_delay",0.3
1,"EpiLPS",75,0.627867213161874,0.615563498707709,0.640416850887459,"medium_delay",0.3
1,"EpiLPS",76,0.61420488979389,0.60134042691942,0.627344561847122,"medium_delay",0.3
1,"EpiLPS",77,0.601550353625856,0.587770807662845,0.615652943681005,"medium_delay",0.3
1,"EpiLPS",78,0.590147676300144,0.575688600237848,0.604969908555717,"medium_delay",0.3
1,"EpiLPS",79,0.580162969430675,0.565652652341994,0.595045510181956,"medium_delay",0.3
1,"EpiLPS",80,0.571540888004297,0.557172390633071,0.586279923686785,"medium_delay",0.3
1,"EpiLPS",81,0.564116418674696,0.54936976549088,0.579258914137764,"medium_delay",0.3
1,"EpiLPS",82,0.557742564319199,0.541957593443462,0.573987285752107,"medium_delay",0.3
