"sim_id","method","date","median_rt","q025_rt","q975_rt"
1,"EpiLPS",14,3.24582827807034,2.81615910465187,3.74105326411357
1,"EpiLPS",15,3.27445361389913,2.85829964311208,3.75119749793029
1,"EpiLPS",16,3.2874265125261,2.87466383664005,3.75945630146832
1,"EpiLPS",17,3.28767483943909,2.87004723142056,3.766072464435
1,"EpiLPS",18,3.27687235304012,2.86689931505487,3.74547245581004
1,"EpiLPS",19,3.2572137627209,2.8646838756636,3.70352958879303
1,"EpiLPS",20,3.23042460958014,2.8440719470214,3.66926131004185
1,"EpiLPS",21,3.19758315349009,2.80633999190633,3.64337110007052
1,"EpiLPS",22,3.15952527903149,2.77384348760085,3.59883318343716
1,"EpiLPS",23,3.11557893227566,2.74720896458756,3.53334318880153
1,"EpiLPS",24,3.06414839106625,2.70436410580272,3.47179780353096
1,"EpiLPS",25,3.00351766550758,2.64134422447494,3.41535127584871
1,"EpiLPS",26,2.93234702398651,2.57672441757693,3.33705033042238
1,"EpiLPS",27,2.84950469204791,2.51377044056865,3.23007895190552
1,"EpiLPS",28,2.75367625437252,2.43227424048923,3.11754850159079
1,"EpiLPS",29,2.64423459064572,2.32714947215146,3.00452405573384
1,"EpiLPS",30,2.52133560871506,2.21508918484272,2.86992203080344
1,"EpiLPS",31,2.38622746609556,2.10344023529922,2.70703270974506
1,"EpiLPS",32,2.24123435650918,1.97872762889504,2.53856638349066
1,"EpiLPS",33,2.08903499456641,1.83806351572222,2.3742744313209
1,"EpiLPS",34,1.9323333759469,1.69581703181948,2.20183675817441
1,"EpiLPS",35,1.77402832607541,1.56096670035732,2.01617145388014
1,"EpiLPS",36,1.61765392008963,1.42581943328794,1.83529845651423
1,"EpiLPS",37,1.46615382486074,1.28823689607866,1.66864265780394
1,"EpiLPS",38,1.32165813305164,1.15741410552423,1.50920937659592
1,"EpiLPS",39,1.18575951245759,1.04006295682169,1.35186587711989
1,"EpiLPS",40,1.06031938838352,0.9315341720866,1.20690924613498
1,"EpiLPS",41,0.946451682357906,0.829214965635477,1.08026365196102
