"sim_id","method","date","median_rt","q025_rt","q975_rt","reporting_rate"
1,"RtEstim",17,1.64889039043885,1.26958940202641,2.0281913788513,0.7
1,"RtEstim",18,1.64857695881524,1.25612855955169,2.04102535807878,0.7
1,"RtEstim",19,1.64671746861935,1.25019102054312,2.04324391669558,0.7
1,"RtEstim",20,1.64335796106792,1.25011615553066,2.03659976660518,0.7
1,"RtEstim",21,1.63854829142909,1.26547286522107,2.0116237176371,0.7
1,"RtEstim",22,1.63234171924579,1.27490463664623,1.98977880184535,0.7
1,"RtEstim",23,1.62479449736495,1.28755552608183,1.96203346864806,0.7
1,"RtEstim",24,1.61596546317668,1.29152733713678,1.94040358921658,0.7
1,"RtEstim",25,1.60591563523378,1.29767363089025,1.9141576395773,0.7
1,"RtEstim",26,1.59470781816531,1.30485164845038,1.88456398788023,0.7
1,"RtEstim",27,1.58240621852994,1.30630800679601,1.85850443026387,0.7
1,"RtEstim",28,1.569076073974,1.30938787959372,1.82876426835428,0.7
1,"RtEstim",29,1.55478329777412,1.31138853468946,1.79817806085878,0.7
1,"RtEstim",30,1.53959414055553,1.31574107772288,1.76344720338817,0.7
1,"RtEstim",31,1.52357487069261,1.31475295329708,1.73239678808814,0.7
1,"RtEstim",32,1.50679147461877,1.3153050837787,1.69827786545883,0.7
1,"RtEstim",33,1.48930937800655,1.3143838469178,1.66423490909529,0.7
1,"RtEstim",34,1.47119318851356,1.31058501791988,1.63180135910724,0.7
1,"RtEstim",35,1.45250646054895,1.3041013101609,1.600911610937,0.7
1,"RtEstim",36,1.43331148228504,1.29641464767126,1.57020831689882,0.7
1,"RtEstim",37,1.41366908491899,1.2883039566296,1.53903421320837,0.7
1,"RtEstim",38,1.39363847398432,1.27927884712149,1.50799810084715,0.7
1,"RtEstim",39,1.37327708233107,1.26933133372533,1.47722283093681,0.7
1,"RtEstim",40,1.35264044423453,1.25827425667316,1.4470066317959,0.7
1,"RtEstim",41,1.33178208995128,1.24518033297983,1.41838384692273,0.7
1,"RtEstim",42,1.31075345991725,1.23080967243123,1.39069724740326,0.7
1,"RtEstim",43,1.28960383767533,1.2151539954854,1.36405367986526,0.7
1,"RtEstim",44,1.26838030051838,1.19972271196344,1.33703788907331,0.7
1,"RtEstim",45,1.24712768675495,1.18349407378044,1.31076129972946,0.7
1,"RtEstim",46,1.22588857844297,1.16685243437754,1.2849247225084,0.7
1,"RtEstim",47,1.20470329840847,1.14969202960874,1.25971456720819,0.7
1,"RtEstim",48,1.18360992034069,1.1322074747771,1.23501236590428,0.7
1,"RtEstim",49,1.16264429074845,1.11417641703205,1.21111216446486,0.7
1,"RtEstim",50,1.14184006156806,1.09599379066961,1.1876863324665,0.7
1,"RtEstim",51,1.12122873223467,1.07774694782311,1.16471051664624,0.7
1,"RtEstim",52,1.10083970006144,1.05951142858878,1.1421679715341,0.7
1,"RtEstim",53,1.08070031781838,1.04117630228554,1.12022433335121,0.7
1,"RtEstim",54,1.06083595746102,1.02271698984682,1.09895492507522,0.7
1,"RtEstim",55,1.04127007902439,1.00433558611347,1.07820457193531,0.7
1,"RtEstim",56,1.0220243037717,0.986188974873507,1.05785963266989,0.7
1,"RtEstim",57,1.00311849076828,0.968110044920645,1.03812693661591,0.7
1,"RtEstim",58,0.98457081613426,0.950015769555701,1.01912586271282,0.7
1,"RtEstim",59,0.966397854310681,0.931945510864636,1.00085019775673,0.7
1,"RtEstim",60,0.948614660758765,0.914220674248824,0.983008647268706,0.7
1,"RtEstim",61,0.931234855598132,0.896653971810563,0.965815739385701,0.7
1,"RtEstim",62,0.914270707771639,0.879164462369294,0.949376953173984,0.7
1,"RtEstim",63,0.897733219391306,0.861935263090945,0.933531175691667,0.7
1,"RtEstim",64,0.881632209986222,0.844892505342423,0.91837191463002,0.7
1,"RtEstim",65,0.865976400434673,0.828224794182072,0.903728006687274,0.7
1,"RtEstim",66,0.8507734964111,0.81180070207123,0.88974629075097,0.7
1,"RtEstim",67,0.836030271221714,0.79568320168034,0.876377340763088,0.7
1,"RtEstim",68,0.821752647935565,0.779860415266866,0.863644880604264,0.7
1,"RtEstim",69,0.807945780748881,0.764193210205837,0.851698351291925,0.7
1,"RtEstim",70,0.79461413554625,0.748713077121686,0.840515193970814,0.7
1,"RtEstim",71,0.781761569645326,0.73348600674669,0.830037132543961,0.7
1,"RtEstim",72,0.769391410733761,0.718378326847897,0.820404494619625,0.7
1,"RtEstim",73,0.757506535026856,0.7036006037845,0.811412466269212,0.7
1,"RtEstim",74,0.746109444693388,0.689111095418538,0.803107793968237,0.7
1,"RtEstim",75,0.735202344616667,0.674500799711848,0.795903889521486,0.7
1,"RtEstim",76,0.724787218578262,0.66011187592779,0.789462561228735,0.7
1,"RtEstim",77,0.714865904974092,0.646124333312408,0.783607476635777,0.7
1,"RtEstim",78,0.70544017219591,0.63226749483311,0.77861284955871,0.7
1,"RtEstim",79,0.696511793837171,0.618927883796628,0.774095703877713,0.7
1,"RtEstim",80,0.688082623911116,0.605495118565326,0.770670129256905,0.7
1,"RtEstim",81,0.680154672299467,0.592070765498454,0.768238579100481,0.7
1,"RtEstim",82,0.672730180684321,0.579243731527176,0.766216629841466,0.7
1,"RtEstim",83,0.66581169925077,0.566407076747312,0.765216321754227,0.7
1,"RtEstim",84,0.659402164485946,0.553596763990382,0.76520756498151,0.7
1,"RtEstim",85,0.653504978442846,0.54144180325408,0.765568153631611,0.7
1,"RtEstim",86,0.648124089881575,0.529286061316028,0.766962118447122,0.7
1,"RtEstim",87,0.643264077748777,0.517125730263377,0.769402425234177,0.7
1,"RtEstim",88,0.638930237509507,0.50675186819396,0.771108606825055,0.7
1,"RtEstim",89,0.635128670902512,0.495992647791055,0.774264694013968,0.7
1,"RtEstim",90,0.631866379752044,0.485552686446496,0.778180073057593,0.7
1,"RtEstim",91,0.629151364540174,0.474100997144,0.784201731936349,0.7
1,"RtEstim",92,0.626992728517985,0.464006365217383,0.789979091818587,0.7
1,"RtEstim",93,0.6254007882179,0.453537905804436,0.797263670631364,0.7
1,"RtEstim",94,0.624387191321288,0.44605917880819,0.802715203834386,0.7
1,"RtEstim",95,0.623965042940735,0.440505356090099,0.807424729791371,0.7
1,"RtEstim",96,0.624149041492481,0.434741081418771,0.813557001566191,0.7
1,"RtEstim",97,0.624955625467234,0.429065882173527,0.820845368760941,0.7
1,"RtEstim",98,0.626403132555736,0.422557736901071,0.830248528210401,0.7
1,"RtEstim",99,0.62851197275142,0.417209890253447,0.839814055249393,0.7
1,"RtEstim",100,0.631304817240786,0.411241250464792,0.851368384016779,0.7
1,"RtEstim",101,0.63480680510535,0.405400030023034,0.864213580187665,0.7
1,"RtEstim",102,0.639045770102072,0.399786895028824,0.87830464517532,0.7
1,"RtEstim",103,0.644052490065005,0.400464898123245,0.887640082006764,0.7
1,"RtEstim",104,0.649860961785319,0.399329800184719,0.900392123385919,0.7
1,"RtEstim",105,0.656508704585446,0.40233212676858,0.910685282402311,0.7
1,"RtEstim",106,0.664037096213263,0.403130292698344,0.924943899728183,0.7
1,"RtEstim",107,0.67249174514966,0.402667194437451,0.942316295861868,0.7
1,"RtEstim",108,0.681922903958395,0.409135631742451,0.954710176174339,0.7
1,"RtEstim",109,0.692385928920156,0.413385150123436,0.971386707716876,0.7
1,"RtEstim",110,0.703941791895968,0.41618465754949,0.991698926242445,0.7
1,"RtEstim",111,0.716657651173058,0.42536931195787,1.00794599038825,0.7
1,"RtEstim",112,0.73060748897465,0.433793125787906,1.02742185216139,0.7
1,"RtEstim",113,0.745872824383677,0.438762316108487,1.05298333265887,0.7
1,"RtEstim",114,0.762543511661865,0.445469026343804,1.07961799697993,0.7
1,"RtEstim",115,0.780718635366236,0.458719283519844,1.10271798721263,0.7
1,"RtEstim",116,0.800507515306105,0.461884767277039,1.13913026333517,0.7
1,"RtEstim",117,0.822030836281634,0.472932438043003,1.17112923452027,0.7
1,"RtEstim",118,0.84542191974271,0.485310405737079,1.20553343374834,0.7
1,"RtEstim",119,0.870828157055859,0.490244183567433,1.25141213054428,0.7
1,"RtEstim",120,0.89841262702564,0.490240614933513,1.30658463911777,0.7
1,"RtEstim",121,0.928355923757151,0.506639272536825,1.35007257497748,0.7
1,"RtEstim",122,0.960858224951699,0.515928167271883,1.40578828263152,0.7
1,"RtEstim",123,0.996141635396992,0.525092459686854,1.46719081110713,0.7
1,"RtEstim",124,1.03445284586331,0.538014084991649,1.53089160673498,0.7
1,"RtEstim",125,1.07606615398971,0.540263779808505,1.61186852817092,0.7
1,"RtEstim",126,1.1212869012046,0.551824564020106,1.6907492383891,0.7
1,"RtEstim",127,1.17045538847172,0.541149654046727,1.79976112289671,0.7
1,"RtEstim",128,1.22395134392327,0.552506849019906,1.89539583882663,0.7
1,"RtEstim",129,1.28219902751873,0.620618663666565,1.94377939137089,0.7
1,"RtEstim",130,1.34567307209171,0.636644953547977,2.05470119063544,0.7
1,"RtEstim",131,1.41490517692296,0.61432504131899,2.21548531252693,0.7
1,"RtEstim",132,1.49049178979262,0.622876860155738,2.3581067194295,0.7
1,"RtEstim",133,1.57310293691474,0.701399031251593,2.44480684257789,0.7
1,"RtEstim",134,1.66349238794591,0.829125334088863,2.49785944180297,0.7
1,"RtEstim",135,1.76250937624013,1.02778578948512,2.49723296299515,0.7
1,"RtEstim",136,1.8711121337298,1.16340388271953,2.57882038474006,0.7
1,"RtEstim",137,1.99038354650154,1.23493050447965,2.74583658852343,0.7
1,"RtEstim",138,2.12154929282089,1.27817309270212,2.96492549293966,0.7
1,"RtEstim",139,2.26599889190079,1.2900757593262,3.24192202447539,0.7
1,"RtEstim",140,2.42531017134986,1.26851254923285,3.58210779346687,0.7
1,"RtEstim",141,2.60127775671316,1.22327996753373,3.97927554589259,0.7
1,"RtEstim",142,2.79594630118204,1.1580034028607,4.43388919950338,0.7
1,"RtEstim",143,3.01164931149656,1.04663269772917,4.97666592526395,0.7
1,"RtEstim",144,3.25105459231755,0.96995768123618,5.53215150339891,0.7
1,"RtEstim",145,3.51721753207364,0.933918333535689,6.10051673061158,0.7
1,"RtEstim",146,3.81364369608304,0.923981640367274,6.70330575179882,0.7
1,"RtEstim",147,4.14436248696064,0.866057771526914,7.42266720239436,0.7
1,"RtEstim",148,4.51401398950253,0.387864435069229,8.64016354393584,0.7
1,"RtEstim",149,4.92795155168392,0,11.4489919128561,0.7
1,"RtEstim",150,5.39236318282521,0,11.2624792398083,0.7
2,"RtEstim",17,1.6540712538484,1.27929894158426,2.02884356611253,0.7
2,"RtEstim",18,1.65039234057601,1.27594026063144,2.02484442052059,0.7
2,"RtEstim",19,1.64534759476742,1.27993194299727,2.01076324653758,0.7
2,"RtEstim",20,1.63898718605295,1.28309530634204,1.99487906576386,0.7
2,"RtEstim",21,1.63136389053092,1.28213213177672,1.98059564928512,0.7
2,"RtEstim",22,1.62253273218451,1.28649487949236,1.95857058487665,0.7
2,"RtEstim",23,1.61255062942276,1.2968355801076,1.92826567873792,0.7
2,"RtEstim",24,1.60147604913599,1.3038415854047,1.89911051286729,0.7
2,"RtEstim",25,1.58936867043411,1.30940950034806,1.86932784052016,0.7
2,"RtEstim",26,1.5762890600092,1.31449038940912,1.83808773060927,0.7
2,"RtEstim",27,1.56229836083511,1.31414390986926,1.81045281180096,0.7
2,"RtEstim",28,1.54745799568618,1.31209739288686,1.7828185984855,0.7
2,"RtEstim",29,1.53182938672873,1.31266323981801,1.75099553363945,0.7
2,"RtEstim",30,1.51547369221139,1.31095113877067,1.71999624565211,0.7
2,"RtEstim",31,1.49845156105914,1.30925728928719,1.68764583283109,0.7
2,"RtEstim",32,1.48082290596838,1.30600344078853,1.65564237114824,0.7
2,"RtEstim",33,1.46264669539786,1.29983406620073,1.62545932459499,0.7
2,"RtEstim",34,1.44398076466326,1.2919243504846,1.59603717884193,0.7
2,"RtEstim",35,1.42488164616611,1.28477555015392,1.5649877421783,0.7
2,"RtEstim",36,1.40540441861736,1.2771731765736,1.53363566066112,0.7
2,"RtEstim",37,1.38560257496246,1.26777325403302,1.50343189589189,0.7
2,"RtEstim",38,1.36552790858639,1.25740771781053,1.47364809936226,0.7
2,"RtEstim",39,1.34523041726021,1.24559857417865,1.44486226034178,0.7
2,"RtEstim",40,1.32475822417908,1.23286575635341,1.41665069200475,0.7
2,"RtEstim",41,1.30415751534936,1.21898312079606,1.38933190990265,0.7
2,"RtEstim",42,1.28347249249864,1.20390694422192,1.36303804077535,0.7
2,"RtEstim",43,1.26274534061585,1.18877207775995,1.33671860347175,0.7
2,"RtEstim",44,1.24201620917238,1.17363027354128,1.31040214480347,0.7
2,"RtEstim",45,1.22132320602999,1.15770212968432,1.28494428237567,0.7
2,"RtEstim",46,1.20070240302211,1.14110721392165,1.26029759212257,0.7
2,"RtEstim",47,1.18018785218669,1.12399040873746,1.23638529563592,0.7
2,"RtEstim",48,1.15981161162334,1.1068308833566,1.21279233989007,0.7
2,"RtEstim",49,1.13960377995356,1.08968227648131,1.18952528342581,0.7
2,"RtEstim",50,1.11959253838319,1.07243515278585,1.16674992398052,0.7
2,"RtEstim",51,1.09980419939936,1.05481538368078,1.14479301511793,0.7
2,"RtEstim",52,1.08026326117638,1.03711257625722,1.12341394609554,0.7
2,"RtEstim",53,1.06099246681292,1.01938232376445,1.1026026098614,0.7
2,"RtEstim",54,1.04201286757964,1.00170105597963,1.08232467917964,0.7
2,"RtEstim",55,1.02334388942021,0.984010397931701,1.06267738090872,0.7
2,"RtEstim",56,1.00500340201779,0.966393706259926,1.04361309777566,0.7
2,"RtEstim",57,0.98700778981007,0.948742389000558,1.02527319061958,0.7
2,"RtEstim",58,0.969372024410982,0.931247199809344,1.00749684901262,0.7
2,"RtEstim",59,0.952109737970485,0.914026424479635,0.990193051461335,0.7
2,"RtEstim",60,0.935233297078545,0.896999992097438,0.973466602059651,0.7
2,"RtEstim",61,0.918753876886379,0.880157522953984,0.957350230818773,0.7
2,"RtEstim",62,0.902681535177152,0.863548882843223,0.94181418751108,0.7
2,"RtEstim",63,0.887025286174142,0.846913321171672,0.927137251176612,0.7
2,"RtEstim",64,0.871793173924499,0.830491877415498,0.913094470433499,0.7
2,"RtEstim",65,0.856992345139219,0.814360229155227,0.899624461123211,0.7
2,"RtEstim",66,0.842629121411621,0.798396910415926,0.886861332407315,0.7
2,"RtEstim",67,0.828709070765934,0.782616659430798,0.87480148210107,0.7
2,"RtEstim",68,0.815237078510825,0.767120658536912,0.863353498484738,0.7
2,"RtEstim",69,0.802217417393655,0.751957798424417,0.852477036362893,0.7
2,"RtEstim",70,0.789653817068472,0.737026075208997,0.842281558927948,0.7
2,"RtEstim",71,0.777549532904743,0.722248908317544,0.832850157491943,0.7
2,"RtEstim",72,0.765907414176936,0.707611537803014,0.824203290550857,0.7
2,"RtEstim",73,0.754729971688581,0.693385330372713,0.816074613004449,0.7
2,"RtEstim",74,0.744019444898329,0.67904346226615,0.808995427530509,0.7
2,"RtEstim",75,0.733777868629904,0.664976475291167,0.802579261968642,0.7
