"id","date","susceptible_to_susceptible","susceptible_to_exposed","exposed_to_exposed","exposed_to_infected","infected_to_infected","infected_to_removed","removed_to_removed"
3,34,197,7,361,130,8701,1451,89153
3,35,190,7,274,94,7503,1328,90604
3,36,182,8,210,71,6482,1115,91932
3,37,177,5,176,42,5621,932,93047
3,38,172,5,131,50,4871,792,93979
3,39,170,2,102,34,4223,698,94771
3,40,167,3,77,27,3650,607,95469
3,41,166,1,55,25,3173,504,96076
3,42,165,1,48,8,2714,484,96580
3,43,165,0,37,12,2350,372,97064
3,44,164,1,26,11,2025,337,97436
3,45,160,4,23,4,1729,307,97773
3,46,159,1,19,8,1493,240,98080
3,47,159,0,14,6,1305,196,98320
3,48,159,0,12,2,1134,177,98516
3,49,159,0,7,5,956,180,98693
3,50,159,0,5,2,815,146,98873
3,51,159,0,4,1,705,112,99019
3,52,158,1,4,0,596,110,99131
3,53,158,0,4,1,503,93,99241
3,54,157,1,2,2,432,72,99334
3,55,156,1,3,0,369,65,99406
3,56,156,0,3,1,312,57,99471
3,57,156,0,2,1,279,34,99528
3,58,156,0,1,1,218,62,99562
3,59,156,0,1,0,177,42,99624
3,60,155,1,1,0,159,18,99666
3,61,154,1,2,0,139,20,99684
3,62,154,0,2,1,125,14,99704
3,63,154,0,2,0,102,24,99718
3,64,154,0,2,0,86,16,99742
3,65,154,0,2,0,70,16,99758
3,66,154,0,1,1,58,12,99774
3,67,154,0,0,1,50,9,99786
3,68,154,0,0,0,44,7,99795
3,69,154,0,0,0,39,5,99802
3,70,154,0,0,0,37,2,99807
3,71,154,0,0,0,34,3,99809
3,72,154,0,0,0,30,4,99812
3,73,154,0,0,0,24,6,99816
3,74,154,0,0,0,21,3,99822
3,75,154,0,0,0,19,2,99825
3,76,154,0,0,0,11,8,99827
3,77,154,0,0,0,7,4,99835
3,78,154,0,0,0,6,1,99839
3,79,154,0,0,0,6,0,99840
3,80,154,0,0,0,4,2,99840
3,81,154,0,0,0,3,1,99842
3,82,154,0,0,0,2,1,99843
3,83,154,0,0,0,2,0,99844
3,84,154,0,0,0,2,0,99844
3,85,154,0,0,0,1,1,99844
3,86,154,0,0,0,1,0,99845
3,87,154,0,0,0,1,0,99845
3,88,154,0,0,0,1,0,99845
3,89,154,0,0,0,1,0,99845
3,90,154,0,0,0,1,0,99845
3,91,154,0,0,0,1,0,99845
3,92,154,0,0,0,1,0,99845
3,93,154,0,0,0,1,0,99845
3,94,154,0,0,0,1,0,99845
3,95,154,0,0,0,1,0,99845
3,96,154,0,0,0,1,0,99845
3,97,154,0,0,0,1,0,99845
3,98,154,0,0,0,1,0,99845
3,99,154,0,0,0,1,0,99845
3,100,154,0,0,0,1,0,99845
3,101,154,0,0,0,1,0,99845
3,102,154,0,0,0,1,0,99845
3,103,154,0,0,0,1,0,99845
3,104,154,0,0,0,1,0,99845
3,105,154,0,0,0,1,0,99845
3,106,154,0,0,0,1,0,99845
3,107,154,0,0,0,1,0,99845
3,108,154,0,0,0,1,0,99845
3,109,154,0,0,0,1,0,99845
3,110,154,0,0,0,1,0,99845
3,111,154,0,0,0,1,0,99845
3,112,154,0,0,0,0,1,99845
3,113,154,0,0,0,0,0,99846
3,114,154,0,0,0,0,0,99846
3,115,154,0,0,0,0,0,99846
3,116,154,0,0,0,0,0,99846
3,117,154,0,0,0,0,0,99846
3,118,154,0,0,0,0,0,99846
3,119,154,0,0,0,0,0,99846
3,120,154,0,0,0,0,0,99846
3,121,154,0,0,0,0,0,99846
3,122,154,0,0,0,0,0,99846
3,123,154,0,0,0,0,0,99846
3,124,154,0,0,0,0,0,99846
3,125,154,0,0,0,0,0,99846
3,126,154,0,0,0,0,0,99846
3,127,154,0,0,0,0,0,99846
3,128,154,0,0,0,0,0,99846
3,129,154,0,0,0,0,0,99846
3,130,154,0,0,0,0,0,99846
3,131,154,0,0,0,0,0,99846
3,132,154,0,0,0,0,0,99846
3,133,154,0,0,0,0,0,99846
3,134,154,0,0,0,0,0,99846
3,135,154,0,0,0,0,0,99846
3,136,154,0,0,0,0,0,99846
3,137,154,0,0,0,0,0,99846
3,138,154,0,0,0,0,0,99846
3,139,154,0,0,0,0,0,99846
3,140,154,0,0,0,0,0,99846
3,141,154,0,0,0,0,0,99846
3,142,154,0,0,0,0,0,99846
3,143,154,0,0,0,0,0,99846
3,144,154,0,0,0,0,0,99846
3,145,154,0,0,0,0,0,99846
3,146,154,0,0,0,0,0,99846
3,147,154,0,0,0,0,0,99846
3,148,154,0,0,0,0,0,99846
3,149,154,0,0,0,0,0,99846
3,150,154,0,0,0,0,0,99846
4,0,99900,100,0,0,0,0,0
4,1,99814,86,76,24,0,0,0
4,2,99659,155,114,48,16,8,0
4,3,99400,259,217,52,54,10,8
4,4,98900,500,372,104,89,17,18
4,5,98075,825,660,212,164,29,35
4,6,96574,1501,1110,375,324,52,64
4,7,94079,2495,1908,703,603,96,116
4,8,89859,4220,3329,1074,1122,184,212
4,9,83132,6727,5730,1819,1894,302,396
4,10,73416,9716,9314,3143,3204,509,698
4,11,60795,12621,14218,4812,5449,898,1207
4,12,46432,14363,20123,6716,8825,1436,2105
4,13,32903,13529,25886,8600,13370,2171,3541
4,14,22030,10873,29601,9814,18939,3031,5712
4,15,14126,7904,30451,10023,24529,4224,8743
4,16,8994,5132,28830,9525,29613,4939,12967
4,17,5653,3341,25439,8523,33542,5596,17906
4,18,3658,1995,21472,7308,36189,5876,23502
4,19,2430,1228,17568,5899,37328,6169,29378
4,20,1656,774,14065,4731,36928,6299,35547
4,21,1182,474,11081,3758,35783,5876,41846
4,22,902,280,8596,2959,33975,5566,47722
4,23,668,234,6610,2266,31614,5320,53288
4,24,529,139,5115,1729,28995,4885,58608
4,25,439,90,3965,1289,26360,4364,63493
4,26,368,71,2996,1059,23753,3896,67857
4,27,325,43,2290,777,21234,3578,71753
4,28,286,39,1756,577,18960,3051,75331
4,29,256,30,1372,423,16733,2804,78382
4,30,236,20,1040,362,14726,2430,81186
4,31,210,26,793,267,12992,2096,83616
4,32,193,17,619,200,11351,1908,85712
4,33,185,8,469,167,9887,1664,87620
4,34,180,5,366,111,8622,1432,89284
4,35,172,8,291,80,7510,1223,90716
4,36,170,2,216,83,6456,1134,91939
4,37,166,4,162,56,5613,926,93073
4,38,162,4,128,38,4902,767,93999
4,39,157,5,90,42,4254,686,94766
4,40,154,3,69,26,3682,614,95452
4,41,152,2,59,13,3138,570,96066
4,42,151,1,44,17,2704,447,96636
4,43,149,2,36,9,2311,410,97083
4,44,148,1,29,9,2000,320,97493
4,45,147,1,18,12,1731,278,97813
4,46,147,0,14,5,1494,249,98091
4,47,147,0,11,3,1288,211,98340
4,48,147,0,9,2,1126,165,98551
4,49,147,0,8,1,985,143,98716
4,50,147,0,5,3,850,136,98859
4,51,147,0,5,0,727,126,98995
4,52,147,0,3,2,633,94,99121
4,53,146,1,3,0,538,97,99215
4,54,146,0,1,3,465,73,99312
4,55,146,0,0,1,393,75,99385
4,56,146,0,0,0,342,52,99460
4,57,146,0,0,0,287,55,99512
4,58,146,0,0,0,255,32,99567
4,59,145,1,0,0,223,32,99599
4,60,145,0,0,1,202,21,99631
4,61,145,0,0,0,177,26,99652
4,62,145,0,0,0,148,29,99678
4,63,145,0,0,0,127,21,99707
4,64,145,0,0,0,106,21,99728
4,65,145,0,0,0,94,12,99749
4,66,145,0,0,0,80,14,99761
4,67,145,0,0,0,67,13,99775
4,68,145,0,0,0,53,14,99788
4,69,145,0,0,0,45,8,99802
4,70,145,0,0,0,40,5,99810
4,71,145,0,0,0,34,6,99815
4,72,145,0,0,0,31,3,99821
4,73,145,0,0,0,26,5,99824
4,74,145,0,0,0,23,3,99829
4,75,145,0,0,0,20,3,99832
4,76,145,0,0,0,16,4,99835
4,77,145,0,0,0,14,2,99839
4,78,145,0,0,0,12,2,99841
4,79,145,0,0,0,9,3,99843
4,80,145,0,0,0,8,1,99846
4,81,145,0,0,0,7,1,99847
4,82,145,0,0,0,5,2,99848
4,83,145,0,0,0,4,1,99850
4,84,145,0,0,0,1,3,99851
4,85,145,0,0,0,1,0,99854
4,86,145,0,0,0,1,0,99854
4,87,145,0,0,0,1,0,99854
4,88,145,0,0,0,1,0,99854
4,89,145,0,0,0,1,0,99854
4,90,145,0,0,0,1,0,99854
4,91,145,0,0,0,1,0,99854
4,92,145,0,0,0,1,0,99854
4,93,145,0,0,0,1,0,99854
4,94,145,0,0,0,1,0,99854
4,95,145,0,0,0,1,0,99854
4,96,145,0,0,0,1,0,99854
4,97,145,0,0,0,1,0,99854
4,98,145,0,0,0,0,1,99854
4,99,145,0,0,0,0,0,99855
4,100,145,0,0,0,0,0,99855
4,101,145,0,0,0,0,0,99855
4,102,145,0,0,0,0,0,99855
4,103,145,0,0,0,0,0,99855
4,104,145,0,0,0,0,0,99855
4,105,145,0,0,0,0,0,99855
4,106,145,0,0,0,0,0,99855
4,107,145,0,0,0,0,0,99855
4,108,145,0,0,0,0,0,99855
4,109,145,0,0,0,0,0,99855
4,110,145,0,0,0,0,0,99855
4,111,145,0,0,0,0,0,99855
4,112,145,0,0,0,0,0,99855
4,113,145,0,0,0,0,0,99855
4,114,145,0,0,0,0,0,99855
4,115,145,0,0,0,0,0,99855
4,116,145,0,0,0,0,0,99855
4,117,145,0,0,0,0,0,99855
4,118,145,0,0,0,0,0,99855
4,119,145,0,0,0,0,0,99855
4,120,145,0,0,0,0,0,99855
4,121,145,0,0,0,0,0,99855
4,122,145,0,0,0,0,0,99855
4,123,145,0,0,0,0,0,99855
4,124,145,0,0,0,0,0,99855
4,125,145,0,0,0,0,0,99855
4,126,145,0,0,0,0,0,99855
4,127,145,0,0,0,0,0,99855
4,128,145,0,0,0,0,0,99855
4,129,145,0,0,0,0,0,99855
4,130,145,0,0,0,0,0,99855
4,131,145,0,0,0,0,0,99855
4,132,145,0,0,0,0,0,99855
4,133,145,0,0,0,0,0,99855
4,134,145,0,0,0,0,0,99855
4,135,145,0,0,0,0,0,99855
4,136,145,0,0,0,0,0,99855
4,137,145,0,0,0,0,0,99855
4,138,145,0,0,0,0,0,99855
4,139,145,0,0,0,0,0,99855
4,140,145,0,0,0,0,0,99855
4,141,145,0,0,0,0,0,99855
4,142,145,0,0,0,0,0,99855
4,143,145,0,0,0,0,0,99855
4,144,145,0,0,0,0,0,99855
4,145,145,0,0,0,0,0,99855
4,146,145,0,0,0,0,0,99855
4,147,145,0,0,0,0,0,99855
4,148,145,0,0,0,0,0,99855
4,149,145,0,0,0,0,0,99855
4,150,145,0,0,0,0,0,99855
5,0,99900,100,0,0,0,0,0
5,1,99817,83,82,18,0,0,0
5,2,99689,128,129,36,18,0,0
5,3,99436,253,189,68,44,10,0
5,4,98969,467,327,115,97,15,10
5,5,98186,783,578,216,177,35,25
5,6,96746,1440,1038,323,331,62,60
5,7,94261,2485,1836,642,557,97,122
5,8,90104,4157,3236,1085,1024,175,219
5,9,83481,6623,5527,1866,1811,298,394
5,10,73937,9544,9107,3043,3171,506,692
5,11,61386,12551,13975,4676,5342,872,1198
5,12,47330,14056,19832,6694,8621,1397,2070
5,13,33582,13748,25396,8492,13160,2155,3467
5,14,22577,11005,29417,9727,18671,2981,5622
5,15,14674,7903,30394,10028,24252,4146,8603
5,16,9313,5361,28813,9484,29473,4807,12749
5,17,6000,3313,25647,8527,33473,5484,17556
5,18,3924,2076,21706,7254,36063,5937,23040
5,19,2628,1296,17794,5988,37123,6194,28977
5,20,1827,801,14245,4845,37076,6035,35171
5,21,1316,511,11333,3713,35964,5957,41206
5,22,987,329,8907,2937,33896,5781,47163
5,23,731,256,6932,2304,31555,5278,52944
5,24,608,123,5391,1797,29082,4777,58222
5,25,501,107,4129,1385,26539,4340,62999
5,26,416,85,3181,1055,23963,3961,67339
5,27,361,55,2492,774,21329,3689,71300
5,28,322,39,1927,620,19015,3088,74989
5,29,288,34,1486,480,16830,2805,78077
5,30,262,26,1132,388,14886,2424,80882
5,31,236,26,859,299,13143,2131,83306
5,32,220,16,659,226,11546,1896,85437
5,33,206,14,510,165,10119,1653,87333
5,34,201,5,397,127,8827,1457,88986
5,35,194,7,309,93,7732,1222,90443
5,36,188,6,247,69,6705,1120,91665
5,37,183,5,189,64,5774,1000,92785
5,38,176,7,148,46,5008,830,93785
5,39,174,2,104,51,4338,716,94615
5,40,171,3,79,27,3752,637,95331
5,41,168,3,62,20,3213,566,95968
5,42,167,1,42,23,2771,462,96534
5,43,167,0,33,10,2389,405,96996
5,44,166,1,25,8,2064,335,97401
5,45,162,4,18,8,1760,312,97736
5,46,161,1,16,6,1535,233,98048
5,47,159,2,13,4,1344,197,98281
5,48,159,0,11,4,1144,204,98478
5,49,159,0,8,3,987,161,98682
5,50,159,0,4,4,846,144,98843
5,51,159,0,3,1,741,109,98987
5,52,158,1,2,1,648,94,99096
5,53,157,1,2,1,557,92,99190
5,54,157,0,3,0,485,73,99282
5,55,157,0,2,1,418,67,99355
5,56,157,0,2,0,355,64,99422
5,57,156,1,2,0,305,50,99486
5,58,156,0,2,1,259,46,99536
5,59,156,0,1,1,231,29,99582
5,60,156,0,1,0,207,25,99611
5,61,156,0,1,0,175,32,99636
5,62,156,0,0,1,151,24,99668
5,63,156,0,0,0,138,14,99692
5,64,156,0,0,0,124,14,99706
5,65,156,0,0,0,98,26,99720
5,66,156,0,0,0,83,15,99746
5,67,156,0,0,0,77,6,99761
5,68,156,0,0,0,67,10,99767
5,69,156,0,0,0,54,13,99777
5,70,156,0,0,0,46,8,99790
5,71,156,0,0,0,35,11,99798
5,72,156,0,0,0,30,5,99809
5,73,156,0,0,0,25,5,99814
5,74,156,0,0,0,22,3,99819
5,75,156,0,0,0,20,2,99822
5,76,156,0,0,0,16,4,99824
5,77,156,0,0,0,16,0,99828
5,78,156,0,0,0,12,4,99828
5,79,156,0,0,0,7,5,99832
5,80,156,0,0,0,6,1,99837
5,81,156,0,0,0,5,1,99838
5,82,156,0,0,0,5,0,99839
5,83,156,0,0,0,5,0,99839
5,84,156,0,0,0,5,0,99839
5,85,156,0,0,0,4,1,99839
5,86,156,0,0,0,4,0,99840
5,87,156,0,0,0,2,2,99840
5,88,156,0,0,0,2,0,99842
