"id","date","susceptible_to_susceptible","susceptible_to_exposed","exposed_to_exposed","exposed_to_infected","infected_to_infected","infected_to_removed","removed_to_removed"
16,104,17039,27,123,37,643,110,82021
16,105,17014,25,113,37,597,83,82131
16,106,16992,22,99,39,551,83,82214
16,107,16976,16,88,33,492,98,82297
16,108,16948,28,85,19,452,73,82395
16,109,16936,12,96,17,400,71,82468
16,110,16923,13,83,25,365,52,82539
16,111,16910,13,76,20,334,56,82591
16,112,16903,7,68,21,303,51,82647
16,113,16889,14,55,20,277,47,82698
16,114,16875,14,48,21,265,32,82745
16,115,16867,8,49,13,235,51,82777
16,116,16857,10,45,12,217,31,82828
16,117,16847,10,47,8,194,35,82859
16,118,16844,3,46,11,177,25,82894
16,119,16842,2,36,13,164,24,82919
16,120,16839,3,26,12,156,21,82943
16,121,16830,9,20,9,137,31,82964
16,122,16823,7,22,7,130,16,82995
16,123,16814,9,22,7,113,24,83011
16,124,16812,2,25,6,108,12,83035
16,125,16812,0,19,8,94,20,83047
16,126,16809,3,14,5,92,10,83067
16,127,16805,4,12,5,82,15,83077
16,128,16799,6,13,3,69,18,83092
16,129,16798,1,14,5,62,10,83110
16,130,16796,2,13,2,57,10,83120
16,131,16795,1,11,4,51,8,83130
16,132,16794,1,9,3,50,5,83138
16,133,16793,1,3,7,46,7,83143
16,134,16793,0,4,0,45,8,83150
16,135,16792,1,3,1,37,8,83158
16,136,16792,0,2,2,34,4,83166
16,137,16791,1,2,0,33,3,83170
16,138,16790,1,2,1,27,6,83173
16,139,16788,2,2,1,23,5,83179
16,140,16788,0,1,3,22,2,83184
16,141,16787,1,1,0,20,5,83186
16,142,16787,0,2,0,15,5,83191
16,143,16787,0,1,1,13,2,83196
16,144,16787,0,0,1,13,1,83198
16,145,16786,1,0,0,12,2,83199
16,146,16786,0,1,0,10,2,83201
16,147,16786,0,0,1,8,2,83203
16,148,16785,1,0,0,4,5,83205
16,149,16785,0,1,0,3,1,83210
16,150,16785,0,1,0,3,0,83211
17,0,99900,100,0,0,0,0,0
17,1,99871,29,73,27,0,0,0
17,2,99835,36,76,26,24,3,0
17,3,99800,35,80,32,46,4,3
17,4,99767,33,82,33,67,11,7
17,5,99719,48,82,33,89,11,18
17,6,99670,49,98,32,111,11,29
17,7,99616,54,111,36,121,22,40
17,8,99548,68,115,50,129,28,62
17,9,99466,82,140,43,149,30,90
17,10,99364,102,163,59,164,28,120
17,11,99248,116,212,53,188,35,148
17,12,99131,117,246,82,206,35,183
17,13,98997,134,282,81,238,50,218
17,14,98852,145,317,99,265,54,268
17,15,98681,171,350,112,323,41,322
17,16,98518,163,406,115,364,71,363
17,17,98298,220,431,138,405,74,434
17,18,98081,217,490,161,468,75,508
17,19,97828,253,545,162,547,82,583
17,20,97528,300,595,203,621,88,665
17,21,97180,348,700,195,699,125,753
17,22,96833,347,770,278,767,127,878
17,23,96361,472,826,291,877,168,1005
17,24,95858,503,992,306,1018,150,1173
17,25,95323,535,1114,381,1141,183,1323
17,26,94727,596,1241,408,1290,232,1506
17,27,94078,649,1397,440,1440,258,1738
17,28,93289,789,1543,503,1616,264,1996
17,29,92456,833,1709,623,1826,293,2260
17,30,91565,891,1946,596,2090,359,2553
17,31,90557,1008,2134,703,2275,411,2912
17,32,89390,1167,2325,817,2561,417,3323
17,33,88186,1204,2624,868,2945,433,3740
17,34,86813,1373,2889,939,3214,599,4173
17,35,85347,1466,3222,1040,3550,603,4772
17,36,83751,1596,3520,1168,3908,682,5375
17,37,82053,1698,3864,1252,4341,735,6057
17,38,80157,1896,4168,1394,4807,786,6792
17,39,78175,1982,4550,1514,5324,877,7578
17,40,76074,2101,4916,1616,5876,962,8455
17,41,73915,2159,5229,1788,6463,1029,9417
17,42,71543,2372,5554,1834,7095,1156,10446
17,43,69197,2346,5895,2031,7674,1255,11602
17,44,66712,2485,6182,2059,8277,1428,12857
17,45,64173,2539,6492,2175,8816,1520,14285
17,46,61729,2444,6766,2265,9493,1498,15805
17,47,59154,2575,6983,2227,10087,1671,17303
17,48,56634,2520,7198,2360,10562,1752,18974
17,49,54066,2568,7334,2384,11082,1840,20726
17,50,51597,2469,7487,2415,11569,1897,22566
17,51,49267,2330,7419,2537,11992,1992,24463
17,52,46923,2344,7288,2461,12463,2066,26455
17,53,44751,2172,7258,2374,12835,2089,28521
17,54,42660,2091,7165,2265,13048,2161,30610
17,55,40707,1953,7002,2254,13105,2208,32771
17,56,38775,1932,6636,2319,13154,2205,34979
17,57,36997,1778,6418,2150,13328,2145,37184
17,58,35254,1743,6121,2075,13186,2292,39329
17,59,33695,1559,5937,1927,13042,2219,41621
17,60,32255,1440,5654,1842,12880,2089,43840
17,61,30970,1285,5308,1786,12597,2125,45929
17,62,29723,1247,4952,1641,12324,2059,48054
17,63,28602,1121,4626,1573,11973,1992,50113
17,64,27492,1110,4284,1463,11589,1957,52105
17,65,26505,987,4054,1340,11239,1813,54062
17,66,25598,907,3767,1274,10779,1800,55875
17,67,24821,777,3486,1188,10328,1725,57675
17,68,24150,671,3222,1041,9830,1686,59400
17,69,23453,697,2861,1032,9273,1598,61086
17,70,22798,655,2735,823,8860,1445,62684
17,71,22237,561,2532,858,8328,1355,64129
17,72,21683,554,2302,791,7835,1351,65484
17,73,21212,471,2161,695,7409,1217,66835
17,74,20775,437,1950,682,6981,1123,68052
17,75,20400,375,1784,603,6568,1095,69175
17,76,20045,355,1638,521,6164,1007,70270
17,77,19726,319,1489,504,5729,956,71277
17,78,19443,283,1361,447,5319,914,72233
17,79,19180,263,1260,384,4950,816,73147
17,80,18928,252,1138,385,4601,733,73963
17,81,18696,232,1079,311,4336,650,74696
17,82,18487,209,969,342,3953,694,75346
17,83,18321,166,892,286,3687,608,76040
17,84,18132,189,800,258,3448,525,76648
17,85,17963,169,725,264,3163,543,77173
17,86,17800,163,675,219,2933,494,77716
17,87,17666,134,620,218,2687,465,78210
17,88,17542,124,545,209,2508,397,78675
17,89,17443,99,514,155,2323,394,79072
17,90,17349,94,473,140,2134,344,79466
17,91,17261,88,433,134,1945,329,79810
17,92,17169,92,404,117,1762,317,80139
17,93,17097,72,357,139,1596,283,80456
17,94,17033,64,319,110,1479,256,80739
17,95,16965,68,279,104,1340,249,80995
17,96,16912,53,265,82,1247,197,81244
17,97,16867,45,238,80,1128,201,81441
17,98,16813,54,215,68,1035,173,81642
17,99,16773,40,224,45,931,172,81815
17,100,16728,45,206,58,834,142,81987
17,101,16686,42,193,58,761,131,82129
17,102,16654,32,169,66,699,120,82260
17,103,16636,18,154,47,655,110,82380
17,104,16612,24,133,39,586,116,82490
17,105,16590,22,127,30,531,94,82606
17,106,16569,21,104,45,494,67,82700
17,107,16547,22,101,24,457,82,82767
17,108,16523,24,85,38,409,72,82849
17,109,16506,17,76,33,400,47,82921
17,110,16492,14,69,24,366,67,82968
17,111,16471,21,65,18,329,61,83035
17,112,16464,7,60,26,300,47,83096
17,113,16451,13,45,22,278,48,83143
17,114,16439,12,45,13,255,45,83191
17,115,16436,3,49,8,236,32,83236
17,116,16429,7,40,12,211,33,83268
17,117,16421,8,36,11,183,40,83301
17,118,16416,5,34,10,174,20,83341
17,119,16412,4,33,6,155,29,83361
17,120,16407,5,22,15,142,19,83390
17,121,16397,10,18,9,140,17,83409
17,122,16396,1,22,6,128,21,83426
17,123,16390,6,16,7,118,16,83447
17,124,16388,2,18,4,108,17,83463
17,125,16384,4,15,5,98,14,83480
17,126,16381,3,14,5,87,16,83494
17,127,16380,1,12,5,79,13,83510
17,128,16378,2,11,2,67,17,83523
17,129,16376,2,9,4,59,10,83540
17,130,16376,0,8,3,51,12,83550
17,131,16375,1,4,4,43,11,83562
17,132,16375,0,3,2,44,3,83573
17,133,16372,3,1,2,40,6,83576
17,134,16372,0,3,1,37,5,83582
17,135,16372,0,2,1,35,3,83587
17,136,16367,5,2,0,30,6,83590
17,137,16366,1,7,0,25,5,83596
17,138,16365,1,7,1,20,5,83601
17,139,16365,0,8,0,17,4,83606
17,140,16364,1,5,3,16,1,83610
17,141,16363,1,5,1,16,3,83611
17,142,16363,0,4,2,14,3,83614
17,143,16363,0,2,2,14,2,83617
17,144,16361,2,1,1,15,1,83619
17,145,16361,0,2,1,15,1,83620
17,146,16361,0,2,0,14,2,83621
17,147,16361,0,1,1,13,1,83623
17,148,16360,1,0,1,13,1,83624
17,149,16360,0,1,0,12,2,83625
17,150,16359,1,1,0,11,1,83627
18,0,99900,100,0,0,0,0,0
18,1,99876,24,77,23,0,0,0
18,2,99852,24,78,23,17,6,0
18,3,99823,29,73,29,36,4,6
18,4,99779,44,78,24,53,12,10
18,5,99741,38,91,31,62,15,22
18,6,99696,45,89,40,81,12,37
18,7,99662,34,98,36,97,24,49
18,8,99602,60,102,30,109,24,73
18,9,99533,69,121,41,117,22,97
18,10,99467,66,150,40,137,21,119
18,11,99365,102,161,55,150,27,140
18,12,99259,106,209,54,171,34,167
18,13,99133,126,229,86,192,33,201
18,14,98994,139,262,93,243,35,234
18,15,98842,152,292,109,294,42,269
18,16,98661,181,334,110,326,77,311
18,17,98469,192,372,143,359,77,388
18,18,98261,208,424,140,423,79,465
18,19,98008,253,466,166,466,97,544
18,20,97723,285,541,178,547,85,641
18,21,97404,319,607,219,620,105,726
18,22,97043,361,699,227,730,109,831
18,23,96628,415,811,249,813,144,940
18,24,96221,407,910,316,917,145,1084
18,25,95736,485,975,342,1037,196,1229
18,26,95174,562,1067,393,1173,206,1425
18,27,94552,622,1190,439,1340,226,1631
18,28,93836,716,1357,455,1530,249,1857
18,29,93028,808,1571,502,1710,275,2106
18,30,92177,851,1782,597,1890,322,2381
18,31,91196,981,1969,664,2115,372,2703
18,32,90127,1069,2198,752,2392,387,3075
18,33,88912,1215,2464,803,2715,429,3462
18,34,87589,1323,2745,934,3023,495,3891
18,35,86107,1482,3042,1026,3397,560,4386
18,36,84528,1579,3428,1096,3812,611,4946
18,37,82921,1607,3797,1210,4229,679,5557
18,38,81092,1829,4078,1326,4666,773,6236
18,39,79103,1989,4410,1497,5141,851,7009
18,40,77089,2014,4808,1591,5702,936,7860
18,41,74960,2129,5127,1695,6261,1032,8796
18,42,72653,2307,5437,1819,6822,1134,9828
18,43,70272,2381,5783,1961,7434,1207,10962
18,44,67865,2407,6177,1987,7995,1400,12169
18,45,65373,2492,6471,2113,8544,1438,13569
18,46,62947,2426,6763,2200,9152,1505,15007
18,47,60564,2383,6971,2218,9744,1608,16512
18,48,58078,2486,6975,2379,10199,1763,18120
18,49,55635,2443,7104,2357,10751,1827,19883
18,50,53200,2435,7226,2321,11194,1914,21710
18,51,50811,2389,7271,2390,11538,1977,23624
18,52,48454,2357,7247,2413,11986,1942,25601
18,53,46202,2252,7183,2421,12364,2035,27543
18,54,44011,2191,7053,2382,12684,2101,29578
18,55,41836,2175,6962,2282,12949,2117,31679
18,56,39873,1963,6869,2268,13131,2100,33796
18,57,38027,1846,6663,2169,13215,2184,35896
18,58,36323,1704,6414,2095,13207,2177,38080
18,59,34700,1623,6137,1981,13156,2146,40257
18,60,33275,1425,5852,1908,12859,2278,42403
18,61,31852,1423,5452,1825,12627,2140,44681
18,62,30613,1239,5141,1734,12437,2015,46821
18,63,29377,1236,4794,1586,12053,2118,48836
18,64,28283,1094,4510,1520,11666,1973,50954
18,65,27269,1014,4153,1451,11307,1879,52927
18,66,26314,955,3893,1274,10953,1805,54806
18,67,25453,861,3675,1173,10515,1712,56611
18,68,24638,815,3362,1174,10038,1650,58323
18,69,23956,682,3112,1065,9639,1573,59973
18,70,23295,661,2827,967,9184,1520,61546
18,71,22718,577,2638,850,8695,1456,63066
18,72,22198,520,2374,841,8191,1354,64522
18,73,21723,475,2172,722,7822,1210,65876
18,74,21278,445,1989,658,7399,1145,67086
18,75,20849,429,1810,624,6875,1182,68231
18,76,20477,372,1664,575,6432,1067,69413
18,77,20092,385,1551,485,6017,990,70480
18,78,19753,339,1455,481,5591,911,71470
18,79,19428,325,1363,431,5191,881,72381
18,80,19173,255,1287,401,4840,782,73262
18,81,18951,222,1160,382,4494,747,74044
18,82,18714,237,1038,344,4173,703,74791
18,83,18516,198,948,327,3881,636,75494
18,84,18337,179,856,290,3588,620,76130
18,85,18132,205,783,252,3323,555,76750
18,86,18002,130,737,251,3063,512,77305
18,87,17858,144,630,237,2850,464,77817
18,88,17729,129,601,173,2615,472,78281
18,89,17619,110,548,182,2381,407,78753
18,90,17516,103,490,168,2203,360,79160
18,91,17407,109,446,147,2024,347,79520
18,92,17327,80,415,140,1849,322,79867
18,93,17248,79,367,128,1695,294,80189
18,94,17178,70,332,114,1556,267,80483
18,95,17114,64,319,83,1449,221,80750
18,96,17053,61,287,96,1328,204,80971
18,97,16996,57,251,97,1202,222,81175
18,98,16941,55,241,67,1127,172,81397
18,99,16904,37,229,67,1028,166,81569
18,100,16855,49,203,63,963,132,81735
18,101,16813,42,186,66,889,137,81867
18,102,16778,35,164,64,854,101,82004
18,103,16743,35,142,57,768,150,82105
18,104,16718,25,124,53,722,103,82255
18,105,16686,32,109,40,647,128,82358
18,106,16659,27,100,41,586,101,82486
18,107,16635,24,101,26,536,91,82587
18,108,16614,21,93,32,478,84,82678
18,109,16599,15,83,31,444,66,82762
18,110,16588,11,71,27,414,61,82828
18,111,16575,13,57,25,369,72,82889
18,112,16556,19,55,15,321,73,82961
18,113,16541,15,58,16,285,51,83034
18,114,16534,7,53,20,253,48,83085
18,115,16524,10,44,16,227,46,83133
18,116,16521,3,37,17,210,33,83179
18,117,16513,8,32,8,204,23,83212
18,118,16506,7,31,9,181,31,83235
18,119,16498,8,27,11,156,34,83266
18,120,16491,7,26,9,142,25,83300
18,121,16486,5,25,8,126,25,83325
18,122,16482,4,23,7,123,11,83350
18,123,16482,0,24,3,120,10,83361
18,124,16478,4,17,7,109,14,83371
18,125,16472,6,15,6,101,15,83385
18,126,16466,6,16,5,87,20,83400
18,127,16460,6,18,4,78,14,83420
18,128,16458,2,22,2,67,15,83434
18,129,16455,3,22,2,64,5,83449
18,130,16450,5,18,7,57,9,83454
18,131,16445,5,16,7,50,14,83463
18,132,16442,3,14,7,46,11,83477
18,133,16438,4,11,6,44,9,83488
18,134,16435,3,10,5,43,7,83497
18,135,16433,2,7,6,41,7,83504
18,136,16432,1,6,3,42,5,83511
18,137,16432,0,5,2,38,7,83516
18,138,16427,5,3,2,35,5,83523
18,139,16427,0,6,2,30,7,83528
18,140,16427,0,4,2,30,2,83535
18,141,16427,0,3,1,30,2,83537
18,142,16427,0,2,1,29,2,83539
18,143,16426,1,2,0,24,6,83541
18,144,16425,1,1,2,21,3,83547
18,145,16424,1,2,0,19,4,83550
18,146,16424,0,3,0,17,2,83554
18,147,16423,1,3,0,15,2,83556
18,148,16423,0,2,2,12,3,83558
18,149,16423,0,0,2,11,3,83561
18,150,16422,1,0,0,12,1,83564
19,0,99900,100,0,0,0,0,0
19,1,99881,19,75,25,0,0,0
19,2,99860,21,74,20,20,5,0
19,3,99824,36,68,27,35,5,5
19,4,99790,34,76,28,51,11,10
19,5,99756,34,72,38,65,14,21
19,6,99704,52,84,22,84,19,35
19,7,99656,48,99,37,89,17,54
19,8,99581,75,120,27,112,14,71
19,9,99512,69,144,51,122,17,85
19,10,99420,92,159,54,156,17,102
19,11,99314,106,187,64,191,19,119
19,12,99210,104,214,79,209,46,138
19,13,99075,135,226,92,249,39,184
19,14,98919,156,277,84,288,53,223
19,15,98742,177,326,107,318,54,276
19,16,98549,193,378,125,361,64,330
19,17,98315,234,418,153,413,73,394
19,18,98078,237,486,166,474,92,467
19,19,97784,294,539,184,541,99,559
19,20,97474,310,617,216,606,119,658
19,21,97089,385,704,223,712,110,777
19,22,96681,408,827,262,825,110,887
19,23,96218,463,922,313,925,162,997
19,24,95743,475,1037,348,1078,160,1159
19,25,95166,577,1130,382,1235,191,1319
19,26,94564,602,1307,400,1403,214,1510
19,27,93834,730,1393,516,1554,249,1724
19,28,93009,825,1580,543,1771,299,1973
19,29,92092,917,1825,580,1992,322,2272
19,30,91084,1008,2087,655,2201,371,2594
19,31,89974,1110,2372,723,2463,393,2965
19,32,88752,1222,2625,857,2712,474,3358
19,33,87408,1344,2904,943,3041,528,3832
19,34,85949,1459,3171,1077,3444,540,4360
19,35,84372,1577,3431,1199,3906,615,4900
19,36,82702,1670,3759,1249,4367,738,5515
19,37,80868,1834,4044,1385,4825,791,6253
19,38,78845,2023,4373,1505,5304,906,7044
19,39,76760,2085,4771,1625,5877,932,7950
19,40,74523,2237,5014,1842,6435,1067,8882
19,41,72263,2260,5458,1793,7081,1196,9949
19,42,69878,2385,5793,1925,7627,1247,11145
19,43,67411,2467,6204,1974,8148,1404,12392
19,44,64922,2489,6408,2263,8658,1464,13796
19,45,62362,2560,6766,2131,9381,1540,15260
19,46,59829,2533,7024,2302,9925,1587,16800
19,47,57337,2492,7192,2365,10463,1764,18387
19,48,54841,2496,7281,2403,11074,1754,20151
19,49,52325,2516,7307,2470,11583,1894,21905
19,50,49997,2328,7368,2455,12021,2032,23799
19,51,47635,2362,7330,2366,12421,2055,25831
19,52,45385,2250,7327,2365,12723,2064,27886
19,53,43219,2166,7151,2426,12922,2166,29950
19,54,41139,2080,7007,2310,13137,2211,32116
19,55,39193,1946,6822,2265,13270,2177,34327
19,56,37331,1862,6587,2181,13351,2184,36504
19,57,35631,1700,6327,2122,13293,2239,38688
19,58,34042,1589,6029,1998,13267,2148,40927
19,59,32615,1427,5753,1865,13019,2246,43075
19,60,31285,1330,5411,1769,12758,2126,45321
19,61,29994,1291,5063,1678,12475,2052,47447
19,62,28841,1153,4777,1577,12141,2012,49499
19,63,27735,1106,4477,1453,11816,1902,51511
19,64,26771,964,4202,1381,11406,1863,53413
19,65,25840,931,3818,1348,10912,1875,55276
19,66,25015,825,3600,1149,10496,1764,57151
19,67,24245,770,3362,1063,10005,1640,58915
19,68,23537,708,3067,1065,9424,1644,60555
19,69,22883,654,2849,926,8944,1545,62199
19,70,22300,583,2630,873,8479,1391,63744
19,71,21818,482,2375,838,7991,1361,65135
19,72,21326,492,2121,736,7557,1272,66496
19,73,20867,459,1950,663,7114,1179,67768
19,74,20500,367,1797,612,6686,1091,68947
19,75,20108,392,1621,543,6291,1007,70038
19,76,19787,321,1482,531,5846,988,71045
19,77,19482,305,1385,418,5501,876,72033
19,78,19186,296,1263,427,5047,872,72909
19,79,18957,229,1182,377,4694,780,73781
19,80,18738,219,1045,366,4282,789,74561
19,81,18519,219,927,337,3980,668,75350
19,82,18333,186,859,287,3732,585,76018
19,83,18148,185,771,274,3428,591,76603
19,84,17991,157,735,221,3159,543,77194
19,85,17845,146,680,212,2883,497,77737
19,86,17723,122,624,202,2672,423,78234
19,87,17589,134,561,185,2431,443,78657
19,88,17484,105,511,184,2231,385,79100
19,89,17381,103,447,169,2072,343,79485
19,90,17306,75,422,128,1921,320,79828
19,91,17225,81,361,136,1787,262,80148
19,92,17144,81,343,99,1646,277,80410
19,93,17081,63,318,106,1486,259,80687
19,94,17027,54,297,84,1376,216,80946
19,95,16975,52,259,92,1229,231,81162
19,96,16931,44,230,81,1125,196,81393
19,97,16881,50,220,54,1038,168,81589
19,98,16836,45,205,65,938,154,81757
19,99,16799,37,190,60,851,152,81911
19,100,16756,43,166,61,765,146,82063
19,101,16724,32,162,47,714,112,82209
19,102,16702,22,143,51,651,110,82321
19,103,16684,18,119,46,581,121,82431
19,104,16660,24,94,43,548,79,82552
19,105,16638,22,95,23,500,91,82631
19,106,16618,20,91,26,465,58,82722
19,107,16591,27,78,33,415,76,82780
19,108,16579,12,80,25,384,64,82856
19,109,16557,22,75,17,354,55,82920
19,110,16543,14,75,22,329,42,82975
19,111,16533,10,64,25,300,51,83017
19,112,16519,14,55,19,286,39,83068
19,113,16508,11,52,17,268,37,83107
19,114,16492,16,42,21,251,34,83144
19,115,16484,8,43,15,236,36,83178
19,116,16476,8,33,18,210,41,83214
19,117,16466,10,30,11,191,37,83255
19,118,16465,1,33,7,170,32,83292
19,119,16460,5,24,10,144,33,83324
19,120,16456,4,22,7,133,21,83357
19,121,16451,5,21,5,122,18,83378
19,122,16446,5,18,8,111,16,83396
19,123,16444,2,17,6,104,15,83412
19,124,16439,5,14,5,87,23,83427
19,125,16436,3,15,4,76,16,83450
19,126,16434,2,13,5,65,15,83466
19,127,16428,6,11,4,58,12,83481
19,128,16427,1,14,3,52,10,83493
19,129,16427,0,13,2,50,5,83503
19,130,16425,2,10,3,45,7,83508
19,131,16422,3,12,0,38,10,83515
19,132,16420,2,12,3,35,3,83525
19,133,16418,2,10,4,34,4,83528
19,134,16415,3,9,3,33,5,83532
19,135,16414,1,7,5,28,8,83537
19,136,16412,2,8,0,29,4,83545
19,137,16410,2,5,5,26,3,83549
19,138,16410,0,4,3,26,5,83552
19,139,16409,1,4,0,26,3,83557
19,140,16408,1,4,1,19,7,83560
19,141,16408,0,3,2,17,3,83567
19,142,16408,0,3,0,18,1,83570
19,143,16408,0,2,1,16,2,83571
19,144,16407,1,1,1,13,4,83573
19,145,16407,0,2,0,13,1,83577
19,146,16407,0,2,0,13,0,83578
19,147,16407,0,2,0,11,2,83578
19,148,16406,1,2,0,10,1,83580
19,149,16406,0,3,0,5,5,83581
19,150,16405,1,3,0,2,3,83586
20,0,99900,100,0,0,0,0,0
20,1,99879,21,81,19,0,0,0
20,2,99858,21,69,33,17,2,0
20,3,99827,31,70,20,44,6,2
20,4,99796,31,80,21,52,12,8
20,5,99760,36,79,32,65,8,20
20,6,99717,43,79,36,82,15,28
20,7,99671,46,82,40,103,15,43
20,8,99613,58,106,22,122,21,58
20,9,99542,71,124,40,126,18,79
20,10,99464,78,151,44,136,30,97
20,11,99392,72,171,58,164,16,127
20,12,99282,110,183,60,195,27,143
20,13,99165,117,222,71,224,31,170
20,14,99032,133,241,98,243,52,201
20,15,98893,139,278,96,297,44,253
20,16,98720,173,310,107,336,57,297
20,17,98520,200,365,118,382,61,354
20,18,98303,217,432,133,431,69,415
20,19,98062,241,494,155,472,92,484
20,20,97808,254,528,207,524,103,576
20,21,97513,295,588,194,609,122,679
20,22,97161,352,667,216,680,123,801
20,23,96794,367,759,260,776,120,924
20,24,96343,451,843,283,878,158,1044
20,25,95840,503,968,326,990,171,1202
20,26,95288,552,1093,378,1152,164,1373
20,27,94670,618,1247,398,1301,229,1537
20,28,93996,674,1389,476,1473,226,1766
20,29,93244,752,1532,531,1677,272,1992
20,30,92411,833,1686,598,1899,309,2264
20,31,91449,962,1899,620,2134,363,2573
20,32,90359,1090,2147,714,2397,357,2936
20,33,89092,1267,2431,806,2678,433,3293
20,34,87809,1283,2786,912,3009,475,3726
20,35,86399,1410,3022,1047,3369,552,4201
20,36,84843,1556,3348,1084,3768,648,4753
20,37,83133,1710,3717,1187,4159,693,5401
20,38,81346,1787,4066,1361,4607,739,6094
20,39,79452,1894,4307,1546,5079,889,6833
20,40,77438,2014,4671,1530,5707,918,7722
20,41,75318,2120,5073,1612,6161,1076,8640
20,42,73109,2209,5366,1827,6671,1102,9716
20,43,70825,2284,5674,1901,7251,1247,10818
20,44,68468,2357,5911,2047,7874,1278,12065
20,45,66012,2456,6191,2077,8471,1450,13343
20,46,63512,2500,6446,2201,9121,1427,14793
20,47,61048,2464,6595,2351,9672,1650,16220
20,48,58558,2490,6834,2225,10235,1788,17870
20,49,55981,2577,7072,2252,10660,1800,19658
20,50,53526,2455,7316,2333,11050,1862,21458
20,51,51097,2429,7271,2500,11496,1887,23320
20,52,48854,2243,7226,2474,11997,1999,25207
20,53,46620,2234,7131,2338,12362,2109,27206
20,54,44486,2134,7001,2364,12584,2116,29315
20,55,42433,2053,6794,2341,12824,2124,31431
20,56,40527,1906,6690,2157,12990,2175,33555
20,57,38671,1856,6399,2197,12943,2204,35730
20,58,36946,1725,6222,2033,13012,2128,37934
20,59,35357,1589,5958,1989,12906,2139,40062
20,60,33912,1445,5621,1926,12772,2123,42201
20,61,32562,1350,5322,1744,12666,2032,44324
20,62,31232,1330,4980,1692,12367,2043,46356
20,63,30060,1172,4785,1525,12088,1971,48399
20,64,28951,1109,4497,1460,11662,1951,50370
20,65,27908,1043,4192,1414,11205,1917,52321
20,66,26928,980,3945,1290,10824,1795,54238
20,67,26050,878,3627,1298,10361,1753,56033
20,68,25235,815,3406,1099,9966,1693,57786
20,69,24495,740,3184,1037,9458,1607,59479
20,70,23790,705,2963,961,9010,1485,61086
20,71,23150,640,2738,930,8506,1465,62571
20,72,22602,548,2532,846,8087,1349,64036
20,73,22064,538,2304,776,7607,1326,65385
20,74,21569,495,2158,684,7192,1191,66711
20,75,21124,445,1969,684,6760,1116,67902
20,76,20731,393,1805,609,6419,1025,69018
20,77,20382,349,1671,527,6015,1013,70043
20,78,20049,333,1508,512,5641,901,71056
20,79,19768,281,1369,472,5262,891,71957
20,80,19519,249,1275,375,4943,791,72848
20,81,19259,260,1128,396,4571,747,73639
20,82,19045,214,1020,368,4238,729,74386
20,83,18831,214,932,302,3973,633,75115
20,84,18646,185,885,261,3652,623,75748
20,85,18490,156,821,249,3365,548,76371
20,86,18316,174,738,239,3097,517,76919
20,87,18171,145,682,230,2829,507,77436
20,88,18033,138,641,186,2635,424,77943
20,89,17912,121,595,184,2426,395,78367
20,90,17789,123,518,198,2216,394,78762
20,91,17687,102,496,145,2041,373,79156
20,92,17592,95,460,138,1881,305,79529
20,93,17506,86,418,137,1719,300,79834
20,94,17434,72,355,149,1584,272,80134
20,95,17379,55,324,103,1489,244,80406
20,96,17317,62,281,98,1339,253,80650
20,97,17258,59,253,90,1238,199,80903
20,98,17190,68,233,79,1138,190,81102
20,99,17132,58,216,85,1049,168,81292
20,100,17076,56,203,71,969,165,81460
20,101,17041,35,200,59,900,140,81625
20,102,17009,32,177,58,826,133,81765
20,103,16974,35,163,46,764,120,81898
20,104,16944,30,154,44,695,115,82018
20,105,16908,36,135,49,646,93,82133
20,106,16885,23,130,41,613,82,82226
20,107,16859,26,108,45,566,88,82308
20,108,16836,23,98,36,521,90,82396
20,109,16815,21,94,27,481,76,82486
20,110,16799,16,84,31,428,80,82562
20,111,16788,11,76,24,390,69,82642
20,112,16777,11,59,28,364,50,82711
20,113,16762,15,53,17,337,55,82761
20,114,16752,10,50,18,305,49,82816
20,115,16743,9,51,9,268,55,82865
20,116,16732,11,47,13,237,40,82920
20,117,16718,14,48,10,206,44,82960
20,118,16710,8,52,10,186,30,83004
20,119,16701,9,41,19,167,29,83034
20,120,16696,5,39,11,162,24,83063
20,121,16689,7,34,10,151,22,83087
20,122,16682,7,34,7,141,20,83109
20,123,16678,4,33,8,129,19,83129
20,124,16673,5,28,9,119,18,83148
20,125,16669,4,23,10,104,24,83166
20,126,16665,4,21,6,93,21,83190
20,127,16659,6,18,7,87,12,83211
20,128,16657,2,18,6,82,12,83223
20,129,16656,1,14,6,76,12,83235
20,130,16655,1,12,3,72,10,83247
20,131,16654,1,10,3,66,9,83257
20,132,16652,2,8,3,54,15,83266
20,133,16650,2,9,1,50,7,83281
20,134,16646,4,8,3,38,13,83288
20,135,16642,4,8,4,33,8,83301
20,136,16638,4,10,2,31,6,83309
20,137,16637,1,8,6,27,6,83315
20,138,16637,0,7,2,25,8,83321
20,139,16636,1,5,2,23,4,83329
20,140,16636,0,6,0,22,3,83333
20,141,16634,2,4,2,19,3,83336
20,142,16634,0,4,2,15,6,83339
20,143,16633,1,3,1,15,2,83345
20,144,16632,1,3,1,14,2,83347
20,145,16632,0,3,1,14,1,83349
20,146,16631,1,3,0,14,1,83350
20,147,16629,2,3,1,14,0,83351
20,148,16627,2,5,0,14,1,83351
20,149,16627,0,5,2,12,2,83352
20,150,16625,2,3,2,13,1,83354
21,0,99900,100,0,0,0,0,0
21,1,99878,22,71,29,0,0,0
