"id","date","susceptible_to_susceptible","susceptible_to_exposed","exposed_to_exposed","exposed_to_infected","infected_to_infected","infected_to_removed","removed_to_removed"
1,129,7737,0,0,0,2,0,92261
1,130,7737,0,0,0,2,0,92261
1,131,7737,0,0,0,1,1,92261
1,132,7737,0,0,0,1,0,92262
1,133,7737,0,0,0,1,0,92262
1,134,7737,0,0,0,1,0,92262
1,135,7737,0,0,0,1,0,92262
1,136,7737,0,0,0,1,0,92262
1,137,7737,0,0,0,1,0,92262
1,138,7736,1,0,0,1,0,92262
1,139,7736,0,1,0,1,0,92262
1,140,7736,0,1,0,1,0,92262
1,141,7736,0,0,1,1,0,92262
1,142,7736,0,0,0,2,0,92262
1,143,7736,0,0,0,2,0,92262
1,144,7736,0,0,0,1,1,92262
1,145,7736,0,0,0,1,0,92263
1,146,7736,0,0,0,1,0,92263
1,147,7736,0,0,0,1,0,92263
1,148,7736,0,0,0,1,0,92263
1,149,7736,0,0,0,1,0,92263
1,150,7736,0,0,0,1,0,92263
2,0,99900,100,0,0,0,0,0
2,1,99880,20,77,23,0,0,0
2,2,99843,37,71,26,20,3,0
2,3,99790,53,90,18,37,9,3
2,4,99735,55,105,38,43,12,12
2,5,99683,52,123,37,69,12,24
2,6,99606,77,125,50,93,13,36
2,7,99500,106,157,45,121,22,49
2,8,99388,112,198,65,140,26,71
2,9,99240,148,245,65,164,41,97
2,10,99057,183,294,99,185,44,138
2,11,98827,230,349,128,243,41,182
2,12,98572,255,438,141,332,39,223
2,13,98265,307,537,156,394,79,262
2,14,97880,385,625,219,481,69,341
2,15,97415,465,770,240,612,88,410
2,16,96880,535,912,323,733,119,498
2,17,96173,707,1098,349,908,148,617
2,18,95337,836,1352,453,1063,194,765
2,19,94368,969,1633,555,1298,218,959
2,20,93229,1139,1975,627,1601,252,1177
2,21,91905,1324,2311,803,1922,306,1429
2,22,90357,1548,2767,868,2337,388,1735
2,23,88592,1765,3240,1075,2732,473,2123
2,24,86478,2114,3733,1272,3281,526,2596
2,25,84065,2413,4338,1509,3875,678,3122
2,26,81398,2667,5048,1703,4616,768,3800
2,27,78340,3058,5712,2003,5387,932,4568
2,28,75088,3252,6552,2218,6366,1024,5500
2,29,71593,3495,7383,2421,7396,1188,6524
2,30,67798,3795,8202,2676,8421,1396,7712
2,31,63844,3954,9065,2932,9444,1653,9108
2,32,59643,4201,9759,3260,10598,1778,10761
2,33,55430,4213,10503,3457,11842,2016,12539
2,34,51319,4111,11060,3656,13176,2123,14555
2,35,47304,4015,11426,3745,14450,2382,16678
2,36,43433,3871,11651,3790,15541,2654,19060
2,37,39661,3772,11618,3904,16591,2740,21714
2,38,36220,3441,11585,3805,17657,2838,24454
2,39,33074,3146,11229,3797,18444,3018,27292
2,40,30173,2901,10853,3522,19126,3115,30310
2,41,27572,2601,10322,3432,19469,3179,33425
2,42,25102,2470,9668,3255,19768,3133,36604
2,43,22993,2109,9190,2948,19703,3320,39737
2,44,21095,1898,8426,2873,19349,3302,43057
2,45,19494,1601,7801,2523,19093,3129,46359
2,46,18039,1455,7038,2364,18522,3094,49488
2,47,16690,1349,6380,2113,17895,2991,52582
2,48,15573,1117,5813,1916,17176,2832,55573
2,49,14585,988,5166,1764,16423,2669,58405
2,50,13757,828,4647,1507,15522,2665,61074
2,51,13043,714,4113,1362,14596,2433,63739
2,52,12418,625,3602,1225,13771,2187,66172
2,53,11840,578,3167,1060,12777,2219,68359
2,54,11371,469,2806,939,11774,2063,70578
2,55,10953,418,2437,838,10931,1782,72641
2,56,10583,370,2095,760,10096,1673,74423
2,57,10223,360,1850,615,9377,1479,76096
2,58,9915,308,1625,585,8614,1378,77575
2,59,9682,233,1434,499,7847,1352,78953
2,60,9471,211,1255,412,7140,1206,80305
2,61,9277,194,1114,352,6471,1081,81511
2,62,9110,167,978,330,5859,964,82592
2,63,8935,175,870,275,5274,915,83556
2,64,8810,125,782,263,4748,801,84471
2,65,8694,116,698,209,4286,725,85272
2,66,8585,109,622,192,3831,664,85997
2,67,8472,113,547,184,3447,576,86661
2,68,8388,84,487,173,3145,486,87237
2,69,8315,73,423,148,2892,426,87723
2,70,8262,53,374,122,2591,449,88149
2,71,8204,58,331,96,2332,381,88598
2,72,8153,51,292,97,2080,348,88979
2,73,8103,50,253,90,1891,286,89327
2,74,8055,48,233,70,1716,265,89613
2,75,8007,48,196,85,1513,273,89878
2,76,7973,34,181,63,1337,261,90151
2,77,7945,28,163,52,1212,188,90412
2,78,7911,34,141,50,1093,171,90600
2,79,7883,28,127,48,978,165,90771
2,80,7866,17,122,33,880,146,90936
2,81,7845,21,97,42,767,146,91082
2,82,7830,15,91,27,702,107,91228
2,83,7816,14,81,25,615,114,91335
2,84,7796,20,69,26,546,94,91449
2,85,7782,14,69,20,504,68,91543
2,86,7770,12,56,27,429,95,91611
2,87,7765,5,54,14,390,66,91706
2,88,7756,9,44,15,322,82,91772
2,89,7754,2,40,13,279,58,91854
2,90,7750,4,30,12,245,47,91912
2,91,7746,4,32,2,203,54,91959
2,92,7742,4,24,12,181,24,92013
2,93,7737,5,21,7,166,27,92037
2,94,7736,1,19,7,145,28,92064
2,95,7734,2,16,4,126,26,92092
2,96,7728,6,14,4,107,23,92118
2,97,7725,3,12,8,101,10,92141
2,98,7723,2,13,2,92,17,92151
2,99,7723,0,14,1,83,11,92168
2,100,7721,2,12,2,72,12,92179
2,101,7720,1,11,3,60,14,92191
2,102,7719,1,10,2,53,10,92205
2,103,7718,1,7,4,42,13,92215
2,104,7717,1,7,1,35,11,92228
2,105,7717,0,5,3,32,4,92239
2,106,7717,0,2,3,25,10,92243
2,107,7717,0,2,0,24,4,92253
2,108,7717,0,1,1,17,7,92257
2,109,7717,0,0,1,15,3,92264
2,110,7716,1,0,0,14,2,92267
2,111,7716,0,1,0,10,4,92269
2,112,7716,0,1,0,10,0,92273
2,113,7716,0,1,0,9,1,92273
2,114,7716,0,1,0,8,1,92274
2,115,7715,1,1,0,6,2,92275
2,116,7715,0,2,0,6,0,92277
2,117,7715,0,1,1,6,0,92277
2,118,7715,0,0,1,7,0,92277
2,119,7714,1,0,0,7,1,92277
2,120,7714,0,0,1,5,2,92278
2,121,7714,0,0,0,6,0,92280
2,122,7714,0,0,0,6,0,92280
2,123,7714,0,0,0,6,0,92280
2,124,7713,1,0,0,5,1,92280
2,125,7713,0,0,1,3,2,92281
2,126,7713,0,0,0,4,0,92283
2,127,7713,0,0,0,4,0,92283
2,128,7713,0,0,0,3,1,92283
2,129,7713,0,0,0,3,0,92284
2,130,7713,0,0,0,3,0,92284
2,131,7713,0,0,0,2,1,92284
2,132,7713,0,0,0,2,0,92285
2,133,7713,0,0,0,2,0,92285
2,134,7713,0,0,0,2,0,92285
2,135,7713,0,0,0,2,0,92285
2,136,7713,0,0,0,2,0,92285
2,137,7713,0,0,0,2,0,92285
2,138,7713,0,0,0,2,0,92285
2,139,7713,0,0,0,2,0,92285
2,140,7713,0,0,0,1,1,92285
2,141,7713,0,0,0,1,0,92286
2,142,7713,0,0,0,1,0,92286
2,143,7713,0,0,0,1,0,92286
2,144,7713,0,0,0,1,0,92286
2,145,7713,0,0,0,1,0,92286
2,146,7713,0,0,0,0,1,92286
2,147,7713,0,0,0,0,0,92287
2,148,7713,0,0,0,0,0,92287
2,149,7713,0,0,0,0,0,92287
2,150,7713,0,0,0,0,0,92287
3,0,99900,100,0,0,0,0,0
3,1,99874,26,74,26,0,0,0
3,2,99844,30,81,19,22,4,0
3,3,99799,45,83,28,34,7,4
3,4,99754,45,99,29,57,5,11
3,5,99687,67,104,40,78,8,16
3,6,99599,88,128,43,104,14,24
3,7,99491,108,160,56,125,22,38
3,8,99365,126,201,67,147,34,60
3,9,99240,125,258,69,188,26,94
3,10,99046,194,302,81,209,48,120
3,11,98842,204,358,138,253,37,168
3,12,98579,263,418,144,330,61,205
3,13,98242,337,510,171,405,69,266
3,14,97867,375,625,222,491,85,335
3,15,97400,467,756,244,614,99,420
3,16,96831,569,938,285,736,122,519
3,17,96168,663,1145,362,873,148,641
3,18,95363,805,1384,424,1066,169,789
3,19,94393,970,1665,524,1235,255,958
3,20,93240,1153,2010,625,1512,247,1213
3,21,91911,1329,2378,785,1843,294,1460
3,22,90299,1612,2804,903,2284,344,1754
3,23,88417,1882,3295,1121,2752,435,2098
3,24,86234,2183,3917,1260,3340,533,2533
3,25,83734,2500,4584,1516,3923,677,3066
3,26,80974,2760,5310,1774,4623,816,3743
3,27,77802,3172,6092,1978,5433,964,4559
3,28,74411,3391,6988,2276,6395,1016,5523
3,29,70717,3694,7772,2607,7462,1209,6539
3,30,66774,3943,8497,2969,8664,1405,7748
3,31,62668,4106,9279,3161,9937,1696,9153
3,32,58429,4239,10062,3323,11170,1928,10849
3,33,54196,4233,10602,3699,12440,2053,12777
3,34,50000,4196,11185,3650,13912,2227,14830
3,35,45866,4134,11447,3934,15071,2491,17057
3,36,42022,3844,11621,3960,16321,2684,19548
3,37,38390,3632,11573,3892,17317,2964,22232
3,38,35047,3343,11382,3823,18160,3049,25196
3,39,32004,3043,11077,3648,18754,3229,28245
3,40,29272,2732,10656,3464,19241,3161,31474
3,41,26698,2574,10001,3387,19390,3315,34635
3,42,24451,2247,9400,3175,19506,3271,37950
3,43,22470,1981,8784,2863,19496,3185,41221
3,44,20692,1778,8123,2642,19086,3273,44406
3,45,19161,1531,7482,2419,18663,3065,47679
3,46,17762,1399,6791,2222,18044,3038,50744
3,47,16547,1215,6106,2084,17289,2977,53782
3,48,15436,1111,5448,1873,16575,2798,56759
3,49,14475,961,4970,1589,15769,2679,59557
3,50,13690,785,4486,1445,14874,2484,62236
3,51,13009,681,3979,1292,13967,2352,64720
3,52,12350,659,3478,1182,13056,2203,67072
3,53,11804,546,3101,1036,12174,2064,69275
3,54,11341,463,2710,937,11334,1876,71339
3,55,10952,389,2397,776,10536,1735,73215
3,56,10592,360,2052,734,9655,1657,74950
3,57,10270,322,1830,582,8907,1482,76607
3,58,9990,280,1636,516,8092,1397,78089
3,59,9724,266,1435,481,7345,1263,79486
3,60,9517,207,1254,447,6723,1103,80749
3,61,9303,214,1115,346,6179,991,81852
3,62,9133,170,1001,328,5573,952,82843
3,63,8985,148,892,279,5075,826,83795
3,64,8873,112,793,247,4574,780,84621
3,65,8761,112,682,223,4136,685,85401
3,66,8667,94,598,196,3731,628,86086
3,67,8577,90,530,162,3338,589,86714
3,68,8502,75,453,167,2991,509,87303
3,69,8438,64,414,114,2737,421,87812
3,70,8388,50,349,129,2414,437,88233
3,71,8346,42,310,89,2183,360,88670
3,72,8303,43,253,99,1969,303,89030
3,73,8264,39,222,74,1809,259,89333
3,74,8217,47,203,58,1634,249,89592
3,75,8178,39,196,54,1443,249,89841
3,76,8146,32,173,62,1280,217,90090
3,77,8125,21,157,48,1117,225,90307
3,78,8101,24,131,47,1005,160,90532
3,79,8077,24,115,40,885,167,90692
3,80,8059,18,100,39,787,138,90859
3,81,8042,17,80,38,716,110,90997
3,82,8030,12,68,29,662,92,91107
3,83,8022,8,65,15,594,97,91199
3,84,8013,9,63,10,510,99,91296
3,85,8003,10,56,16,450,70,91395
3,86,7994,9,44,22,408,58,91465
3,87,7990,4,41,12,378,52,91523
3,88,7981,9,36,9,335,55,91575
3,89,7978,3,37,8,280,64,91630
3,90,7974,4,35,5,244,44,91694
3,91,7972,2,30,9,212,37,91738
3,92,7968,4,27,5,194,27,91775
3,93,7965,3,25,6,158,41,91802
3,94,7960,5,21,7,137,27,91843
3,95,7958,2,19,7,120,24,91870
3,96,7956,2,15,6,108,19,91894
3,97,7956,0,12,5,104,10,91913
3,98,7956,0,8,4,84,25,91923
3,99,7954,2,7,1,73,15,91948
3,100,7953,1,8,1,67,7,91963
3,101,7952,1,7,2,50,18,91970
3,102,7951,1,7,1,44,8,91988
3,103,7949,2,4,4,42,3,91996
3,104,7949,0,4,2,39,7,91999
3,105,7949,0,2,2,34,7,92006
3,106,7949,0,1,1,29,7,92013
3,107,7949,0,1,0,25,5,92020
3,108,7949,0,1,0,19,6,92025
3,109,7948,1,1,0,16,3,92031
3,110,7948,0,0,2,13,3,92034
3,111,7948,0,0,0,12,3,92037
3,112,7947,1,0,0,11,1,92040
3,113,7947,0,1,0,11,0,92041
3,114,7947,0,1,0,11,0,92041
3,115,7947,0,0,1,10,1,92041
3,116,7946,1,0,0,10,1,92042
3,117,7946,0,0,1,8,2,92043
3,118,7946,0,0,0,8,1,92045
3,119,7945,1,0,0,8,0,92046
3,120,7945,0,1,0,7,1,92046
3,121,7945,0,0,1,6,1,92047
3,122,7945,0,0,0,6,1,92048
3,123,7945,0,0,0,6,0,92049
3,124,7945,0,0,0,6,0,92049
3,125,7945,0,0,0,6,0,92049
3,126,7945,0,0,0,4,2,92049
3,127,7945,0,0,0,4,0,92051
3,128,7945,0,0,0,4,0,92051
3,129,7945,0,0,0,4,0,92051
3,130,7944,1,0,0,3,1,92051
3,131,7944,0,1,0,3,0,92052
3,132,7944,0,1,0,2,1,92052
3,133,7944,0,1,0,2,0,92053
3,134,7944,0,1,0,2,0,92053
3,135,7944,0,1,0,1,1,92053
3,136,7944,0,0,1,1,0,92054
3,137,7944,0,0,0,2,0,92054
3,138,7944,0,0,0,2,0,92054
3,139,7944,0,0,0,2,0,92054
3,140,7944,0,0,0,2,0,92054
3,141,7944,0,0,0,2,0,92054
3,142,7944,0,0,0,2,0,92054
3,143,7944,0,0,0,2,0,92054
3,144,7944,0,0,0,1,1,92054
3,145,7944,0,0,0,1,0,92055
3,146,7944,0,0,0,0,1,92055
3,147,7944,0,0,0,0,0,92056
3,148,7944,0,0,0,0,0,92056
3,149,7944,0,0,0,0,0,92056
3,150,7944,0,0,0,0,0,92056
4,0,99900,100,0,0,0,0,0
4,1,99868,32,76,24,0,0,0
4,2,99842,26,83,25,19,5,0
4,3,99796,46,82,27,41,3,5
4,4,99745,51,102,26,61,7,8
4,5,99687,58,117,36,71,16,15
4,6,99597,90,127,48,94,13,31
4,7,99514,83,171,46,120,22,44
4,8,99394,120,185,69,139,27,66
4,9,99244,150,230,75,174,34,93
4,10,99098,146,274,106,225,24,127
4,11,98899,199,308,112,287,44,151
4,12,98638,261,376,131,336,63,195
4,13,98357,281,487,150,402,65,258
4,14,98031,326,594,174,480,72,323
4,15,97590,441,693,227,565,89,395
4,16,97090,500,836,298,681,111,484
4,17,96486,604,998,338,856,123,595
4,18,95743,743,1207,395,1036,158,718
4,19,94856,887,1468,482,1202,229,876
4,20,93837,1019,1782,573,1433,251,1105
4,21,92710,1127,2104,697,1717,289,1356
4,22,91303,1407,2415,816,2060,354,1645
4,23,89655,1648,2842,980,2462,414,1999
4,24,87717,1938,3329,1161,2964,478,2413
4,25,85542,2175,3905,1362,3533,592,2891
4,26,83102,2440,4563,1517,4190,705,3483
4,27,80282,2820,5259,1744,4887,820,4188
4,28,77126,3156,6128,1951,5665,966,5008
4,29,73663,3463,7041,2243,6564,1052,5974
4,30,70047,3616,7879,2625,7588,1219,7026
4,31,66110,3937,8586,2909,8754,1459,8245
4,32,62015,4095,9358,3165,9995,1668,9704
4,33,57818,4197,10100,3353,11189,1971,11372
4,34,53592,4226,10689,3608,12559,1983,13343
4,35,49462,4130,11140,3775,13917,2250,15326
4,36,45430,4032,11463,3807,15206,2486,17576
4,37,41649,3781,11559,3936,16337,2676,20062
4,38,37989,3660,11509,3831,17364,2909,22738
4,39,34704,3285,11410,3759,18138,3057,25647
4,40,31553,3151,10962,3733,18717,3180,28704
4,41,28744,2809,10569,3544,19231,3219,31884
4,42,26293,2451,9993,3385,19525,3250,35103
4,43,24083,2210,9325,3119,19670,3240,38353
4,44,22071,2012,8572,2963,19563,3226,41593
4,45,20308,1763,7853,2731,19319,3207,44819
4,46,18714,1594,7230,2386,18984,3066,48026
4,47,17388,1326,6578,2246,18322,3048,51092
4,48,16179,1209,5941,1963,17655,2913,54140
4,49,15208,971,5335,1815,16873,2745,57053
4,50,14321,887,4770,1536,16052,2636,59798
4,51,13527,794,4243,1414,15085,2503,62434
4,52,12842,685,3790,1247,14169,2330,64937
4,53,12214,628,3355,1120,13255,2161,67267
4,54,11704,510,2949,1034,12281,2094,69428
4,55,11261,443,2619,840,11394,1921,71522
4,56,10876,385,2268,794,10461,1773,73443
4,57,10527,349,2016,637,9634,1621,75216
4,58,10218,309,1757,608,8790,1481,76837
4,59,9958,260,1580,486,8050,1348,78318
4,60,9701,257,1397,443,7287,1249,79666
4,61,9514,187,1269,385,6634,1096,80915
4,62,9358,156,1096,360,6052,967,82011
4,63,9200,158,964,288,5521,891,82978
4,64,9059,141,847,275,4994,815,83869
4,65,8914,145,753,235,4472,797,84684
4,66,8806,108,666,232,4009,698,85481
4,67,8700,106,580,194,3654,587,86179
4,68,8607,93,522,164,3316,532,86766
4,69,8518,89,475,140,2956,524,87298
4,70,8450,68,421,143,2647,449,87822
4,71,8395,55,370,119,2390,400,88271
4,72,8335,60,313,112,2169,340,88671
4,73,8285,50,283,90,1948,333,89011
4,74,8240,45,255,78,1717,321,89344
4,75,8198,42,221,79,1527,268,89665
4,76,8174,24,195,68,1392,214,89933
4,77,8147,27,172,47,1223,237,90147
4,78,8122,25,142,57,1067,203,90384
4,79,8097,25,124,43,962,162,90587
4,80,8077,20,114,35,849,156,90749
4,81,8059,18,97,37,739,145,90905
4,82,8047,12,90,25,655,121,91050
4,83,8038,9,79,23,586,94,91171
4,84,8031,7,68,20,551,58,91265
4,85,8024,7,51,24,484,87,91323
4,86,8016,8,45,13,441,67,91410
4,87,8006,10,43,10,380,74,91477
4,88,7995,11,39,14,330,60,91551
4,89,7987,8,36,14,293,51,91611
4,90,7982,5,35,9,268,39,91662
4,91,7979,3,23,17,243,34,91701
4,92,7978,1,19,7,227,33,91735
4,93,7973,5,12,8,204,30,91768
4,94,7972,1,12,5,182,30,91798
4,95,7970,2,11,2,156,31,91828
4,96,7969,1,10,3,140,18,91859
4,97,7964,5,7,4,122,21,91877
4,98,7962,2,10,2,109,17,91898
4,99,7962,0,9,3,99,12,91915
4,100,7958,4,6,3,92,10,91927
4,101,7955,3,7,3,80,15,91937
4,102,7951,4,9,1,68,15,91952
4,103,7950,1,8,5,51,18,91967
4,104,7950,0,6,3,51,5,91985
4,105,7949,1,4,2,47,7,91990
4,106,7948,1,5,0,42,7,91997
4,107,7947,1,2,4,38,4,92004
4,108,7946,1,3,0,36,6,92008
4,109,7945,1,2,2,31,5,92014
4,110,7944,1,3,0,28,5,92019
4,111,7943,1,3,1,25,3,92024
4,112,7942,1,3,1,22,4,92027
4,113,7942,0,4,0,18,5,92031
4,114,7942,0,4,0,16,2,92036
4,115,7940,2,4,0,12,4,92038
4,116,7940,0,5,1,11,1,92042
4,117,7940,0,4,1,12,0,92043
4,118,7940,0,2,2,12,1,92043
4,119,7940,0,2,0,12,2,92044
4,120,7939,1,2,0,9,3,92046
4,121,7939,0,3,0,8,1,92049
4,122,7939,0,2,1,6,2,92050
4,123,7939,0,2,0,6,1,92052
4,124,7939,0,2,0,5,1,92053
4,125,7939,0,1,1,5,0,92054
4,126,7939,0,1,0,6,0,92054
4,127,7939,0,1,0,4,2,92054
4,128,7939,0,1,0,3,1,92056
4,129,7939,0,1,0,3,0,92057
4,130,7939,0,0,1,3,0,92057
4,131,7939,0,0,0,3,1,92057
4,132,7939,0,0,0,3,0,92058
4,133,7939,0,0,0,2,1,92058
4,134,7939,0,0,0,2,0,92059
4,135,7939,0,0,0,0,2,92059
4,136,7939,0,0,0,0,0,92061
4,137,7939,0,0,0,0,0,92061
4,138,7939,0,0,0,0,0,92061
4,139,7939,0,0,0,0,0,92061
4,140,7939,0,0,0,0,0,92061
4,141,7939,0,0,0,0,0,92061
4,142,7939,0,0,0,0,0,92061
4,143,7939,0,0,0,0,0,92061
4,144,7939,0,0,0,0,0,92061
4,145,7939,0,0,0,0,0,92061
4,146,7939,0,0,0,0,0,92061
4,147,7939,0,0,0,0,0,92061
4,148,7939,0,0,0,0,0,92061
4,149,7939,0,0,0,0,0,92061
4,150,7939,0,0,0,0,0,92061
5,0,99900,100,0,0,0,0,0
5,1,99874,26,82,18,0,0,0
5,2,99847,27,75,33,18,0,0
5,3,99811,36,64,38,43,8,0
5,4,99756,55,81,19,61,20,8
5,5,99701,55,94,42,66,14,28
5,6,99612,89,117,32,95,13,42
5,7,99520,92,153,53,111,16,55
5,8,99416,104,191,54,142,22,71
5,9,99262,154,216,79,174,22,93
5,10,99081,181,279,91,229,24,115
5,11,98842,239,327,133,279,41,139
5,12,98569,273,405,161,352,60,180
5,13,98272,297,510,168,439,74,240
5,14,97853,419,603,204,526,81,314
5,15,97385,468,764,258,604,126,395
5,16,96794,591,929,303,735,127,521
5,17,96088,706,1143,377,881,157,648
5,18,95237,851,1376,473,1065,193,805
5,19,94239,998,1702,525,1305,233,998
5,20,93079,1160,2030,670,1578,252,1231
5,21,91714,1365,2401,789,1921,327,1483
5,22,90138,1576,2847,919,2319,391,1810
5,23,88310,1828,3280,1143,2785,453,2201
5,24,86188,2122,3873,1235,3368,560,2654
5,25,83804,2384,4488,1507,3993,610,3214
5,26,81055,2749,5176,1696,4701,799,3824
5,27,78077,2978,6031,1894,5472,925,4623
5,28,74811,3266,6791,2218,6353,1013,5548
5,29,71221,3590,7592,2465,7316,1255,6561
5,30,67417,3804,8422,2760,8392,1389,7816
5,31,63443,3974,9104,3122,9499,1653,9205
5,32,59297,4146,9900,3178,10780,1841,10858
5,33,55169,4128,10549,3497,11997,1961,12699
5,34,50909,4260,11018,3659,13311,2183,14660
5,35,46871,4038,11533,3745,14580,2390,16843
5,36,42781,4090,11739,3832,15656,2669,19233
5,37,39106,3675,11839,3990,16757,2731,21902
5,38,35586,3520,11646,3868,17830,2917,24633
5,39,32327,3259,11342,3824,18607,3091,27550
5,40,29483,2844,10989,3612,19266,3165,30641
5,41,26824,2659,10451,3382,19631,3247,33806
5,42,24558,2266,9816,3294,19659,3354,37053
5,43,22534,2024,9072,3010,19666,3287,40407
5,44,20710,1824,8359,2737,19436,3240,43694
5,45,19125,1585,7645,2538,19045,3128,46934
5,46,17669,1456,6895,2335,18477,3106,50062
