"id","date","susceptible_to_susceptible","susceptible_to_exposed","exposed_to_exposed","exposed_to_infected","infected_to_infected","infected_to_removed","removed_to_removed"
1,137,15,0,0,0,0,0,99985
1,138,15,0,0,0,0,0,99985
1,139,15,0,0,0,0,0,99985
1,140,15,0,0,0,0,0,99985
1,141,15,0,0,0,0,0,99985
1,142,15,0,0,0,0,0,99985
1,143,15,0,0,0,0,0,99985
1,144,15,0,0,0,0,0,99985
1,145,15,0,0,0,0,0,99985
1,146,15,0,0,0,0,0,99985
1,147,15,0,0,0,0,0,99985
1,148,15,0,0,0,0,0,99985
1,149,15,0,0,0,0,0,99985
1,150,15,0,0,0,0,0,99985
2,0,99900,100,0,0,0,0,0
2,1,99747,153,77,23,0,0,0
2,2,99432,315,178,52,18,5,0
2,3,98697,735,363,130,60,10,5
2,4,96906,1791,830,268,157,33,15
2,5,92956,3950,1975,646,362,63,48
2,6,84885,8071,4373,1552,877,131,111
2,7,70339,14546,9320,3124,2096,333,242
2,8,50231,20108,17789,6077,4478,742,575
2,9,30204,20027,28473,9424,9025,1530,1317
2,10,15670,14534,36419,12081,15850,2599,2847
2,11,7534,8136,38243,12710,23972,3959,5446
2,12,3594,3940,34830,11549,31369,5313,9405
2,13,1832,1762,28917,9853,36839,6079,14718
2,14,934,898,23092,7587,40065,6627,20797
2,15,532,402,17962,6028,40715,6937,27424
2,16,303,229,13787,4577,40074,6669,34361
2,17,199,104,10487,3529,38220,6431,41030
2,18,136,63,7997,2594,35849,5900,47461
2,19,91,45,6037,2023,33076,5367,53361
2,20,66,25,4578,1504,30077,5022,58728
2,21,47,19,3477,1126,27035,4546,63750
2,22,40,7,2644,852,24049,4112,68296
2,23,30,10,1987,664,21320,3581,72408
2,24,29,1,1511,486,18902,3082,75989
2,25,26,3,1137,375,16688,2700,79071
2,26,22,4,843,297,14556,2507,81771
2,27,21,1,624,223,12749,2104,84278
2,28,20,1,451,174,11109,1863,86382
2,29,17,3,346,106,9673,1610,88245
2,30,17,0,265,84,8413,1366,89855
2,31,16,1,195,70,7321,1176,91221
2,32,15,1,150,46,6305,1086,92397
2,33,15,0,115,36,5401,950,93483
2,34,15,0,83,32,4655,782,94433
2,35,15,0,68,15,4066,621,95215
2,36,15,0,51,17,3461,620,95836
2,37,14,1,41,10,2984,494,96456
2,38,14,0,27,15,2555,439,96950
2,39,13,1,19,8,2213,357,97389
2,40,13,0,17,3,1920,301,97746
2,41,13,0,13,4,1646,277,98047
2,42,13,0,12,1,1406,244,98324
2,43,13,0,10,2,1218,189,98568
2,44,13,0,6,4,1044,176,98757
2,45,13,0,5,1,904,144,98933
2,46,13,0,3,2,797,108,99077
2,47,13,0,2,1,705,94,99185
2,48,13,0,2,0,603,103,99279
2,49,13,0,1,1,516,87,99382
2,50,13,0,1,0,443,74,99469
2,51,13,0,1,0,374,69,99543
2,52,13,0,0,1,323,51,99612
2,53,13,0,0,0,282,42,99663
2,54,13,0,0,0,236,46,99705
2,55,13,0,0,0,202,34,99751
2,56,13,0,0,0,166,36,99785
2,57,13,0,0,0,134,32,99821
2,58,13,0,0,0,109,25,99853
2,59,13,0,0,0,95,14,99878
2,60,13,0,0,0,77,18,99892
2,61,13,0,0,0,62,15,99910
2,62,13,0,0,0,53,9,99925
2,63,13,0,0,0,49,4,99934
2,64,13,0,0,0,45,4,99938
2,65,13,0,0,0,37,8,99942
2,66,13,0,0,0,29,8,99950
2,67,13,0,0,0,26,3,99958
2,68,13,0,0,0,22,4,99961
2,69,13,0,0,0,18,4,99965
2,70,13,0,0,0,16,2,99969
2,71,13,0,0,0,15,1,99971
2,72,13,0,0,0,12,3,99972
2,73,13,0,0,0,11,1,99975
2,74,13,0,0,0,9,2,99976
2,75,13,0,0,0,7,2,99978
2,76,13,0,0,0,6,1,99980
2,77,13,0,0,0,6,0,99981
2,78,13,0,0,0,5,1,99981
2,79,13,0,0,0,4,1,99982
2,80,13,0,0,0,3,1,99983
2,81,13,0,0,0,3,0,99984
2,82,13,0,0,0,2,1,99984
2,83,13,0,0,0,2,0,99985
2,84,13,0,0,0,2,0,99985
2,85,13,0,0,0,2,0,99985
2,86,13,0,0,0,2,0,99985
2,87,13,0,0,0,2,0,99985
2,88,13,0,0,0,1,1,99985
2,89,13,0,0,0,1,0,99986
2,90,13,0,0,0,1,0,99986
2,91,13,0,0,0,1,0,99986
2,92,13,0,0,0,0,1,99986
2,93,13,0,0,0,0,0,99987
2,94,13,0,0,0,0,0,99987
2,95,13,0,0,0,0,0,99987
2,96,13,0,0,0,0,0,99987
2,97,13,0,0,0,0,0,99987
2,98,13,0,0,0,0,0,99987
2,99,13,0,0,0,0,0,99987
2,100,13,0,0,0,0,0,99987
2,101,13,0,0,0,0,0,99987
2,102,13,0,0,0,0,0,99987
2,103,13,0,0,0,0,0,99987
2,104,13,0,0,0,0,0,99987
2,105,13,0,0,0,0,0,99987
2,106,13,0,0,0,0,0,99987
2,107,13,0,0,0,0,0,99987
2,108,13,0,0,0,0,0,99987
2,109,13,0,0,0,0,0,99987
2,110,13,0,0,0,0,0,99987
2,111,13,0,0,0,0,0,99987
2,112,13,0,0,0,0,0,99987
2,113,13,0,0,0,0,0,99987
2,114,13,0,0,0,0,0,99987
2,115,13,0,0,0,0,0,99987
2,116,13,0,0,0,0,0,99987
2,117,13,0,0,0,0,0,99987
2,118,13,0,0,0,0,0,99987
2,119,13,0,0,0,0,0,99987
2,120,13,0,0,0,0,0,99987
2,121,13,0,0,0,0,0,99987
2,122,13,0,0,0,0,0,99987
2,123,13,0,0,0,0,0,99987
2,124,13,0,0,0,0,0,99987
2,125,13,0,0,0,0,0,99987
2,126,13,0,0,0,0,0,99987
2,127,13,0,0,0,0,0,99987
2,128,13,0,0,0,0,0,99987
2,129,13,0,0,0,0,0,99987
2,130,13,0,0,0,0,0,99987
2,131,13,0,0,0,0,0,99987
2,132,13,0,0,0,0,0,99987
2,133,13,0,0,0,0,0,99987
2,134,13,0,0,0,0,0,99987
2,135,13,0,0,0,0,0,99987
2,136,13,0,0,0,0,0,99987
2,137,13,0,0,0,0,0,99987
2,138,13,0,0,0,0,0,99987
2,139,13,0,0,0,0,0,99987
2,140,13,0,0,0,0,0,99987
2,141,13,0,0,0,0,0,99987
2,142,13,0,0,0,0,0,99987
2,143,13,0,0,0,0,0,99987
2,144,13,0,0,0,0,0,99987
2,145,13,0,0,0,0,0,99987
2,146,13,0,0,0,0,0,99987
2,147,13,0,0,0,0,0,99987
2,148,13,0,0,0,0,0,99987
2,149,13,0,0,0,0,0,99987
2,150,13,0,0,0,0,0,99987
3,0,99900,100,0,0,0,0,0
3,1,99760,140,74,26,0,0,0
3,2,99430,330,162,52,22,4,0
3,3,98668,762,381,111,60,14,4
3,4,96891,1777,869,274,144,27,18
3,5,92974,3917,1989,657,366,52,45
3,6,84831,8143,4484,1422,874,149,97
3,7,70385,14446,9501,3126,2011,285,246
3,8,50310,20075,18022,5925,4453,684,531
3,9,30230,20080,28642,9455,8998,1380,1215
3,10,15773,14457,36802,11920,15896,2557,2595
3,11,7736,8037,38327,12932,23796,4020,5152
3,12,3625,4111,34909,11455,31537,5191,9172
3,13,1809,1816,29235,9785,36803,6189,14363
3,14,939,870,23318,7733,39950,6638,20552
3,15,519,420,18163,6025,40784,6899,27190
3,16,286,233,13941,4642,40195,6614,34089
3,17,166,120,10579,3595,38516,6321,40703
3,18,108,58,8011,2688,36188,5923,47024
3,19,72,36,6057,2012,33329,5547,52947
3,20,54,18,4555,1538,30211,5130,58494
3,21,42,12,3433,1140,27147,4602,63624
3,22,33,9,2614,831,24339,3948,68226
3,23,25,8,1981,642,21478,3692,72174
3,24,25,0,1521,468,19010,3110,75866
3,25,21,4,1135,386,16711,2767,78976
3,26,18,3,828,311,14624,2473,81743
3,27,13,5,580,251,12727,2208,84216
3,28,13,0,418,167,11102,1876,86424
3,29,13,0,310,108,9588,1681,88300
3,30,13,0,231,79,8377,1319,89981
3,31,12,1,179,52,7193,1263,91300
3,32,12,0,142,38,6173,1072,92563
3,33,12,0,108,34,5305,906,93635
3,34,12,0,85,23,4583,756,94541
3,35,12,0,69,16,3973,633,95297
3,36,12,0,52,17,3389,600,95930
3,37,12,0,38,14,2919,487,96530
3,38,12,0,26,12,2525,408,97017
3,39,11,1,21,5,2176,361,97425
3,40,11,0,19,3,1895,286,97786
3,41,11,0,13,6,1638,260,98072
3,42,11,0,11,2,1409,235,98332
3,43,11,0,10,1,1201,210,98567
3,44,11,0,10,0,1040,162,98777
3,45,11,0,7,3,891,149,98939
3,46,11,0,7,0,759,135,99088
3,47,11,0,4,3,657,102,99223
3,48,11,0,4,0,557,103,99325
3,49,11,0,2,2,475,82,99428
3,50,11,0,2,0,398,79,99510
3,51,11,0,2,0,341,57,99589
3,52,11,0,2,0,303,38,99646
3,53,11,0,0,2,255,48,99684
3,54,11,0,0,0,217,40,99732
3,55,11,0,0,0,186,31,99772
3,56,11,0,0,0,167,19,99803
3,57,11,0,0,0,152,15,99822
3,58,11,0,0,0,133,19,99837
3,59,11,0,0,0,107,26,99856
3,60,11,0,0,0,90,17,99882
3,61,11,0,0,0,79,11,99899
3,62,11,0,0,0,65,14,99910
3,63,11,0,0,0,57,8,99924
3,64,11,0,0,0,50,7,99932
3,65,11,0,0,0,41,9,99939
3,66,11,0,0,0,34,7,99948
3,67,11,0,0,0,28,6,99955
3,68,11,0,0,0,25,3,99961
3,69,11,0,0,0,23,2,99964
3,70,11,0,0,0,21,2,99966
3,71,11,0,0,0,16,5,99968
3,72,11,0,0,0,13,3,99973
3,73,11,0,0,0,12,1,99976
3,74,11,0,0,0,11,1,99977
3,75,11,0,0,0,9,2,99978
3,76,11,0,0,0,6,3,99980
3,77,11,0,0,0,6,0,99983
3,78,11,0,0,0,5,1,99983
3,79,11,0,0,0,4,1,99984
3,80,11,0,0,0,2,2,99985
3,81,11,0,0,0,2,0,99987
