"source_exposure_date","mean_rt","ci_lower","ci_upper","n"
125,0.995622186325035,0.859119137519873,1.12193301334086,100
126,0.977293413860674,0.871376033326824,1.09220728679573,100
127,0.967105736872631,0.84654359430605,1.10440246454313,100
128,0.945084829516621,0.809456175776036,1.0647498643516,100
129,0.930020193511437,0.805836284300853,1.04716797740818,100
130,0.910427845217561,0.798717277486911,1.02537463654663,100
131,0.88250010229383,0.766549865229111,0.99372164058701,100
132,0.858359876702005,0.741213158907272,0.971872483221476,100
133,0.835508199367469,0.721555918112679,0.931617093288085,100
134,0.794486368519212,0.679203833000855,0.923533774532177,100
135,0.777994718244488,0.68680369031456,0.877993676050592,100
136,0.734564475981311,0.633537278547783,0.842570550329605,100
137,0.699054211709225,0.614437419550239,0.800369064138144,100
138,0.651443229377016,0.55776812348031,0.747344401889946,100
139,0.603852406017013,0.522929005219835,0.710477547792087,100
140,0.548408662632955,0.459939812883618,0.628729965510245,100
141,0.496240228024779,0.440113545816733,0.569210428896293,100
142,0.428265854292328,0.372115716327436,0.485383599743746,100
143,0.365864110806566,0.310581357048748,0.422889046717172,100
144,0.288682936289168,0.235876802374894,0.349806910569106,100
145,0.219251244983001,0.169065656565657,0.264687143153742,100
146,0.150596193077851,0.112205946023957,0.186540265221582,100
147,0.0871776048870944,0.0602566189129727,0.115123351003869,100
148,0.0337522419049643,0.0176773276425364,0.0485727272727273,100
149,0,0,0,100
150,0,0,0,100
