"sim_id","date","median_rt","ci_lower","ci_upper","method","delay_scenario","delay_percentage","mean_si","std_si","R0_value","model_type","transition_type"
76,37,0.231066480649256,0.190485462077643,0.27704005526526,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,38,0.242942145810661,0.195587064109451,0.29738862877905,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,39,0.23437393169822,0.181816389331132,0.29620341182243,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,40,0.221460204810943,0.163881431417193,0.291174280389819,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,41,0.229353889931131,0.162951965838981,0.311744739921631,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,42,0.211593909371419,0.140011031034515,0.304232118759702,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,43,0.225383590774103,0.141759688316638,0.336842475159183,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,44,0.254814342820362,0.153858794470548,0.39256200164791,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,45,0.295197340342352,0.172306913245456,0.466127115882978,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,46,0.306695652605955,0.167579282525793,0.507476378600149,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,47,0.329281557761472,0.169483436524594,0.567614225858135,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,48,0.300297673702803,0.135238497041147,0.564735296740806,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,49,0.183857151588998,0.05456868960382,0.438970366792047,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,50,0.446989285855808,0.188614480289808,0.875226777968599,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,51,0.395315266602344,0.13740130052607,0.866781275173421,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,52,0.586411938202341,0.227721405782374,1.20674686353641,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,53,0.695056317843587,0.269911288440802,1.4303205253804,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,54,0.779530420697625,0.302715125131263,1.60415542202602,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,55,0.853202558568329,0.331324233694672,1.75576151241025,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,56,0.913445599086118,0.354718419558913,1.8797325564132,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,57,0.453058203780393,0.104819805031915,1.2240576627292,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,58,0.537994405970208,0.12447069332706,1.45353548316385,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,59,0.173651118783552,0.00634275923631036,0.924158767762806,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,60,0.237275981888597,0.00866671309820008,1.26276571425491,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,61,0.349748353467628,0.0127748649987463,1.86133558845996,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,62,0.495452519446474,0.0180968373016323,2.63676268292492,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,63,0.682569784800816,0.0249314593381234,3.63258731445269,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,64,0.914243284157703,0.0333935368539373,4.86553701952097,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,65,1.18755562252021,0.0433765094411002,6.32008563173174,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,66,1.49204496179928,0.0544982492985765,7.94055600103474,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,67,1.81040985022606,0.0661268057440022,9.63487104517888,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,68,2.12203751370187,0.0775092791461156,11.2933310625749,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,69,2.40808390769708,0.0879573742706158,12.8156494032193,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,70,2.65564882537786,0.0969998997619913,14.133172093933,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,71,2.85929197529454,0.104438144209212,15.216946294806,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,72,3.01995862255315,0.11030663424835,16.0720026387629,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,73,3.14262333164426,0.114787070205269,16.7248154003261,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,74,3.23396573697665,0.118123431578276,17.2109331135192,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,75,3.30073971730703,0.120562409705526,17.5662994354468,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,76,3.34890551305102,0.122321707589523,17.8226343370294,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,77,3.38332005886886,0.123578729023526,18.0057860752902,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,78,3.40774601287547,0.124470908391366,18.1357792461623,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,79,3.42500279107046,0.125101227332309,18.2276185788655,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,80,3.43715633985284,0.125545146348399,18.292298891583,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,81,3.4456977755466,0.125857129769626,18.3377557981723,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,82,3.4516923384124,0.126076086429687,18.3696584307044,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,83,3.45589574568212,0.126229619562504,18.3920286619474,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,84,3.458841616246,0.126337220065506,18.4077063732652,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,85,3.46090555690075,0.126412607305985,18.4186905170219,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,86,3.46235140469108,0.126465418163126,18.4263852149982,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,87,3.46336423457265,0.126502412661814,18.4317754228002,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,88,3.46407376366611,0.126528328833519,18.4355514856169,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,89,3.46457086269202,0.126546485810911,18.4381970108888,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,90,3.46491917376544,0.126559208177997,18.4400506973762,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,91,3.46516326355074,0.126568123771234,18.4413497256623,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,92,3.46533434135572,0.126574372537929,18.442260189439,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,93,3.46545426326603,0.126578752790758,18.4428984052227,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,94,3.46553833759713,0.126581823679352,18.4433458427674,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,95,3.46559728826013,0.126583976903961,18.443659573957,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,96,3.46563862889059,0.126585486906704,18.4438795858198,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,97,3.46566762384727,0.126586545972897,18.4440338948943,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,98,3.46568796318307,0.126587288884955,18.444142139377,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,99,3.46570223271185,0.126587810091994,18.4442180807831,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,100,3.46571224548303,0.126588175817233,18.4442713680313,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,101,3.46571927192587,0.126588432464213,18.4443087622549,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,102,3.46572420354947,0.126588612596085,18.444335008001,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,103,3.46572766447408,0.126588739009388,18.444353426793,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,104,3.46573009422127,0.126588827758033,18.4443663577328,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,105,3.46573179957625,0.126588890047617,18.4443754335094,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,106,3.46573299764445,0.126588933808108,18.4443818095422,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,107,3.46573383947884,0.126588964556847,18.4443862897243,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,108,3.4657344323699,0.126588986212712,18.4443894450479,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,109,3.46573485005878,0.126589001469164,18.4443916679581,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,110,3.46573514516141,0.126589012248046,18.444393238473,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,111,3.46573535323726,0.126589019848199,18.4443943458377,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,112,3.46573550025257,0.126589025218062,18.4443951282427,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,113,3.46573560357348,0.126589028991948,18.4443956781091,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,114,3.46573567663792,0.126589031660691,18.4443960669528,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,115,3.46573572827489,0.126589033546777,18.444396341761,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,116,3.4657357656123,0.126589034910558,18.4443965404681,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,117,3.46573579295283,0.126589035909195,18.4443966859724,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,118,3.4657358140814,0.126589036680935,18.4443967984171,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,119,3.46573583089673,0.126589037295129,18.4443968879071,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,120,3.4657358448161,0.126589037803547,18.444396961985,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,121,3.46573585648677,0.126589038229828,18.4443970240955,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,122,3.46573586635534,0.126589038590286,18.4443970766152,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,123,3.46573587445223,0.126589038886032,18.4443971197063,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,124,3.46573588108361,0.126589039128249,18.4443971549981,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,125,3.46573588632556,0.126589039319716,18.4443971828954,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,126,3.46573589046249,0.126589039470821,18.4443972049118,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,127,3.46573589371818,0.126589039589738,18.4443972222383,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,128,3.46573589620267,0.126589039680486,18.4443972354606,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,129,3.46573589806575,0.126589039748537,18.4443972453758,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,130,3.46573589940589,0.126589039797486,18.4443972525079,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,131,3.46573590041786,0.12658903983445,18.4443972578936,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,132,3.46573590107652,0.126589039858508,18.4443972613989,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,133,3.46573590154714,0.126589039875697,18.4443972639035,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,134,3.46573590187916,0.126589039887825,18.4443972656705,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,135,3.46573590213047,0.126589039897004,18.4443972670079,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,136,3.46573590229861,0.126589039903146,18.4443972679028,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,137,3.46573590243048,0.126589039907962,18.4443972686046,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,138,3.46573590251584,0.12658903991108,18.4443972690589,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,139,3.46573590258379,0.126589039913562,18.4443972694205,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,140,3.46573590263523,0.126589039915441,18.4443972696942,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,141,3.46573590267571,0.126589039916919,18.4443972699096,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,142,3.46573590270507,0.126589039917992,18.4443972700659,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,143,3.46573590272341,0.126589039918662,18.4443972701635,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,144,3.46573590274539,0.126589039919465,18.4443972702805,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,145,3.46573590275791,0.126589039919922,18.4443972703471,"Cori","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,2,2.8704190355036,2.84148758799555,2.89427565765098,"Wallinga-Teunis","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,3,2.71783768469382,2.69694777300475,2.74294596427764,"Wallinga-Teunis","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,4,2.53544566719808,2.51298070150725,2.56131145231723,"Wallinga-Teunis","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,5,2.33630581958697,2.32486069242715,2.35024892664657,"Wallinga-Teunis","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,6,2.10503776880216,2.09769348820414,2.1075710158883,"Wallinga-Teunis","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,7,1.87150361084578,1.86817840297199,1.87653399841382,"Wallinga-Teunis","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,8,1.65228009587465,1.64796995813086,1.65719721279912,"Wallinga-Teunis","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,9,1.4626414077288,1.46003083827306,1.46465717919797,"Wallinga-Teunis","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,10,1.2954255662514,1.29304969713932,1.29752413889611,"Wallinga-Teunis","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,11,1.15216072900527,1.14848624749188,1.15568877958698,"Wallinga-Teunis","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,12,1.0210987927071,1.01785058175138,1.02351458929842,"Wallinga-Teunis","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,13,0.901784314679901,0.89999180005248,0.904151633429546,"Wallinga-Teunis","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,14,0.792306165624938,0.790064458294203,0.794273029966704,"Wallinga-Teunis","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,15,0.693782824229387,0.690155387063559,0.697306468220537,"Wallinga-Teunis","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,16,0.608569365302094,0.605957321638678,0.612416301208685,"Wallinga-Teunis","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,17,0.535601276776344,0.532502366879046,0.538069010516619,"Wallinga-Teunis","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,18,0.474631921816524,0.471298682928363,0.476460880772011,"Wallinga-Teunis","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,19,0.421269338060854,0.418096627237852,0.42462336157289,"Wallinga-Teunis","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,20,0.375982534154838,0.371589735646427,0.379813351920694,"Wallinga-Teunis","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,21,0.334984866695952,0.329565396216068,0.339645599122566,"Wallinga-Teunis","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,22,0.299174900963586,0.290927551115675,0.304058911399496,"Wallinga-Teunis","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,23,0.268695160306598,0.259220668931278,0.272765874052783,"Wallinga-Teunis","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,24,0.244371214670854,0.239315642458101,0.253947858472998,"Wallinga-Teunis","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,25,0.227028550364606,0.21802,0.235673333333333,"Wallinga-Teunis","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,26,0.217707344935216,0.208935624012638,0.228623617693523,"Wallinga-Teunis","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,27,0.213288748851488,0.205909343715239,0.223873748609566,"Wallinga-Teunis","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,28,0.211458047025847,0.200945945945946,0.228822393822394,"Wallinga-Teunis","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,29,0.211962288076282,0.197990605427975,0.235386221294363,"Wallinga-Teunis","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,30,0.214871990788107,0.202056277056277,0.244155844155844,"Wallinga-Teunis","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,31,0.218113979097142,0.198026315789474,0.256625939849624,"Wallinga-Teunis","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,32,0.224028438653162,0.185750636132316,0.251335877862595,"Wallinga-Teunis","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,33,0.227471293515539,0.193122977346278,0.26537216828479,"Wallinga-Teunis","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
76,34,0.229144099793229,0.206120331950207,0.267842323651452,"Wallinga-Teunis","medium_delay",0.3,3.25203643997147,2.53953996905689,5,"partial","susceptible_to_exposed"
