"sim_id","method","date","median_rt","q025_rt","q975_rt","reporting_rate"
1,"EpiLPS",14,3.25059213955887,3.09031752560458,3.41917915237358,0.7
1,"EpiLPS",15,3.2187254765193,3.07772903471319,3.3661812252942,0.7
1,"EpiLPS",16,3.19612292539204,3.06624502759728,3.33150210184646,0.7
1,"EpiLPS",17,3.1752680298492,3.05596176641732,3.29923206899361,0.7
1,"EpiLPS",18,3.15229871189441,3.04784626761168,3.26033083577994,0.7
1,"EpiLPS",19,3.12502915391329,3.03226662188902,3.22062945992664,0.7
1,"EpiLPS",20,3.09303358037653,3.00698789352649,3.1815414853956,0.7
1,"EpiLPS",21,3.05650657511442,2.97871259873715,3.13633226907436,0.7
1,"EpiLPS",22,3.01359402254064,2.94576012193891,3.08298997771584,0.7
1,"EpiLPS",23,2.96044536463558,2.89909962020821,3.02308920186842,0.7
1,"EpiLPS",24,2.89331187223351,2.83616761871455,2.95160749130953,0.7
1,"EpiLPS",25,2.80962448988612,2.75883223514295,2.86135186968294,0.7
1,"EpiLPS",26,2.70849562983836,2.664155211047,2.75357402092594,0.7
1,"EpiLPS",27,2.5904981782271,2.55002217837272,2.63161664565612,0.7
1,"EpiLPS",28,2.45727384707122,2.42013053003934,2.49498722674352,0.7
1,"EpiLPS",29,2.31097026138499,2.27858499948626,2.34381581122052,0.7
1,"EpiLPS",30,2.15376438323062,2.1252966581592,2.18261342512557,0.7
1,"EpiLPS",31,1.9881114758923,1.96189397576838,2.01467932997073,0.7
1,"EpiLPS",32,1.81676329311746,1.79300727326213,1.84083406266053,0.7
1,"EpiLPS",33,1.64348122162075,1.62276505012405,1.66446185516108,0.7
1,"EpiLPS",34,1.47277378523984,1.45415288149317,1.49163313575559,0.7
1,"EpiLPS",35,1.30833692353089,1.29098193950107,1.32592521482974,0.7
1,"EpiLPS",36,1.15291192643628,1.13723005640929,1.16881004210869,0.7
1,"EpiLPS",37,1.00906660628558,0.99512121306003,1.0232074269522,0.7
1,"EpiLPS",38,0.878588766743599,0.86564761399705,0.891723385551511,0.7
