"sim_id","method","date","median_rt","q025_rt","q975_rt","reporting_rate"
1,"EpiLPS",7,3.90993733044963,3.34906678488855,4.56473725666604,0.7
1,"EpiLPS",8,3.76178987590532,3.20505878542525,4.41522730716036,0.7
1,"EpiLPS",9,3.58962314981157,3.12881796620189,4.11829467129559,0.7
1,"EpiLPS",10,3.35616645468115,2.93628743230652,3.83608673578629,0.7
1,"EpiLPS",11,3.02711509111158,2.59597057493862,3.52986503903348,0.7
1,"EpiLPS",12,2.61000733978338,2.24830761837493,3.02989602403557,0.7
1,"EpiLPS",13,2.1500123760247,1.88994776884744,2.44586294566139,0.7
1,"EpiLPS",14,1.71002748777372,1.48371284367081,1.97086250308855,0.7
1,"EpiLPS",15,1.32611411758687,1.13017335771864,1.55602557860067,0.7
1,"EpiLPS",16,1.00584665006321,0.866775324367546,1.16723152471098,0.7
1,"EpiLPS",17,0.754979546983032,0.657414516281026,0.867023928201561,0.7
1,"EpiLPS",18,0.573533601271665,0.489765705074412,0.671628879644948,0.7
1,"EpiLPS",19,0.448378558844538,0.377783985974904,0.532164780655525,0.7
1,"EpiLPS",20,0.363972572708801,0.310230246363081,0.427024879866868,0.7
1,"EpiLPS",21,0.30699408662071,0.262228288154355,0.359401992376233,0.7
1,"EpiLPS",22,0.268656190111906,0.225465009199023,0.320121285080351,0.7
1,"EpiLPS",23,0.244142972329172,0.203867256979289,0.29237549874808,0.7
1,"EpiLPS",24,0.230203597128561,0.194559941523494,0.272377220695915,0.7
1,"EpiLPS",25,0.223566754692012,0.188334333403057,0.265390239264292,0.7
1,"EpiLPS",26,0.222087911484959,0.184508633006058,0.267321044138522,0.7
1,"EpiLPS",27,0.224549429378149,0.18727177954224,0.269247434703206,0.7
1,"EpiLPS",28,0.229863102504485,0.193415465863397,0.273179012118423,0.7
1,"EpiLPS",29,0.236879461753935,0.197362489900045,0.284308732775168,0.7
1,"EpiLPS",30,0.244575559519381,0.201843599284773,0.296354229344792,0.7
1,"EpiLPS",31,0.252100344086253,0.209616064830804,0.303195194221906,0.7
1,"EpiLPS",32,0.258967474753465,0.214555646549551,0.312572304941404,0.7
1,"EpiLPS",33,0.264913109725735,0.215222992195549,0.326075550705081,0.7
1,"EpiLPS",34,0.26970823004326,0.217591917546387,0.334307129480397,0.7
1,"EpiLPS",35,0.272943480005485,0.220634282471459,0.337654431772821,0.7
1,"EpiLPS",36,0.273915019491322,0.217551347548504,0.344881513023969,0.7
1,"EpiLPS",37,0.27196312255917,0.210842841280893,0.350801286791598,0.7
1,"EpiLPS",38,0.266905102981972,0.205074475896027,0.347377866926428,0.7
1,"EpiLPS",39,0.260044933884902,0.196916103116619,0.343412075340303,0.7
1,"EpiLPS",40,0.253391904079647,0.185727457153963,0.345707942363538,0.7
1,"EpiLPS",41,0.248659896314481,0.177197883227382,0.348941775764813,0.7
1,"EpiLPS",42,0.247323632637305,0.17343996964136,0.352680984593102,0.7
1,"EpiLPS",43,0.251245838112541,0.171627869331441,0.367798489923391,0.7
1,"EpiLPS",44,0.262323026622796,0.173268593235451,0.397148548456414,0.7
1,"EpiLPS",45,0.282264877857881,0.18275234190075,0.435964105540131,0.7
1,"EpiLPS",46,0.310062519600071,0.198171834375753,0.485128304754226,0.7
1,"EpiLPS",47,0.339537504520325,0.211648815147721,0.544702869682619,0.7
1,"EpiLPS",48,0.361811695281939,0.21919016158097,0.597233479361402,0.7
1,"EpiLPS",49,0.368846828688263,0.218737836004571,0.621968222409157,0.7
1,"EpiLPS",50,0.359394885221081,0.206230837100645,0.626311202238097,0.7
1,"EpiLPS",51,0.338610276602402,0.184558723537902,0.621248983645082,0.7
1,"EpiLPS",52,0.313350773990398,0.161681039041073,0.607298840623099,0.7
1,"EpiLPS",53,0.288876347315504,0.141063146069675,0.591575803910753,0.7
1,"EpiLPS",54,0.267849875780909,0.122219520450931,0.587005706544659,0.7
1,"EpiLPS",55,0.249924714221926,0.105464827095137,0.592257764975673,0.7
1,"EpiLPS",56,0.233256413959989,0.0908314920398162,0.599005404751289,0.7
1,"EpiLPS",57,0.21681122726168,0.0772051842259783,0.608859479295158,0.7
1,"EpiLPS",58,0.201330560338212,0.0645535521603799,0.627912689070831,0.7
1,"EpiLPS",59,0.188770707075267,0.0541789413277645,0.657716429601682,0.7
1,"EpiLPS",60,0.18119718187938,0.0468461997411304,0.700855542230948,0.7
1,"EpiLPS",61,0.179350382447407,0.0420083830151257,0.765717634798016,0.7
1,"EpiLPS",62,0.182538685696234,0.0389934986366989,0.854510955432677,0.7
1,"EpiLPS",63,0.189764764802626,0.0374974890418436,0.960348729495233,0.7
1,"EpiLPS",64,0.199990942028188,0.0370971323702942,1.07815279343127,0.7
1,"EpiLPS",65,0.212477522078305,0.0372832125702029,1.21091221158926,0.7
1,"EpiLPS",66,0.226731926530615,0.03793998058518,1.35496554598567,0.7
1,"EpiLPS",67,0.242440103495015,0.0391828750464015,1.50007378767046,0.7
1,"EpiLPS",68,0.259582729283035,0.0408826557167072,1.64820978874159,0.7
1,"EpiLPS",69,0.278583995625793,0.0430087622776499,1.80449374752554,0.7
1,"EpiLPS",70,0.299955949029153,0.0459233307482729,1.95921266798278,0.7
1,"EpiLPS",71,0.324258428539331,0.050055264330335,2.10054886105308,0.7
1,"EpiLPS",72,0.352143105423215,0.0554870565438371,2.23484132013989,0.7
1,"EpiLPS",73,0.384384635821636,0.0626241618172356,2.35933773751631,0.7
1,"EpiLPS",74,0.421856184810274,0.0725208332191295,2.45395195784565,0.7
1,"EpiLPS",75,0.465465100813147,0.0861607194079138,2.51457696226122,0.7
1,"EpiLPS",76,0.516002342911029,0.104164496302827,2.556134070054,0.7
1,"EpiLPS",77,0.574087614276895,0.128002808517917,2.57476060628783,0.7
1,"EpiLPS",78,0.640100796894222,0.159983688144885,2.56106753717016,0.7
1,"EpiLPS",79,0.588126010829018,0.111666718276422,3.09754069925675,0.7
1,"EpiLPS",80,0.573113691686097,0.0927636688749337,3.54081837837725,0.7
1,"EpiLPS",81,0.524431621650619,0.0652032518987645,4.21801854628525,0.7
1,"EpiLPS",82,0.44983480845556,0.0404843097611808,4.99826614537663,0.7
1,"EpiLPS",83,0.365811074468311,0.0240964820286864,5.55341406452412,0.7
1,"EpiLPS",84,0.287858146398575,0.0149053000670681,5.55925154644151,0.7
1,"EpiLPS",85,0.224188971724314,0.0100463970306396,5.00285772994234,0.7
1,"EpiLPS",86,0.176198043299308,0.007474936256498,4.15331307146823,0.7
1,"EpiLPS",87,0.141978926007189,0.00612714240695651,3.28995379759219,0.7
1,"EpiLPS",88,0.119788741947089,0.00557442639323231,2.57413798031082,0.7
1,"EpiLPS",89,0.108338627450182,0.00570548407411306,2.05718884591118,0.7
1,"EpiLPS",90,0.107312010990854,0.0066365657862032,1.73521487978642,0.7
1,"EpiLPS",91,0.118321909722426,0.00884176047271923,1.58340348209595,0.7
1,"EpiLPS",92,0.145889861963781,0.0134953588670737,1.57712381222702,0.7
1,"EpiLPS",93,0.201047456000394,0.0235369982536754,1.71729967978897,0.7
1,"EpiLPS",94,0.307416156489186,0.046331564672964,2.03974750124789,0.7
1,"EpiLPS",95,0.506666501824685,0.0990431400013422,2.59191039447845,0.7
1,"EpiLPS",96,0.851834810125988,0.211070452840909,3.43782151398189,0.7
1,"EpiLPS",97,1.3643198989003,0.388519917197095,4.79092243188925,0.7
1,"EpiLPS",98,1.96143931948351,0.552592523300577,6.96217201969499,0.7
1,"EpiLPS",99,2.48608138526273,0.642978120632607,9.61245873820553,0.7
2,"EpiLPS",7,4.10494970005479,3.4379829870649,4.90130756998472,0.7
2,"EpiLPS",8,3.95604266383706,3.35365997884377,4.6666250176903,0.7
2,"EpiLPS",9,3.73068930137027,3.11148542392408,4.4731183878746,0.7
2,"EpiLPS",10,3.42057748569599,2.90034172339779,4.03412819988094,0.7
2,"EpiLPS",11,3.03113865570206,2.57410856674037,3.56931392436409,0.7
2,"EpiLPS",12,2.57837421226528,2.15564628101513,3.08400020774464,0.7
2,"EpiLPS",13,2.0989615524538,1.78612292160544,2.46659372957339,0.7
2,"EpiLPS",14,1.64769091178491,1.38955016813523,1.95378720613013,0.7
2,"EpiLPS",15,1.25909045895871,1.05071096163678,1.50879627387848,0.7
2,"EpiLPS",16,0.944406961052726,0.799885333643221,1.11504045713966,0.7
2,"EpiLPS",17,0.708689071103252,0.591682844859308,0.84883346519978,0.7
2,"EpiLPS",18,0.541305370178449,0.449566596973846,0.65176440099502,0.7
2,"EpiLPS",19,0.425112031514655,0.356248659057036,0.507286791806795,0.7
2,"EpiLPS",20,0.346007195600675,0.285590594572718,0.419204909694461,0.7
2,"EpiLPS",21,0.29386372939216,0.242706580672154,0.355803667181639,0.7
2,"EpiLPS",22,0.260015536642933,0.215939617707446,0.313087890093921,0.7
2,"EpiLPS",23,0.237727485400687,0.195046659768108,0.289747885875739,0.7
2,"EpiLPS",24,0.223292268008808,0.18426611325538,0.270583864128156,0.7
2,"EpiLPS",25,0.215027881485434,0.177501684688723,0.260487611129987,0.7
2,"EpiLPS",26,0.212324738908554,0.17343608467936,0.259933190004437,0.7
2,"EpiLPS",27,0.214999313445878,0.176947689712805,0.261233728777268,0.7
2,"EpiLPS",28,0.222426559689595,0.182108175960327,0.271671352450023,0.7
2,"EpiLPS",29,0.233979347437391,0.190319809868427,0.287654422653506,0.7
2,"EpiLPS",30,0.248218368821856,0.203507632432941,0.302752078062158,0.7
2,"EpiLPS",31,0.261340376132754,0.211859884393712,0.322377180525058,0.7
2,"EpiLPS",32,0.269024692280255,0.216638273324039,0.33407894157387,0.7
2,"EpiLPS",33,0.27023758839165,0.217027029299865,0.336494280990374,0.7
2,"EpiLPS",34,0.26808662254848,0.210930665132201,0.340730150091767,0.7
2,"EpiLPS",35,0.26576827178614,0.207760431062136,0.339972216687724,0.7
2,"EpiLPS",36,0.264479412675024,0.204581798289537,0.341913896122512,0.7
2,"EpiLPS",37,0.264037335036945,0.19941325356617,0.349604216603781,0.7
2,"EpiLPS",38,0.264343432262464,0.197681025616725,0.353485874338706,0.7
2,"EpiLPS",39,0.267082404427639,0.195694130520481,0.364512775958722,0.7
2,"EpiLPS",40,0.274637468356497,0.196541589552149,0.383764775674885,0.7
2,"EpiLPS",41,0.288930794093801,0.204992929715726,0.407238453986886,0.7
2,"EpiLPS",42,0.310164427010313,0.215833050894322,0.445724004660153,0.7
2,"EpiLPS",43,0.338364255933389,0.23201338580722,0.493464501175314,0.7
2,"EpiLPS",44,0.371442271688995,0.253164947424531,0.544978136195611,0.7
2,"EpiLPS",45,0.401808201486612,0.268326580233538,0.601691530676489,0.7
2,"EpiLPS",46,0.419428233097973,0.276040949620681,0.637296904540526,0.7
2,"EpiLPS",47,0.420150617722946,0.27174578305542,0.649601769669312,0.7
2,"EpiLPS",48,0.406705482025906,0.254750749202233,0.649298773911025,0.7
2,"EpiLPS",49,0.384380562798227,0.235149179172966,0.628317809046672,0.7
2,"EpiLPS",50,0.361592926474498,0.214646495814782,0.609138499932535,0.7
2,"EpiLPS",51,0.34444166820536,0.197309653791362,0.60128868768653,0.7
2,"EpiLPS",52,0.334105414843785,0.186673012809966,0.597978393060885,0.7
2,"EpiLPS",53,0.327047404973128,0.1766755627045,0.605403506078277,0.7
2,"EpiLPS",54,0.319127205538635,0.166179340079213,0.612844973787674,0.7
2,"EpiLPS",55,0.30794243179977,0.15496407088015,0.611938888570479,0.7
2,"EpiLPS",56,0.293167709727414,0.140927570243655,0.609868643007322,0.7
2,"EpiLPS",57,0.277904544271539,0.128134100827503,0.602735222146224,0.7
2,"EpiLPS",58,0.266212698801047,0.118780474372538,0.596640158050437,0.7
2,"EpiLPS",59,0.260778511024058,0.112896937723662,0.602367373137982,0.7
2,"EpiLPS",60,0.264211237840794,0.112732584178091,0.619231597592803,0.7
2,"EpiLPS",61,0.278279031509001,0.118328601443415,0.654442108103672,0.7
2,"EpiLPS",62,0.303123756956233,0.12925504240225,0.710873713888177,0.7
2,"EpiLPS",63,0.338625011402164,0.147381068387314,0.778030038741299,0.7
2,"EpiLPS",64,0.384221555379614,0.171986581724125,0.858358844849478,0.7
2,"EpiLPS",65,0.436798592363436,0.202012635549195,0.944460774802456,0.7
2,"EpiLPS",66,0.489619553764494,0.235869922747245,1.0163538641823,0.7
2,"EpiLPS",67,0.537526406081854,0.265835232857402,1.08689369023655,0.7
2,"EpiLPS",68,0.577640247211513,0.289520051316485,1.15248755200666,0.7
2,"EpiLPS",69,0.609270372904296,0.3055374599878,1.21494230957396,0.7
2,"EpiLPS",70,0.633121853247603,0.308133060638838,1.30087722566553,0.7
2,"EpiLPS",71,0.649297342812057,0.300982952540854,1.40070072349222,0.7
2,"EpiLPS",72,0.65504070208206,0.280027343518479,1.53227294160951,0.7
2,"EpiLPS",73,0.647960643292473,0.243410770325267,1.72487435414198,0.7
2,"EpiLPS",74,0.632416326136193,0.199934057171229,2.00041161181995,0.7
2,"EpiLPS",75,0.617996046002099,0.156395025543144,2.44201573258396,0.7
2,"EpiLPS",76,0.615708287363132,0.120359927917773,3.14969194221044,0.7
3,"EpiLPS",7,4.02864072434639,3.35106390981538,4.84322189091176,0.7
3,"EpiLPS",8,3.91219978254254,3.23810210383086,4.72662894737594,0.7
3,"EpiLPS",9,3.74237611577211,3.13872746667896,4.46212012370747,0.7
3,"EpiLPS",10,3.48465607755336,2.89087072886395,4.2004050397651,0.7
3,"EpiLPS",11,3.12676520747644,2.62704064654591,3.72154906531033,0.7
3,"EpiLPS",12,2.6882097799951,2.23562868109034,3.23241148334923,0.7
3,"EpiLPS",13,2.20734426258522,1.84824220275046,2.63621763766517,0.7
3,"EpiLPS",14,1.74010926458149,1.4514491902261,2.08617723105461,0.7
3,"EpiLPS",15,1.32906206183899,1.10530974191525,1.59810946853589,0.7
3,"EpiLPS",16,0.996248801918524,0.831159244499173,1.19412938241714,0.7
3,"EpiLPS",17,0.746522533925571,0.616612885378837,0.903801893981282,0.7
