sim_id,method,date,median_rt,q025_rt,q975_rt,delay_scenario,delay_percentage,R0_value,model_type,transition_type
1,RtEstim,7,2.4171620096921678,1.848288704599785,2.9860353147845506,medium_delay,0.3,5,partial,susceptible_to_exposed
1,RtEstim,8,2.413570617908462,2.0119743726386425,2.815166863178282,medium_delay,0.3,5,partial,susceptible_to_exposed
1,RtEstim,9,2.3374768660558067,2.06906537933472,2.6058883527768937,medium_delay,0.3,5,partial,susceptible_to_exposed
1,RtEstim,10,2.203367348861275,2.027342260979123,2.379392436743427,medium_delay,0.3,5,partial,susceptible_to_exposed
1,RtEstim,11,2.028567592306681,1.911481572826749,2.1456536117866127,medium_delay,0.3,5,partial,susceptible_to_exposed
1,RtEstim,12,1.830493076377138,1.7499314330053253,1.911054719748951,medium_delay,0.3,5,partial,susceptible_to_exposed
1,RtEstim,13,1.6246252588615149,1.5665185529420123,1.6827319647810175,medium_delay,0.3,5,partial,susceptible_to_exposed
1,RtEstim,14,1.424502555778958,1.3806685559306173,1.4683365556272985,medium_delay,0.3,5,partial,susceptible_to_exposed
1,RtEstim,15,1.239524403605156,1.2037882308256258,1.2752605763846863,medium_delay,0.3,5,partial,susceptible_to_exposed
1,RtEstim,16,1.0752715155440005,1.0438252606446108,1.1067177704433901,medium_delay,0.3,5,partial,susceptible_to_exposed
1,RtEstim,17,0.9342358425129433,0.9047851965902698,0.9636864884356169,medium_delay,0.3,5,partial,susceptible_to_exposed
1,RtEstim,18,0.8167082254860015,0.7870783845206316,0.8463380664513714,medium_delay,0.3,5,partial,susceptible_to_exposed
1,RtEstim,19,0.7216419508801113,0.690848438244285,0.7524354635159376,medium_delay,0.3,5,partial,susceptible_to_exposed
1,RtEstim,20,0.644257279980065,0.6112946937284762,0.6772198662316538,medium_delay,0.3,5,partial,susceptible_to_exposed
1,RtEstim,21,0.5808898952167719,0.5443607657005872,0.6174190247329566,medium_delay,0.3,5,partial,susceptible_to_exposed
1,RtEstim,22,0.5287225902092508,0.4880326133298165,0.5694125670886852,medium_delay,0.3,5,partial,susceptible_to_exposed
1,RtEstim,23,0.48558620531145597,0.439526564477288,0.5316458461456239,medium_delay,0.3,5,partial,susceptible_to_exposed
1,RtEstim,24,0.4498081184438884,0.3970319488560973,0.5025842880316794,medium_delay,0.3,5,partial,susceptible_to_exposed
1,RtEstim,25,0.420095458618187,0.358015987680384,0.48217492955598995,medium_delay,0.3,5,partial,susceptible_to_exposed
1,RtEstim,26,0.39544493524105573,0.3239440435311956,0.46694582695091585,medium_delay,0.3,5,partial,susceptible_to_exposed
1,RtEstim,27,0.3750735805544394,0.29109265920931804,0.45905450189956076,medium_delay,0.3,5,partial,susceptible_to_exposed
