sim_id,method,date,median_rt,q025_rt,q975_rt,delay_scenario,delay_percentage,R0_value,model_type,transition_type
1,RtEstim,18,1.2034448150047095,0.7290226833180077,1.6778669466914113,medium_delay,0.3,2,full,exposed_to_infected
1,RtEstim,19,1.2136062964002252,0.7213436243276905,1.70586896847276,medium_delay,0.3,2,full,exposed_to_infected
1,RtEstim,20,1.2233010460632372,0.7233583324041097,1.7232437597223647,medium_delay,0.3,2,full,exposed_to_infected
1,RtEstim,21,1.2325246178408429,0.7258958887678636,1.739153346913822,medium_delay,0.3,2,full,exposed_to_infected
1,RtEstim,22,1.2412733567744998,0.7228348763573894,1.75971183719161,medium_delay,0.3,2,full,exposed_to_infected
1,RtEstim,23,1.2495443929430372,0.7466120415572436,1.7524767443288307,medium_delay,0.3,2,full,exposed_to_infected
1,RtEstim,24,1.2573356331040395,0.7595970523474352,1.7550742138606439,medium_delay,0.3,2,full,exposed_to_infected
1,RtEstim,25,1.264645750198831,0.7795249999952727,1.7497665004023895,medium_delay,0.3,2,full,exposed_to_infected
1,RtEstim,26,1.2714741707840183,0.8030582600883927,1.7398900814796439,medium_delay,0.3,2,full,exposed_to_infected
1,RtEstim,27,1.2778210604639006,0.814236787058134,1.7414053338696673,medium_delay,0.3,2,full,exposed_to_infected
1,RtEstim,28,1.283687307401872,0.8322447585169181,1.7351298562868258,medium_delay,0.3,2,full,exposed_to_infected
1,RtEstim,29,1.2890745039933496,0.8557735858814521,1.722375422105247,medium_delay,0.3,2,full,exposed_to_infected
1,RtEstim,30,1.293984926796439,0.8657481200051794,1.7222217335876984,medium_delay,0.3,2,full,exposed_to_infected
1,RtEstim,31,1.298421514819244,0.8686250933458585,1.7282179362926295,medium_delay,0.3,2,full,exposed_to_infected
1,RtEstim,32,1.3023878462652276,0.8733619821299179,1.7314137104005374,medium_delay,0.3,2,full,exposed_to_infected
1,RtEstim,33,1.305888113853865,0.8819371528407577,1.7298390748669723,medium_delay,0.3,2,full,exposed_to_infected
1,RtEstim,34,1.308927098845653,0.8845091878924511,1.7333450097988548,medium_delay,0.3,2,full,exposed_to_infected
1,RtEstim,35,1.3115101439055046,0.8930318087447922,1.729988479066217,medium_delay,0.3,2,full,exposed_to_infected
1,RtEstim,36,1.3136431249418221,0.9036325462156936,1.7236537036679507,medium_delay,0.3,2,full,exposed_to_infected
1,RtEstim,37,1.3153324220678653,0.9144927809539927,1.7161720631817379,medium_delay,0.3,2,full,exposed_to_infected
1,RtEstim,38,1.3165848898332166,0.9218864767061703,1.711283302960263,medium_delay,0.3,2,full,exposed_to_infected
1,RtEstim,39,1.3174078268767178,0.9308917522347334,1.703923901518702,medium_delay,0.3,2,full,exposed_to_infected
1,RtEstim,40,1.3178089451566306,0.9428915975603605,1.6927262927529008,medium_delay,0.3,2,full,exposed_to_infected
1,RtEstim,41,1.317796338919235,0.9549498907512369,1.6806427870872334,medium_delay,0.3,2,full,exposed_to_infected
1,RtEstim,42,1.3173784535697561,0.9623171859906638,1.6724397211488484,medium_delay,0.3,2,full,exposed_to_infected
1,RtEstim,43,1.3165640546120911,0.9642615631049543,1.668866546119228,medium_delay,0.3,2,full,exposed_to_infected
1,RtEstim,44,1.3153621968271352,0.9665060547570681,1.6642183388972023,medium_delay,0.3,2,full,exposed_to_infected
1,RtEstim,45,1.3137821938612302,0.970095206741558,1.6574691809809023,medium_delay,0.3,2,full,exposed_to_infected
1,RtEstim,46,1.311833588393994,0.976041764116288,1.6476254126717,medium_delay,0.3,2,full,exposed_to_infected
1,RtEstim,47,1.309526123051767,0.9819655440280806,1.6370867020754534,medium_delay,0.3,2,full,exposed_to_infected
1,RtEstim,48,1.30686971222976,0.991026836793722,1.6227125876657977,medium_delay,0.3,2,full,exposed_to_infected
1,RtEstim,49,1.3038744149838009,0.9975503503807703,1.6101984795868314,medium_delay,0.3,2,full,exposed_to_infected
1,RtEstim,50,1.300550409147287,0.9999248541497776,1.6011759641447965,medium_delay,0.3,2,full,exposed_to_infected
