sim_id,method,date,median_rt,q025_rt,q975_rt,delay_scenario,delay_percentage,R0_value,model_type,transition_type
1,RtEstim,10,2.045738753516277,1.415677076357742,2.675800430674812,medium_delay,0.3,3,partial,susceptible_to_exposed
1,RtEstim,11,2.0624372016777883,1.5636547520055384,2.5612196513500383,medium_delay,0.3,3,partial,susceptible_to_exposed
1,RtEstim,12,2.0637269114351517,1.6636609718673636,2.46379285100294,medium_delay,0.3,3,partial,susceptible_to_exposed
1,RtEstim,13,2.04931909058293,1.7289987940409803,2.36963938712488,medium_delay,0.3,3,partial,susceptible_to_exposed
1,RtEstim,14,2.0192500637262683,1.7583656086607145,2.280134518791822,medium_delay,0.3,3,partial,susceptible_to_exposed
1,RtEstim,15,1.97389740269,1.7649134742194337,2.1828813311605666,medium_delay,0.3,3,partial,susceptible_to_exposed
1,RtEstim,16,1.9139940251648924,1.7471038957352973,2.080884154594487,medium_delay,0.3,3,partial,susceptible_to_exposed
1,RtEstim,17,1.8406358216677436,1.7051255327758224,1.976146110559665,medium_delay,0.3,3,partial,susceptible_to_exposed
1,RtEstim,18,1.7552763743250699,1.6446491457579226,1.8659036028922171,medium_delay,0.3,3,partial,susceptible_to_exposed
1,RtEstim,19,1.659701298575501,1.5676951814851816,1.7517074156658206,medium_delay,0.3,3,partial,susceptible_to_exposed
1,RtEstim,20,1.5559745091189838,1.4785213721132073,1.6334276461247603,medium_delay,0.3,3,partial,susceptible_to_exposed
1,RtEstim,21,1.4481164153627737,1.3810562323602924,1.515176598365255,medium_delay,0.3,3,partial,susceptible_to_exposed
1,RtEstim,22,1.3396766561350675,1.2808872492991834,1.3984660629709516,medium_delay,0.3,3,partial,susceptible_to_exposed
1,RtEstim,23,1.2336059638773929,1.1797163269327353,1.2874956008220504,medium_delay,0.3,3,partial,susceptible_to_exposed
1,RtEstim,24,1.13219134343294,1.0817382377854445,1.1826444490804355,medium_delay,0.3,3,partial,susceptible_to_exposed
1,RtEstim,25,1.0370557615352816,0.9886956977080806,1.0854158253624824,medium_delay,0.3,3,partial,susceptible_to_exposed
1,RtEstim,26,0.9492149948189189,0.9021550315730188,0.996274958064819,medium_delay,0.3,3,partial,susceptible_to_exposed
1,RtEstim,27,0.8691762028006438,0.8220470405723563,0.9163053650289312,medium_delay,0.3,3,partial,susceptible_to_exposed
1,RtEstim,28,0.7970579049071511,0.7483532743391232,0.845762535475179,medium_delay,0.3,3,partial,susceptible_to_exposed
1,RtEstim,29,0.7327111785422946,0.6817389771475947,0.7836833799369946,medium_delay,0.3,3,partial,susceptible_to_exposed
1,RtEstim,30,0.675826425510491,0.6219758708520609,0.7296769801689211,medium_delay,0.3,3,partial,susceptible_to_exposed
1,RtEstim,31,0.6260172797783242,0.5686216841127054,0.683412875443943,medium_delay,0.3,3,partial,susceptible_to_exposed
1,RtEstim,32,0.5828804310223656,0.5203660631329468,0.6453947989117845,medium_delay,0.3,3,partial,susceptible_to_exposed
1,RtEstim,33,0.5460350933649528,0.47771752659092226,0.6143526601389834,medium_delay,0.3,3,partial,susceptible_to_exposed
1,RtEstim,34,0.5151481515714403,0.4404220264696652,0.5898742766732155,medium_delay,0.3,3,partial,susceptible_to_exposed
1,RtEstim,35,0.4892692600937301,0.40704928149335623,0.5714892386941041,medium_delay,0.3,3,partial,susceptible_to_exposed
1,RtEstim,36,0.4676424425138845,0.3767466006370101,0.5585382843907588,medium_delay,0.3,3,partial,susceptible_to_exposed
1,RtEstim,37,0.44965885276838224,0.3496129877814164,0.549704717755348,medium_delay,0.3,3,partial,susceptible_to_exposed
1,RtEstim,38,0.4348208212018696,0.32324147212699567,0.5464001702767436,medium_delay,0.3,3,partial,susceptible_to_exposed
1,RtEstim,39,0.42271492525432663,0.30035925912880956,0.5450705913798437,medium_delay,0.3,3,partial,susceptible_to_exposed
1,RtEstim,40,0.41299211003617875,0.27916891342222416,0.5468153066501333,medium_delay,0.3,3,partial,susceptible_to_exposed
1,RtEstim,41,0.4053531625053125,0.2619226054085248,0.5487837196021002,medium_delay,0.3,3,partial,susceptible_to_exposed
1,RtEstim,42,0.39953817862076313,0.244447191486965,0.5546291657545612,medium_delay,0.3,3,partial,susceptible_to_exposed
1,RtEstim,43,0.3953189496407081,0.22874184841639644,0.5618960508650197,medium_delay,0.3,3,partial,susceptible_to_exposed
1,RtEstim,44,0.3924934552362219,0.2131630910769315,0.5718238193955123,medium_delay,0.3,3,partial,susceptible_to_exposed
1,RtEstim,45,0.3908818389372753,0.2057991175720063,0.5759645603025443,medium_delay,0.3,3,partial,susceptible_to_exposed
1,RtEstim,46,0.39032340135961907,0.1999972497004405,0.5806495530187976,medium_delay,0.3,3,partial,susceptible_to_exposed
1,RtEstim,47,0.39067427024207985,0.18956822330950027,0.5917803171746594,medium_delay,0.3,3,partial,susceptible_to_exposed
1,RtEstim,48,0.3918054815928573,0.18316291344322772,0.6004480497424869,medium_delay,0.3,3,partial,susceptible_to_exposed
1,RtEstim,49,0.3936012711348626,0.1842333775947393,0.602969164674986,medium_delay,0.3,3,partial,susceptible_to_exposed
1,RtEstim,50,0.39595745061481236,0.18304379687639513,0.6088711043532296,medium_delay,0.3,3,partial,susceptible_to_exposed
1,RtEstim,51,0.3987797814765688,0.17913668094633872,0.6184228820067988,medium_delay,0.3,3,partial,susceptible_to_exposed
1,RtEstim,52,0.40198228195462193,0.17593097850474151,0.6280335854045024,medium_delay,0.3,3,partial,susceptible_to_exposed
1,RtEstim,53,0.4054854487981079,0.16842134826370098,0.6425495493325148,medium_delay,0.3,3,partial,susceptible_to_exposed
1,RtEstim,54,0.40921441011931164,0.16703475655023756,0.6513940636883857,medium_delay,0.3,3,partial,susceptible_to_exposed
1,RtEstim,55,0.4130970465783511,0.16687073059693416,0.6593233625597681,medium_delay,0.3,3,partial,susceptible_to_exposed
1,RtEstim,56,0.4170621354021318,0.16739711806799182,0.6667271527362717,medium_delay,0.3,3,partial,susceptible_to_exposed
1,RtEstim,57,0.42103757981991297,0.16740607636799087,0.6746690832718351,medium_delay,0.3,3,partial,susceptible_to_exposed
1,RtEstim,58,0.42494879525528706,0.15642999838709193,0.6934675921234822,medium_delay,0.3,3,partial,susceptible_to_exposed
1,RtEstim,59,0.4287173286854257,0.1552880782696311,0.7021465791012204,medium_delay,0.3,3,partial,susceptible_to_exposed
1,RtEstim,60,0.43225978743282845,0.16164325526717027,0.7028763195984866,medium_delay,0.3,3,partial,susceptible_to_exposed
1,RtEstim,61,0.43548713788468635,0.15477082055096064,0.716203455218412,medium_delay,0.3,3,partial,susceptible_to_exposed
1,RtEstim,62,0.43830443537505276,0.13794116222488872,0.7386677085252168,medium_delay,0.3,3,partial,susceptible_to_exposed
1,RtEstim,63,0.44061104267552464,0.138703897521276,0.7425181878297733,medium_delay,0.3,3,partial,susceptible_to_exposed
1,RtEstim,64,0.4423013664774754,0.14063189628414152,0.7439708366708093,medium_delay,0.3,3,partial,susceptible_to_exposed
1,RtEstim,65,0.44326611700105495,0.12157148036045129,0.7649607536416586,medium_delay,0.3,3,partial,susceptible_to_exposed
1,RtEstim,66,0.4433940899345418,0.10378364065310375,0.7830045392159799,medium_delay,0.3,3,partial,susceptible_to_exposed
1,RtEstim,67,0.4425744463135126,0.11168724471191116,0.7734616479151141,medium_delay,0.3,3,partial,susceptible_to_exposed
1,RtEstim,68,0.4406994317799998,0.07425556205165834,0.8071433015083413,medium_delay,0.3,3,partial,susceptible_to_exposed
1,RtEstim,69,0.437667454515583,0.057843352254351,0.817491556776815,medium_delay,0.3,3,partial,susceptible_to_exposed
1,RtEstim,70,0.43338642008079714,0,0.870536520970143,medium_delay,0.3,3,partial,susceptible_to_exposed
1,RtEstim,71,0.4277771994380048,0,0.8697374336877388,medium_delay,0.3,3,partial,susceptible_to_exposed
1,RtEstim,72,0.4207770897404748,0,0.8557206421004993,medium_delay,0.3,3,partial,susceptible_to_exposed
1,RtEstim,73,0.41234311661914663,0,0.8625286685548892,medium_delay,0.3,3,partial,susceptible_to_exposed
1,RtEstim,74,0.40245500654333494,0,1.1286832143576753,medium_delay,0.3,3,partial,susceptible_to_exposed
2,RtEstim,10,2.120325199796569,1.5274601138762018,2.713190285716936,medium_delay,0.3,3,partial,susceptible_to_exposed
2,RtEstim,11,2.12565454418587,1.6360296089513797,2.6152794794203604,medium_delay,0.3,3,partial,susceptible_to_exposed
2,RtEstim,12,2.113540788871621,1.727691123645711,2.4993904540975307,medium_delay,0.3,3,partial,susceptible_to_exposed
2,RtEstim,13,2.0846036645126325,1.7762459569768687,2.392961372048396,medium_delay,0.3,3,partial,susceptible_to_exposed
2,RtEstim,14,2.0398415052584027,1.7937532847317936,2.285929725785012,medium_delay,0.3,3,partial,susceptible_to_exposed
2,RtEstim,15,1.9805816654216895,1.785728638215526,2.175434692627853,medium_delay,0.3,3,partial,susceptible_to_exposed
2,RtEstim,16,1.9084239428177905,1.7491431111019178,2.067704774533663,medium_delay,0.3,3,partial,susceptible_to_exposed
2,RtEstim,17,1.8251797665326324,1.6950722746802247,1.95528725838504,medium_delay,0.3,3,partial,susceptible_to_exposed
2,RtEstim,18,1.7328090478493965,1.624514548833576,1.841103546865217,medium_delay,0.3,3,partial,susceptible_to_exposed
2,RtEstim,19,1.6333558596979552,1.5423187192056105,1.7243930001902998,medium_delay,0.3,3,partial,susceptible_to_exposed
2,RtEstim,20,1.5288838575395929,1.4514962054226566,1.6062715096565292,medium_delay,0.3,3,partial,susceptible_to_exposed
2,RtEstim,21,1.4214124952275353,1.353897214636463,1.4889277758186077,medium_delay,0.3,3,partial,susceptible_to_exposed
2,RtEstim,22,1.3140918760374427,1.2540769174578745,1.3741068346170109,medium_delay,0.3,3,partial,susceptible_to_exposed
2,RtEstim,23,1.2095102704374394,1.1543711219713106,1.2646494189035682,medium_delay,0.3,3,partial,susceptible_to_exposed
2,RtEstim,24,1.10967927230379,1.0581632193463129,1.1611953252612672,medium_delay,0.3,3,partial,susceptible_to_exposed
2,RtEstim,25,1.016057649104027,0.9661326653061407,1.065982632901913,medium_delay,0.3,3,partial,susceptible_to_exposed
2,RtEstim,26,0.929604460885407,0.8802377371269924,0.9789711846438217,medium_delay,0.3,3,partial,susceptible_to_exposed
2,RtEstim,27,0.8508517496414908,0.8008718551657047,0.9008316441172769,medium_delay,0.3,3,partial,susceptible_to_exposed
2,RtEstim,28,0.7799873472669843,0.7283542667905217,0.8316204277434468,medium_delay,0.3,3,partial,susceptible_to_exposed
2,RtEstim,29,0.7169393114959662,0.6627351703065741,0.7711434526853583,medium_delay,0.3,3,partial,susceptible_to_exposed
