sim_id,method,date,median_rt,q025_rt,q975_rt,delay_scenario,delay_percentage,R0_value,model_type,transition_type
1,RtEstim,18,1.3088479565433389,0.854531195057068,1.7631647180296097,medium_delay,0.3,2,full,susceptible_to_exposed
1,RtEstim,19,1.313901782089433,0.8386322111339914,1.7891713530448745,medium_delay,0.3,2,full,susceptible_to_exposed
1,RtEstim,20,1.31852440284173,0.8379450742236241,1.799103731459836,medium_delay,0.3,2,full,susceptible_to_exposed
1,RtEstim,21,1.3227193265819617,0.8246774241977672,1.820761228966156,medium_delay,0.3,2,full,susceptible_to_exposed
1,RtEstim,22,1.3264905538289813,0.8267052024918993,1.8262759051660633,medium_delay,0.3,2,full,susceptible_to_exposed
1,RtEstim,23,1.3298425535481682,0.8378945590907767,1.8217905480055596,medium_delay,0.3,2,full,susceptible_to_exposed
1,RtEstim,24,1.332780238132621,0.8438651466149913,1.8216953296502507,medium_delay,0.3,2,full,susceptible_to_exposed
1,RtEstim,25,1.3353089377849614,0.8487094072316435,1.8219084683382794,medium_delay,0.3,2,full,susceptible_to_exposed
1,RtEstim,26,1.3374343744276032,0.8632945639632594,1.8115741848919469,medium_delay,0.3,2,full,susceptible_to_exposed
1,RtEstim,27,1.3391626352722985,0.8782112900443273,1.8001139805002697,medium_delay,0.3,2,full,susceptible_to_exposed
1,RtEstim,28,1.340500146180147,0.8833037550072784,1.7976965373530154,medium_delay,0.3,2,full,susceptible_to_exposed
1,RtEstim,29,1.3414536449412515,0.877722596315673,1.80518469356683,medium_delay,0.3,2,full,susceptible_to_exposed
1,RtEstim,30,1.3420301546027573,0.8806654331033098,1.803394876102205,medium_delay,0.3,2,full,susceptible_to_exposed
1,RtEstim,31,1.3422369569725145,0.8830202287836555,1.8014536851613736,medium_delay,0.3,2,full,susceptible_to_exposed
1,RtEstim,32,1.3420815664206884,0.8915441615103222,1.7926189713310547,medium_delay,0.3,2,full,susceptible_to_exposed
1,RtEstim,33,1.3415717040973383,0.8973394895606224,1.7858039186340542,medium_delay,0.3,2,full,susceptible_to_exposed
1,RtEstim,34,1.3407152726783704,0.9027264118671932,1.7787041334895477,medium_delay,0.3,2,full,susceptible_to_exposed
1,RtEstim,35,1.3395203317485276,0.9100446074325407,1.7689960560645144,medium_delay,0.3,2,full,susceptible_to_exposed
1,RtEstim,36,1.337995073923096,0.9197630530808882,1.7562270947653036,medium_delay,0.3,2,full,susceptible_to_exposed
1,RtEstim,37,1.3361478018030952,0.9329817537401761,1.7393138498660143,medium_delay,0.3,2,full,susceptible_to_exposed
1,RtEstim,38,1.3339869058529141,0.9442981246335924,1.7236756870722358,medium_delay,0.3,2,full,susceptible_to_exposed
