method,reporting_rate,rate_label,R0_value,n_obs,mean_rt,median_rt,sd_rt,bias,abs_bias,rmse
ABM,1,100%,1.5,64,1.4544819943141807,1.4581090347528496,0.039537688254006866,-0.04551800568581932,0.04551800568581932,0.06008903547406095
ABM,1,100%,1.5,64,1.4544819943141807,1.4581090347528496,0.039537688254006866,-0.04551800568581932,0.04551800568581932,0.06008903547406095
ABM,1,100%,1.5,64,1.4544819943141807,1.4581090347528496,0.039537688254006866,-0.04551800568581932,0.04551800568581932,0.06008903547406095
ABM,1,100%,1.5,64,1.4544819943141807,1.4581090347528496,0.039537688254006866,-0.04551800568581932,0.04551800568581932,0.06008903547406095
ABM,1,100%,1.5,64,1.4544819943141807,1.4581090347528496,0.039537688254006866,-0.04551800568581932,0.04551800568581932,0.06008903547406095
ABM,1,100%,1.5,64,1.4544819943141807,1.4581090347528496,0.039537688254006866,-0.04551800568581932,0.04551800568581932,0.06008903547406095
ABM,1,100%,1.5,64,1.4544819943141807,1.4581090347528496,0.039537688254006866,-0.04551800568581932,0.04551800568581932,0.06008903547406095
ABM,1,100%,1.5,64,1.4544819943141807,1.4581090347528496,0.039537688254006866,-0.04551800568581932,0.04551800568581932,0.06008903547406095
ABM,1,100%,1.5,64,1.4544819943141807,1.4581090347528496,0.039537688254006866,-0.04551800568581932,0.04551800568581932,0.06008903547406095
ABM,1,100%,1.5,64,1.4544819943141807,1.4581090347528496,0.039537688254006866,-0.04551800568581932,0.04551800568581932,0.06008903547406095
ABM,1,100%,1.5,64,1.4544819943141807,1.4581090347528496,0.039537688254006866,-0.04551800568581932,0.04551800568581932,0.06008903547406095
ABM,1,100%,1.5,64,1.4544819943141807,1.4581090347528496,0.039537688254006866,-0.04551800568581932,0.04551800568581932,0.06008903547406095
ABM,1,100%,1.5,64,1.4544819943141807,1.4581090347528496,0.039537688254006866,-0.04551800568581932,0.04551800568581932,0.06008903547406095
ABM,1,100%,1.5,64,1.4544819943141807,1.4581090347528496,0.039537688254006866,-0.04551800568581932,0.04551800568581932,0.06008903547406095
ABM,1,100%,1.5,64,1.4544819943141807,1.4581090347528496,0.039537688254006866,-0.04551800568581932,0.04551800568581932,0.06008903547406095
ABM,1,100%,1.5,64,1.4544819943141807,1.4581090347528496,0.039537688254006866,-0.04551800568581932,0.04551800568581932,0.06008903547406095
ABM,1,100%,1.5,64,1.4544819943141807,1.4581090347528496,0.039537688254006866,-0.04551800568581932,0.04551800568581932,0.06008903547406095
ABM,1,100%,1.5,64,1.4544819943141807,1.4581090347528496,0.039537688254006866,-0.04551800568581932,0.04551800568581932,0.06008903547406095
ABM,1,100%,1.5,64,1.4544819943141807,1.4581090347528496,0.039537688254006866,-0.04551800568581932,0.04551800568581932,0.06008903547406095
ABM,1,100%,1.5,64,1.4544819943141807,1.4581090347528496,0.039537688254006866,-0.04551800568581932,0.04551800568581932,0.06008903547406095
ABM,1,100%,1.5,64,1.4544819943141807,1.4581090347528496,0.039537688254006866,-0.04551800568581932,0.04551800568581932,0.06008903547406095
ABM,1,100%,1.5,64,1.4544819943141807,1.4581090347528496,0.039537688254006866,-0.04551800568581932,0.04551800568581932,0.06008903547406095
ABM,1,100%,1.5,64,1.4544819943141807,1.4581090347528496,0.039537688254006866,-0.04551800568581932,0.04551800568581932,0.06008903547406095
ABM,1,100%,1.5,64,1.4544819943141807,1.4581090347528496,0.039537688254006866,-0.04551800568581932,0.04551800568581932,0.06008903547406095
ABM,1,100%,1.5,64,1.4544819943141807,1.4581090347528496,0.039537688254006866,-0.04551800568581932,0.04551800568581932,0.06008903547406095
ABM,1,100%,1.5,64,1.4544819943141807,1.4581090347528496,0.039537688254006866,-0.04551800568581932,0.04551800568581932,0.06008903547406095
ABM,1,100%,1.5,64,1.4544819943141807,1.4581090347528496,0.039537688254006866,-0.04551800568581932,0.04551800568581932,0.06008903547406095
ABM,1,100%,1.5,64,1.4544819943141807,1.4581090347528496,0.039537688254006866,-0.04551800568581932,0.04551800568581932,0.06008903547406095
ABM,1,100%,1.5,64,1.4544819943141807,1.4581090347528496,0.039537688254006866,-0.04551800568581932,0.04551800568581932,0.06008903547406095
ABM,1,100%,1.5,64,1.4544819943141807,1.4581090347528496,0.039537688254006866,-0.04551800568581932,0.04551800568581932,0.06008903547406095
ABM,1,100%,1.5,64,1.4544819943141807,1.4581090347528496,0.039537688254006866,-0.04551800568581932,0.04551800568581932,0.06008903547406095
ABM,1,100%,1.5,64,1.4544819943141807,1.4581090347528496,0.039537688254006866,-0.04551800568581932,0.04551800568581932,0.06008903547406095
ABM,1,100%,1.5,64,1.4544819943141807,1.4581090347528496,0.039537688254006866,-0.04551800568581932,0.04551800568581932,0.06008903547406095
ABM,1,100%,1.5,64,1.4544819943141807,1.4581090347528496,0.039537688254006866,-0.04551800568581932,0.04551800568581932,0.06008903547406095
ABM,1,100%,1.5,64,1.4544819943141807,1.4581090347528496,0.039537688254006866,-0.04551800568581932,0.04551800568581932,0.06008903547406095
ABM,1,100%,1.5,64,1.4544819943141807,1.4581090347528496,0.039537688254006866,-0.04551800568581932,0.04551800568581932,0.06008903547406095
ABM,1,100%,1.5,64,1.4544819943141807,1.4581090347528496,0.039537688254006866,-0.04551800568581932,0.04551800568581932,0.06008903547406095
ABM,1,100%,1.5,64,1.4544819943141807,1.4581090347528496,0.039537688254006866,-0.04551800568581932,0.04551800568581932,0.06008903547406095
ABM,1,100%,1.5,64,1.4544819943141807,1.4581090347528496,0.039537688254006866,-0.04551800568581932,0.04551800568581932,0.06008903547406095
ABM,1,100%,1.5,64,1.4544819943141807,1.4581090347528496,0.039537688254006866,-0.04551800568581932,0.04551800568581932,0.06008903547406095
ABM,1,100%,1.5,64,1.4544819943141807,1.4581090347528496,0.039537688254006866,-0.04551800568581932,0.04551800568581932,0.06008903547406095
ABM,1,100%,1.5,64,1.4544819943141807,1.4581090347528496,0.039537688254006866,-0.04551800568581932,0.04551800568581932,0.06008903547406095
ABM,1,100%,1.5,64,1.4544819943141807,1.4581090347528496,0.039537688254006866,-0.04551800568581932,0.04551800568581932,0.06008903547406095
ABM,1,100%,1.5,64,1.4544819943141807,1.4581090347528496,0.039537688254006866,-0.04551800568581932,0.04551800568581932,0.06008903547406095
ABM,1,100%,1.5,64,1.4544819943141807,1.4581090347528496,0.039537688254006866,-0.04551800568581932,0.04551800568581932,0.06008903547406095
ABM,1,100%,1.5,64,1.4544819943141807,1.4581090347528496,0.039537688254006866,-0.04551800568581932,0.04551800568581932,0.06008903547406095
ABM,1,100%,1.5,64,1.4544819943141807,1.4581090347528496,0.039537688254006866,-0.04551800568581932,0.04551800568581932,0.06008903547406095
ABM,1,100%,1.5,64,1.4544819943141807,1.4581090347528496,0.039537688254006866,-0.04551800568581932,0.04551800568581932,0.06008903547406095
ABM,1,100%,1.5,64,1.4544819943141807,1.4581090347528496,0.039537688254006866,-0.04551800568581932,0.04551800568581932,0.06008903547406095
ABM,1,100%,1.5,64,1.4544819943141807,1.4581090347528496,0.039537688254006866,-0.04551800568581932,0.04551800568581932,0.06008903547406095
ABM,1,100%,2,64,1.7247801667990508,1.8168664576873843,0.2531946286361709,-0.2752198332009492,0.2752198332009492,0.3726282283427174
ABM,1,100%,2,64,1.7247801667990508,1.8168664576873843,0.2531946286361709,-0.2752198332009492,0.2752198332009492,0.3726282283427174
ABM,1,100%,2,64,1.7247801667990508,1.8168664576873843,0.2531946286361709,-0.2752198332009492,0.2752198332009492,0.3726282283427174
ABM,1,100%,2,64,1.7247801667990508,1.8168664576873843,0.2531946286361709,-0.2752198332009492,0.2752198332009492,0.3726282283427174
ABM,1,100%,2,64,1.7247801667990508,1.8168664576873843,0.2531946286361709,-0.2752198332009492,0.2752198332009492,0.3726282283427174
ABM,1,100%,2,64,1.7247801667990508,1.8168664576873843,0.2531946286361709,-0.2752198332009492,0.2752198332009492,0.3726282283427174
ABM,1,100%,2,64,1.7247801667990508,1.8168664576873843,0.2531946286361709,-0.2752198332009492,0.2752198332009492,0.3726282283427174
ABM,1,100%,2,64,1.7247801667990508,1.8168664576873843,0.2531946286361709,-0.2752198332009492,0.2752198332009492,0.3726282283427174
ABM,1,100%,2,64,1.7247801667990508,1.8168664576873843,0.2531946286361709,-0.2752198332009492,0.2752198332009492,0.3726282283427174
ABM,1,100%,2,64,1.7247801667990508,1.8168664576873843,0.2531946286361709,-0.2752198332009492,0.2752198332009492,0.3726282283427174
ABM,1,100%,2,64,1.7247801667990508,1.8168664576873843,0.2531946286361709,-0.2752198332009492,0.2752198332009492,0.3726282283427174
ABM,1,100%,2,64,1.7247801667990508,1.8168664576873843,0.2531946286361709,-0.2752198332009492,0.2752198332009492,0.3726282283427174
ABM,1,100%,2,64,1.7247801667990508,1.8168664576873843,0.2531946286361709,-0.2752198332009492,0.2752198332009492,0.3726282283427174
ABM,1,100%,2,64,1.7247801667990508,1.8168664576873843,0.2531946286361709,-0.2752198332009492,0.2752198332009492,0.3726282283427174
ABM,1,100%,2,64,1.7247801667990508,1.8168664576873843,0.2531946286361709,-0.2752198332009492,0.2752198332009492,0.3726282283427174
ABM,1,100%,2,64,1.7247801667990508,1.8168664576873843,0.2531946286361709,-0.2752198332009492,0.2752198332009492,0.3726282283427174
ABM,1,100%,2,64,1.7247801667990508,1.8168664576873843,0.2531946286361709,-0.2752198332009492,0.2752198332009492,0.3726282283427174
ABM,1,100%,2,64,1.7247801667990508,1.8168664576873843,0.2531946286361709,-0.2752198332009492,0.2752198332009492,0.3726282283427174
ABM,1,100%,2,64,1.7247801667990508,1.8168664576873843,0.2531946286361709,-0.2752198332009492,0.2752198332009492,0.3726282283427174
ABM,1,100%,2,64,1.7247801667990508,1.8168664576873843,0.2531946286361709,-0.2752198332009492,0.2752198332009492,0.3726282283427174
ABM,1,100%,2,64,1.7247801667990508,1.8168664576873843,0.2531946286361709,-0.2752198332009492,0.2752198332009492,0.3726282283427174
ABM,1,100%,2,64,1.7247801667990508,1.8168664576873843,0.2531946286361709,-0.2752198332009492,0.2752198332009492,0.3726282283427174
ABM,1,100%,2,64,1.7247801667990508,1.8168664576873843,0.2531946286361709,-0.2752198332009492,0.2752198332009492,0.3726282283427174
ABM,1,100%,2,64,1.7247801667990508,1.8168664576873843,0.2531946286361709,-0.2752198332009492,0.2752198332009492,0.3726282283427174
ABM,1,100%,2,64,1.7247801667990508,1.8168664576873843,0.2531946286361709,-0.2752198332009492,0.2752198332009492,0.3726282283427174
ABM,1,100%,2,64,1.7247801667990508,1.8168664576873843,0.2531946286361709,-0.2752198332009492,0.2752198332009492,0.3726282283427174
ABM,1,100%,2,64,1.7247801667990508,1.8168664576873843,0.2531946286361709,-0.2752198332009492,0.2752198332009492,0.3726282283427174
ABM,1,100%,2,64,1.7247801667990508,1.8168664576873843,0.2531946286361709,-0.2752198332009492,0.2752198332009492,0.3726282283427174
ABM,1,100%,2,64,1.7247801667990508,1.8168664576873843,0.2531946286361709,-0.2752198332009492,0.2752198332009492,0.3726282283427174
ABM,1,100%,2,64,1.7247801667990508,1.8168664576873843,0.2531946286361709,-0.2752198332009492,0.2752198332009492,0.3726282283427174
ABM,1,100%,2,64,1.7247801667990508,1.8168664576873843,0.2531946286361709,-0.2752198332009492,0.2752198332009492,0.3726282283427174
ABM,1,100%,2,64,1.7247801667990508,1.8168664576873843,0.2531946286361709,-0.2752198332009492,0.2752198332009492,0.3726282283427174
ABM,1,100%,2,64,1.7247801667990508,1.8168664576873843,0.2531946286361709,-0.2752198332009492,0.2752198332009492,0.3726282283427174
ABM,1,100%,2,64,1.7247801667990508,1.8168664576873843,0.2531946286361709,-0.2752198332009492,0.2752198332009492,0.3726282283427174
ABM,1,100%,2,64,1.7247801667990508,1.8168664576873843,0.2531946286361709,-0.2752198332009492,0.2752198332009492,0.3726282283427174
ABM,1,100%,2,64,1.7247801667990508,1.8168664576873843,0.2531946286361709,-0.2752198332009492,0.2752198332009492,0.3726282283427174
ABM,1,100%,2,64,1.7247801667990508,1.8168664576873843,0.2531946286361709,-0.2752198332009492,0.2752198332009492,0.3726282283427174
ABM,1,100%,2,64,1.7247801667990508,1.8168664576873843,0.2531946286361709,-0.2752198332009492,0.2752198332009492,0.3726282283427174
ABM,1,100%,2,64,1.7247801667990508,1.8168664576873843,0.2531946286361709,-0.2752198332009492,0.2752198332009492,0.3726282283427174
ABM,1,100%,2,64,1.7247801667990508,1.8168664576873843,0.2531946286361709,-0.2752198332009492,0.2752198332009492,0.3726282283427174
ABM,1,100%,2,64,1.7247801667990508,1.8168664576873843,0.2531946286361709,-0.2752198332009492,0.2752198332009492,0.3726282283427174
ABM,1,100%,2,64,1.7247801667990508,1.8168664576873843,0.2531946286361709,-0.2752198332009492,0.2752198332009492,0.3726282283427174
ABM,1,100%,2,64,1.7247801667990508,1.8168664576873843,0.2531946286361709,-0.2752198332009492,0.2752198332009492,0.3726282283427174
ABM,1,100%,2,64,1.7247801667990508,1.8168664576873843,0.2531946286361709,-0.2752198332009492,0.2752198332009492,0.3726282283427174
ABM,1,100%,2,64,1.7247801667990508,1.8168664576873843,0.2531946286361709,-0.2752198332009492,0.2752198332009492,0.3726282283427174
ABM,1,100%,2,64,1.7247801667990508,1.8168664576873843,0.2531946286361709,-0.2752198332009492,0.2752198332009492,0.3726282283427174
ABM,1,100%,2,64,1.7247801667990508,1.8168664576873843,0.2531946286361709,-0.2752198332009492,0.2752198332009492,0.3726282283427174
ABM,1,100%,2,64,1.7247801667990508,1.8168664576873843,0.2531946286361709,-0.2752198332009492,0.2752198332009492,0.3726282283427174
ABM,1,100%,2,64,1.7247801667990508,1.8168664576873843,0.2531946286361709,-0.2752198332009492,0.2752198332009492,0.3726282283427174
ABM,1,100%,2,64,1.7247801667990508,1.8168664576873843,0.2531946286361709,-0.2752198332009492,0.2752198332009492,0.3726282283427174
ABM,1,100%,2,64,1.7247801667990508,1.8168664576873843,0.2531946286361709,-0.2752198332009492,0.2752198332009492,0.3726282283427174
ABM,1,100%,2,64,1.7247801667990508,1.8168664576873843,0.2531946286361709,-0.2752198332009492,0.2752198332009492,0.3726282283427174
ABM,1,100%,2,64,1.7247801667990508,1.8168664576873843,0.2531946286361709,-0.2752198332009492,0.2752198332009492,0.3726282283427174
ABM,1,100%,2,64,1.7247801667990508,1.8168664576873843,0.2531946286361709,-0.2752198332009492,0.2752198332009492,0.3726282283427174
ABM,1,100%,2,64,1.7247801667990508,1.8168664576873843,0.2531946286361709,-0.2752198332009492,0.2752198332009492,0.3726282283427174
ABM,1,100%,2,64,1.7247801667990508,1.8168664576873843,0.2531946286361709,-0.2752198332009492,0.2752198332009492,0.3726282283427174
ABM,1,100%,2,64,1.7247801667990508,1.8168664576873843,0.2531946286361709,-0.2752198332009492,0.2752198332009492,0.3726282283427174
ABM,1,100%,2,64,1.7247801667990508,1.8168664576873843,0.2531946286361709,-0.2752198332009492,0.2752198332009492,0.3726282283427174
ABM,1,100%,2,64,1.7247801667990508,1.8168664576873843,0.2531946286361709,-0.2752198332009492,0.2752198332009492,0.3726282283427174
ABM,1,100%,2,64,1.7247801667990508,1.8168664576873843,0.2531946286361709,-0.2752198332009492,0.2752198332009492,0.3726282283427174
ABM,1,100%,2,64,1.7247801667990508,1.8168664576873843,0.2531946286361709,-0.2752198332009492,0.2752198332009492,0.3726282283427174
ABM,1,100%,2,64,1.7247801667990508,1.8168664576873843,0.2531946286361709,-0.2752198332009492,0.2752198332009492,0.3726282283427174
ABM,1,100%,2,64,1.7247801667990508,1.8168664576873843,0.2531946286361709,-0.2752198332009492,0.2752198332009492,0.3726282283427174
ABM,1,100%,2,64,1.7247801667990508,1.8168664576873843,0.2531946286361709,-0.2752198332009492,0.2752198332009492,0.3726282283427174
ABM,1,100%,3,64,1.500806495858322,1.4416371660358955,0.9695709153109451,-1.499193504141678,1.499193504141678,1.7812805404905676
ABM,1,100%,3,64,1.500806495858322,1.4416371660358955,0.9695709153109451,-1.499193504141678,1.499193504141678,1.7812805404905676
ABM,1,100%,3,64,1.500806495858322,1.4416371660358955,0.9695709153109451,-1.499193504141678,1.499193504141678,1.7812805404905676
ABM,1,100%,3,64,1.500806495858322,1.4416371660358955,0.9695709153109451,-1.499193504141678,1.499193504141678,1.7812805404905676
ABM,1,100%,3,64,1.500806495858322,1.4416371660358955,0.9695709153109451,-1.499193504141678,1.499193504141678,1.7812805404905676
ABM,1,100%,3,64,1.500806495858322,1.4416371660358955,0.9695709153109451,-1.499193504141678,1.499193504141678,1.7812805404905676
ABM,1,100%,3,64,1.500806495858322,1.4416371660358955,0.9695709153109451,-1.499193504141678,1.499193504141678,1.7812805404905676
ABM,1,100%,3,64,1.500806495858322,1.4416371660358955,0.9695709153109451,-1.499193504141678,1.499193504141678,1.7812805404905676
ABM,1,100%,3,64,1.500806495858322,1.4416371660358955,0.9695709153109451,-1.499193504141678,1.499193504141678,1.7812805404905676
ABM,1,100%,3,64,1.500806495858322,1.4416371660358955,0.9695709153109451,-1.499193504141678,1.499193504141678,1.7812805404905676
ABM,1,100%,3,64,1.500806495858322,1.4416371660358955,0.9695709153109451,-1.499193504141678,1.499193504141678,1.7812805404905676
ABM,1,100%,3,64,1.500806495858322,1.4416371660358955,0.9695709153109451,-1.499193504141678,1.499193504141678,1.7812805404905676
ABM,1,100%,3,64,1.500806495858322,1.4416371660358955,0.9695709153109451,-1.499193504141678,1.499193504141678,1.7812805404905676
ABM,1,100%,3,64,1.500806495858322,1.4416371660358955,0.9695709153109451,-1.499193504141678,1.499193504141678,1.7812805404905676
ABM,1,100%,3,64,1.500806495858322,1.4416371660358955,0.9695709153109451,-1.499193504141678,1.499193504141678,1.7812805404905676
ABM,1,100%,3,64,1.500806495858322,1.4416371660358955,0.9695709153109451,-1.499193504141678,1.499193504141678,1.7812805404905676
ABM,1,100%,3,64,1.500806495858322,1.4416371660358955,0.9695709153109451,-1.499193504141678,1.499193504141678,1.7812805404905676
ABM,1,100%,3,64,1.500806495858322,1.4416371660358955,0.9695709153109451,-1.499193504141678,1.499193504141678,1.7812805404905676
ABM,1,100%,3,64,1.500806495858322,1.4416371660358955,0.9695709153109451,-1.499193504141678,1.499193504141678,1.7812805404905676
ABM,1,100%,3,64,1.500806495858322,1.4416371660358955,0.9695709153109451,-1.499193504141678,1.499193504141678,1.7812805404905676
ABM,1,100%,3,64,1.500806495858322,1.4416371660358955,0.9695709153109451,-1.499193504141678,1.499193504141678,1.7812805404905676
ABM,1,100%,3,64,1.500806495858322,1.4416371660358955,0.9695709153109451,-1.499193504141678,1.499193504141678,1.7812805404905676
ABM,1,100%,3,64,1.500806495858322,1.4416371660358955,0.9695709153109451,-1.499193504141678,1.499193504141678,1.7812805404905676
ABM,1,100%,3,64,1.500806495858322,1.4416371660358955,0.9695709153109451,-1.499193504141678,1.499193504141678,1.7812805404905676
ABM,1,100%,3,64,1.500806495858322,1.4416371660358955,0.9695709153109451,-1.499193504141678,1.499193504141678,1.7812805404905676
ABM,1,100%,3,64,1.500806495858322,1.4416371660358955,0.9695709153109451,-1.499193504141678,1.499193504141678,1.7812805404905676
ABM,1,100%,3,64,1.500806495858322,1.4416371660358955,0.9695709153109451,-1.499193504141678,1.499193504141678,1.7812805404905676
ABM,1,100%,3,64,1.500806495858322,1.4416371660358955,0.9695709153109451,-1.499193504141678,1.499193504141678,1.7812805404905676
ABM,1,100%,3,64,1.500806495858322,1.4416371660358955,0.9695709153109451,-1.499193504141678,1.499193504141678,1.7812805404905676
ABM,1,100%,3,64,1.500806495858322,1.4416371660358955,0.9695709153109451,-1.499193504141678,1.499193504141678,1.7812805404905676
ABM,1,100%,3,64,1.500806495858322,1.4416371660358955,0.9695709153109451,-1.499193504141678,1.499193504141678,1.7812805404905676
ABM,1,100%,3,64,1.500806495858322,1.4416371660358955,0.9695709153109451,-1.499193504141678,1.499193504141678,1.7812805404905676
ABM,1,100%,3,64,1.500806495858322,1.4416371660358955,0.9695709153109451,-1.499193504141678,1.499193504141678,1.7812805404905676
ABM,1,100%,3,64,1.500806495858322,1.4416371660358955,0.9695709153109451,-1.499193504141678,1.499193504141678,1.7812805404905676
ABM,1,100%,3,64,1.500806495858322,1.4416371660358955,0.9695709153109451,-1.499193504141678,1.499193504141678,1.7812805404905676
ABM,1,100%,3,64,1.500806495858322,1.4416371660358955,0.9695709153109451,-1.499193504141678,1.499193504141678,1.7812805404905676
ABM,1,100%,3,64,1.500806495858322,1.4416371660358955,0.9695709153109451,-1.499193504141678,1.499193504141678,1.7812805404905676
ABM,1,100%,3,64,1.500806495858322,1.4416371660358955,0.9695709153109451,-1.499193504141678,1.499193504141678,1.7812805404905676
ABM,1,100%,3,64,1.500806495858322,1.4416371660358955,0.9695709153109451,-1.499193504141678,1.499193504141678,1.7812805404905676
ABM,1,100%,3,64,1.500806495858322,1.4416371660358955,0.9695709153109451,-1.499193504141678,1.499193504141678,1.7812805404905676
ABM,1,100%,3,64,1.500806495858322,1.4416371660358955,0.9695709153109451,-1.499193504141678,1.499193504141678,1.7812805404905676
ABM,1,100%,3,64,1.500806495858322,1.4416371660358955,0.9695709153109451,-1.499193504141678,1.499193504141678,1.7812805404905676
ABM,1,100%,3,64,1.500806495858322,1.4416371660358955,0.9695709153109451,-1.499193504141678,1.499193504141678,1.7812805404905676
ABM,1,100%,3,64,1.500806495858322,1.4416371660358955,0.9695709153109451,-1.499193504141678,1.499193504141678,1.7812805404905676
ABM,1,100%,3,64,1.500806495858322,1.4416371660358955,0.9695709153109451,-1.499193504141678,1.499193504141678,1.7812805404905676
ABM,1,100%,3,64,1.500806495858322,1.4416371660358955,0.9695709153109451,-1.499193504141678,1.499193504141678,1.7812805404905676
ABM,1,100%,3,64,1.500806495858322,1.4416371660358955,0.9695709153109451,-1.499193504141678,1.499193504141678,1.7812805404905676
ABM,1,100%,3,64,1.500806495858322,1.4416371660358955,0.9695709153109451,-1.499193504141678,1.499193504141678,1.7812805404905676
ABM,1,100%,3,64,1.500806495858322,1.4416371660358955,0.9695709153109451,-1.499193504141678,1.499193504141678,1.7812805404905676
ABM,1,100%,3,64,1.500806495858322,1.4416371660358955,0.9695709153109451,-1.499193504141678,1.499193504141678,1.7812805404905676
ABM,1,100%,3,64,1.500806495858322,1.4416371660358955,0.9695709153109451,-1.499193504141678,1.499193504141678,1.7812805404905676
ABM,1,100%,3,64,1.500806495858322,1.4416371660358955,0.9695709153109451,-1.499193504141678,1.499193504141678,1.7812805404905676
ABM,1,100%,3,64,1.500806495858322,1.4416371660358955,0.9695709153109451,-1.499193504141678,1.499193504141678,1.7812805404905676
ABM,1,100%,3,64,1.500806495858322,1.4416371660358955,0.9695709153109451,-1.499193504141678,1.499193504141678,1.7812805404905676
ABM,1,100%,3,64,1.500806495858322,1.4416371660358955,0.9695709153109451,-1.499193504141678,1.499193504141678,1.7812805404905676
ABM,1,100%,3,64,1.500806495858322,1.4416371660358955,0.9695709153109451,-1.499193504141678,1.499193504141678,1.7812805404905676
ABM,1,100%,3,64,1.500806495858322,1.4416371660358955,0.9695709153109451,-1.499193504141678,1.499193504141678,1.7812805404905676
ABM,1,100%,3,64,1.500806495858322,1.4416371660358955,0.9695709153109451,-1.499193504141678,1.499193504141678,1.7812805404905676
ABM,1,100%,3,64,1.500806495858322,1.4416371660358955,0.9695709153109451,-1.499193504141678,1.499193504141678,1.7812805404905676
ABM,1,100%,3,64,1.500806495858322,1.4416371660358955,0.9695709153109451,-1.499193504141678,1.499193504141678,1.7812805404905676
ABM,1,100%,3,64,1.500806495858322,1.4416371660358955,0.9695709153109451,-1.499193504141678,1.499193504141678,1.7812805404905676
ABM,1,100%,3,64,1.500806495858322,1.4416371660358955,0.9695709153109451,-1.499193504141678,1.499193504141678,1.7812805404905676
ABM,1,100%,3,64,1.500806495858322,1.4416371660358955,0.9695709153109451,-1.499193504141678,1.499193504141678,1.7812805404905676
ABM,1,100%,3,64,1.500806495858322,1.4416371660358955,0.9695709153109451,-1.499193504141678,1.499193504141678,1.7812805404905676
ABM,1,100%,5,64,0.9634452227813173,0.14011212737818823,1.3409858694354688,-4.036554777218683,4.036554777218683,4.250167058251172
ABM,1,100%,5,64,0.9634452227813173,0.14011212737818823,1.3409858694354688,-4.036554777218683,4.036554777218683,4.250167058251172
ABM,1,100%,5,64,0.9634452227813173,0.14011212737818823,1.3409858694354688,-4.036554777218683,4.036554777218683,4.250167058251172
ABM,1,100%,5,64,0.9634452227813173,0.14011212737818823,1.3409858694354688,-4.036554777218683,4.036554777218683,4.250167058251172
ABM,1,100%,5,64,0.9634452227813173,0.14011212737818823,1.3409858694354688,-4.036554777218683,4.036554777218683,4.250167058251172
ABM,1,100%,5,64,0.9634452227813173,0.14011212737818823,1.3409858694354688,-4.036554777218683,4.036554777218683,4.250167058251172
ABM,1,100%,5,64,0.9634452227813173,0.14011212737818823,1.3409858694354688,-4.036554777218683,4.036554777218683,4.250167058251172
ABM,1,100%,5,64,0.9634452227813173,0.14011212737818823,1.3409858694354688,-4.036554777218683,4.036554777218683,4.250167058251172
ABM,1,100%,5,64,0.9634452227813173,0.14011212737818823,1.3409858694354688,-4.036554777218683,4.036554777218683,4.250167058251172
ABM,1,100%,5,64,0.9634452227813173,0.14011212737818823,1.3409858694354688,-4.036554777218683,4.036554777218683,4.250167058251172
ABM,1,100%,5,64,0.9634452227813173,0.14011212737818823,1.3409858694354688,-4.036554777218683,4.036554777218683,4.250167058251172
ABM,1,100%,5,64,0.9634452227813173,0.14011212737818823,1.3409858694354688,-4.036554777218683,4.036554777218683,4.250167058251172
ABM,1,100%,5,64,0.9634452227813173,0.14011212737818823,1.3409858694354688,-4.036554777218683,4.036554777218683,4.250167058251172
