"sim_id","date","median_rt","upper","lower","mean_si","std_si","n_transmissions","method","R0_true","model_type","how_infected"
1,2,NA,NA,NA,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,3,4.07213769410971,4.75256044549345,3.45999400314286,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,4,3.5455847766555,4.09596883212644,3.04687012864868,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,5,3.18060666939202,3.64477609302393,2.75763091174732,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,6,2.79140185888645,3.1854446730532,2.4312816961813,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,7,2.72020297213628,3.07615211662143,2.39283550111055,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,8,2.6702586312576,2.99612978418398,2.36892135451461,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,9,2.45543993919231,2.74602911703441,2.18611407657944,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,10,2.49810769449181,2.77117710981194,2.2435962402116,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,11,2.52296206291775,2.77977120182386,2.28248008991592,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,12,2.51117486005139,2.75129442002533,2.28545095984342,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,13,2.60569786730569,2.83482737444321,2.38926128830408,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,14,2.47488301870369,2.68427255495837,2.27667702302642,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,15,2.47320865378726,2.66921543417091,2.28704104069101,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,16,2.51414737377751,2.69944683890376,2.33752844779936,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,17,2.50492302392165,2.67850539239663,2.33900740387272,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,18,2.43544137710817,2.59606942439843,2.28158002138331,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,19,2.39343772676756,2.54291308175199,2.2499381126054,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,20,2.30309580854354,2.44095431976333,2.17052838763387,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,21,2.32497029533947,2.45536514010077,2.19927586835059,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,22,2.32830600637338,2.45139463890998,2.20940840486628,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,23,2.38192556977932,2.499411043648,2.26818076800195,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,24,2.419701362666,2.53143816518213,2.31130202499835,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,25,2.42596212292021,2.53144139977285,2.32345444291809,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,26,2.44832202665309,2.54811804166032,2.35116634193123,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,27,2.44063009348975,2.53441993891652,2.34918320416567,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,28,2.48870561041275,2.57779986116861,2.40168827609191,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,29,2.46883117950506,2.55229413220468,2.3872079404736,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,30,2.40751193235926,2.48498799984433,2.33166320790717,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,31,2.36519508602306,2.43739869407942,2.29443170167983,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,32,2.3806959662136,2.44888463623591,2.31378500684654,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,33,2.38136089312195,2.4456298994536,2.31822783400201,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,34,2.35959600637827,2.41990333339266,2.30029906693529,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,35,2.3205964058626,2.37698690547615,2.26510489606442,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,36,2.30287687880119,2.35587257134291,2.25068197600174,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,37,2.28298803803579,2.33281455392826,2.23387612234629,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,38,2.26032163706015,2.3071749408245,2.21410699070165,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,39,2.20803417838359,2.25183113957949,2.16480881996032,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,40,2.13727953718167,2.17807113041633,2.09700045798202,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,41,2.10768655107303,2.14609088547097,2.06974313798083,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,42,2.05429575171921,2.09031013481758,2.01869743071375,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,43,1.99329263759835,2.02704374671469,1.95991827146766,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,44,1.94352647889366,1.97528976240344,1.91210554414132,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,45,1.87892769831161,1.90875307397519,1.84941464593824,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,46,1.82129946941963,1.84939854056544,1.79348646841615,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,47,1.77200985665666,1.79858996435713,1.74569292097335,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,48,1.70979845947303,1.73489277902223,1.68494729914672,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,49,1.64425695852272,1.66795939824921,1.62078013799135,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,50,1.5826498196009,1.60509970438503,1.56041024918035,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,51,1.51594115648914,1.53720609858925,1.49487323726858,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,52,1.4532757135992,1.47347857597474,1.43325836853582,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,53,1.38821940418005,1.40743053446354,1.36918389325409,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,54,1.3181184507633,1.33638169390693,1.30002236332239,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,55,1.25553877357181,1.27297793605614,1.23825961520213,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,56,1.19557280575119,1.21227239634985,1.17902728700479,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,57,1.12951176684858,1.14548773088447,1.11368504122436,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,58,1.06894579388741,1.08428819804702,1.05374880454387,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,59,1.00589523399497,1.02063305523464,0.991299975445899,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,60,0.951021811690907,0.965256455201196,0.936927806705951,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,61,0.902804330589038,0.916624624646423,0.889123655738565,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,62,0.84904023051484,0.862436955392568,0.835782962130127,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,63,0.800361711357269,0.813401601298089,0.787461936356785,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,64,0.758615157139127,0.771380481324723,0.745991448966376,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,65,0.716301225417523,0.728810717925941,0.703935702920553,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,66,0.682447080032382,0.694795323803581,0.670246016656868,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,67,0.644131671828979,0.656297124851863,0.632117492861472,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,68,0.609707540251659,0.621740801982902,0.597830552103422,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,69,0.575769514900026,0.587688533326921,0.5640127514108,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,70,0.545708086385329,0.557565079188843,0.534020395610385,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,71,0.521656404402774,0.533531115898167,0.509959210144062,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,72,0.495846345827016,0.507733380793683,0.484146308118676,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,73,0.473987375827746,0.485946427170193,0.462226160376489,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,74,0.454386658273523,0.466460684025664,0.442522805429915,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,75,0.436647498104732,0.448876535419446,0.424642614246254,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,76,0.424579744044535,0.437061633750519,0.412337792684699,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,77,0.413744555894962,0.426520179572573,0.401226630823058,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,78,0.400585220568136,0.413639355463622,0.387808672586814,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,79,0.390843534849044,0.404251333499885,0.377735532222155,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,80,0.375635144617249,0.38932162629344,0.362273250396013,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,81,0.367901815355449,0.382020999469846,0.354134885333015,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,82,0.360109785045821,0.374689009674975,0.345913748081166,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,83,0.353256436499012,0.368343765952667,0.3385868312433,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,84,0.345746635455963,0.361358012292096,0.330591502006901,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,85,0.334625538295843,0.350705248375489,0.319045012232364,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,86,0.327651085269009,0.344323604559039,0.311525665232978,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,87,0.328080805214365,0.345575917581968,0.311186382583303,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,88,0.319524151619482,0.3376496187596,0.302059271598046,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,89,0.309221333359131,0.327954694347548,0.291215336814588,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,90,0.300237907114003,0.319645991385858,0.28163181796575,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,91,0.291105514442007,0.311216764347753,0.271879950600382,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,92,0.292185149186101,0.313400251945999,0.271949807524162,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,93,0.299159483008603,0.321777223301744,0.277627332751015,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,94,0.298912769708055,0.322754600808987,0.276275067710838,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,95,0.299352790110069,0.324520630491493,0.275521165661278,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
1,96,0.29869845094597,0.325224824615867,0.273655315855196,8.90577943189596,5.77264427173668,93504,"Cori",3,"full","exposed_to_infected"
