"sim_id","date","median_rt","upper","lower","mean_si","std_si","n_transmissions","method","R0_true","model_type","how_infected"
1,2,3.2480579589484,3.56415365503766,2.9512291297673,4.58985387033681,3.82605071912811,97653,"Cori",1.5,"partial","exposed_to_infected"
1,3,2.89455449432415,3.14079301718632,2.66153588877606,4.58985387033681,3.82605071912811,97653,"Cori",1.5,"partial","exposed_to_infected"
1,4,2.80845399550411,3.01278250404517,2.61357998905831,4.58985387033681,3.82605071912811,97653,"Cori",1.5,"partial","exposed_to_infected"
1,5,2.68972518891226,2.86009303140099,2.52626129414964,4.58985387033681,3.82605071912811,97653,"Cori",1.5,"partial","exposed_to_infected"
1,6,2.61609206797314,2.76028622789086,2.47700934435364,4.58985387033681,3.82605071912811,97653,"Cori",1.5,"partial","exposed_to_infected"
1,7,2.62725926077476,2.75207469346281,2.5062760338171,4.58985387033681,3.82605071912811,97653,"Cori",1.5,"partial","exposed_to_infected"
1,8,2.68860569945606,2.79773124013482,2.58235540157567,4.58985387033681,3.82605071912811,97653,"Cori",1.5,"partial","exposed_to_infected"
1,9,2.63900485328021,2.73212333737316,2.54802664326778,4.58985387033681,3.82605071912811,97653,"Cori",1.5,"partial","exposed_to_infected"
1,10,2.61464617837551,2.69461870934452,2.53627184792109,4.58985387033681,3.82605071912811,97653,"Cori",1.5,"partial","exposed_to_infected"
1,11,2.59464178397812,2.66357441010093,2.52690885526675,4.58985387033681,3.82605071912811,97653,"Cori",1.5,"partial","exposed_to_infected"
1,12,2.58319575138164,2.64280160168454,2.52449294946245,4.58985387033681,3.82605071912811,97653,"Cori",1.5,"partial","exposed_to_infected"
1,13,2.54007155060677,2.59135466555966,2.4894695406494,4.58985387033681,3.82605071912811,97653,"Cori",1.5,"partial","exposed_to_infected"
1,14,2.44602381765881,2.48981006826501,2.40275395783217,4.58985387033681,3.82605071912811,97653,"Cori",1.5,"partial","exposed_to_infected"
1,15,2.35250738284502,2.39010866992882,2.31530254320302,4.58985387033681,3.82605071912811,97653,"Cori",1.5,"partial","exposed_to_infected"
1,16,2.26226954564795,2.29479774053092,2.23005019942216,4.58985387033681,3.82605071912811,97653,"Cori",1.5,"partial","exposed_to_infected"
1,17,2.16930911649014,2.197609849908,2.14125240317557,4.58985387033681,3.82605071912811,97653,"Cori",1.5,"partial","exposed_to_infected"
1,18,2.04534506263642,2.06994219395486,2.02094356621411,4.58985387033681,3.82605071912811,97653,"Cori",1.5,"partial","exposed_to_infected"
1,19,1.91487169305538,1.93637766759491,1.8935255456562,4.58985387033681,3.82605071912811,97653,"Cori",1.5,"partial","exposed_to_infected"
1,20,1.78205629286242,1.80100958941596,1.76323643780382,4.58985387033681,3.82605071912811,97653,"Cori",1.5,"partial","exposed_to_infected"
1,21,1.65491594941782,1.67179336913012,1.63815250336458,4.58985387033681,3.82605071912811,97653,"Cori",1.5,"partial","exposed_to_infected"
1,22,1.52507953906036,1.54022359066342,1.51003508234706,4.58985387033681,3.82605071912811,97653,"Cori",1.5,"partial","exposed_to_infected"
1,23,1.39575770593287,1.40946089706785,1.38214362163463,4.58985387033681,3.82605071912811,97653,"Cori",1.5,"partial","exposed_to_infected"
1,24,1.27447704925222,1.28701590745095,1.26201989737348,4.58985387033681,3.82605071912811,97653,"Cori",1.5,"partial","exposed_to_infected"
1,25,1.16649729730063,1.17812488417832,1.1549464695348,4.58985387033681,3.82605071912811,97653,"Cori",1.5,"partial","exposed_to_infected"
1,26,1.06315553020928,1.07403812369616,1.05234669750187,4.58985387033681,3.82605071912811,97653,"Cori",1.5,"partial","exposed_to_infected"
1,27,0.970698856038128,0.981005176811349,0.960464973993798,4.58985387033681,3.82605071912811,97653,"Cori",1.5,"partial","exposed_to_infected"
1,28,0.884352511133831,0.894203975951042,0.874573669343877,4.58985387033681,3.82605071912811,97653,"Cori",1.5,"partial","exposed_to_infected"
1,29,0.808427042201103,0.81795219537584,0.798976125431887,4.58985387033681,3.82605071912811,97653,"Cori",1.5,"partial","exposed_to_infected"
1,30,0.742092927801121,0.751405425098637,0.732857692885453,4.58985387033681,3.82605071912811,97653,"Cori",1.5,"partial","exposed_to_infected"
1,31,0.6808386203674,0.690014511386765,0.671744440330115,4.58985387033681,3.82605071912811,97653,"Cori",1.5,"partial","exposed_to_infected"
1,32,0.625987624777894,0.635106410925991,0.616956543665053,4.58985387033681,3.82605071912811,97653,"Cori",1.5,"partial","exposed_to_infected"
1,33,0.580426362093112,0.589589740572253,0.571358423822263,4.58985387033681,3.82605071912811,97653,"Cori",1.5,"partial","exposed_to_infected"
1,34,0.537101818499757,0.546356240501269,0.527952495125551,4.58985387033681,3.82605071912811,97653,"Cori",1.5,"partial","exposed_to_infected"
1,35,0.50263372986079,0.512084134427121,0.493300317219733,4.58985387033681,3.82605071912811,97653,"Cori",1.5,"partial","exposed_to_infected"
1,36,0.471380157380361,0.481087258117722,0.4618045198297,4.58985387033681,3.82605071912811,97653,"Cori",1.5,"partial","exposed_to_infected"
1,37,0.44958032721831,0.459676065688124,0.439633502651288,4.58985387033681,3.82605071912811,97653,"Cori",1.5,"partial","exposed_to_infected"
1,38,0.428499654540015,0.439030066247492,0.41813899082751,4.58985387033681,3.82605071912811,97653,"Cori",1.5,"partial","exposed_to_infected"
1,39,0.408126335102272,0.419135821363452,0.397311350483884,4.58985387033681,3.82605071912811,97653,"Cori",1.5,"partial","exposed_to_infected"
1,40,0.38602735710638,0.397529365433738,0.374749383397221,4.58985387033681,3.82605071912811,97653,"Cori",1.5,"partial","exposed_to_infected"
1,41,0.370511230054264,0.382650230141831,0.358631715276743,4.58985387033681,3.82605071912811,97653,"Cori",1.5,"partial","exposed_to_infected"
1,42,0.358291912699144,0.371182464825425,0.345703320324698,4.58985387033681,3.82605071912811,97653,"Cori",1.5,"partial","exposed_to_infected"
1,43,0.350857345233433,0.36465545051568,0.337411781870355,4.58985387033681,3.82605071912811,97653,"Cori",1.5,"partial","exposed_to_infected"
1,44,0.339816138285672,0.354523502595473,0.325521271129521,4.58985387033681,3.82605071912811,97653,"Cori",1.5,"partial","exposed_to_infected"
1,45,0.329011226025969,0.344705508941092,0.313800707045653,4.58985387033681,3.82605071912811,97653,"Cori",1.5,"partial","exposed_to_infected"
1,46,0.319651714922995,0.336454641295006,0.303417773874503,4.58985387033681,3.82605071912811,97653,"Cori",1.5,"partial","exposed_to_infected"
1,47,0.323223408534761,0.341596522254746,0.305521237988745,4.58985387033681,3.82605071912811,97653,"Cori",1.5,"partial","exposed_to_infected"
1,48,0.325880246699073,0.345944819745782,0.306606934137482,4.58985387033681,3.82605071912811,97653,"Cori",1.5,"partial","exposed_to_infected"
1,49,0.320835091336206,0.342480563785372,0.300121474349971,4.58985387033681,3.82605071912811,97653,"Cori",1.5,"partial","exposed_to_infected"
1,50,0.31498346256435,0.338311551660417,0.292753270885357,4.58985387033681,3.82605071912811,97653,"Cori",1.5,"partial","exposed_to_infected"
1,51,0.313536545296795,0.338873880961237,0.289494857083591,4.58985387033681,3.82605071912811,97653,"Cori",1.5,"partial","exposed_to_infected"
1,52,0.315342415648959,0.343017674358013,0.289197437803787,4.58985387033681,3.82605071912811,97653,"Cori",1.5,"partial","exposed_to_infected"
1,53,0.32716401055412,0.357851498050561,0.298283282196802,4.58985387033681,3.82605071912811,97653,"Cori",1.5,"partial","exposed_to_infected"
1,54,0.322170703778232,0.355311632884732,0.291157696054946,4.58985387033681,3.82605071912811,97653,"Cori",1.5,"partial","exposed_to_infected"
1,55,0.307781154212276,0.343048597168188,0.275018098081972,4.58985387033681,3.82605071912811,97653,"Cori",1.5,"partial","exposed_to_infected"
1,56,0.303433390561164,0.34161842788245,0.268206023411952,4.58985387033681,3.82605071912811,97653,"Cori",1.5,"partial","exposed_to_infected"
1,57,0.289537896136491,0.330309070372237,0.252268727729853,4.58985387033681,3.82605071912811,97653,"Cori",1.5,"partial","exposed_to_infected"
1,58,0.277184736195017,0.320868411585793,0.237658736236751,4.58985387033681,3.82605071912811,97653,"Cori",1.5,"partial","exposed_to_infected"
1,59,0.270377688668654,0.317721389308407,0.227989278698062,4.58985387033681,3.82605071912811,97653,"Cori",1.5,"partial","exposed_to_infected"
1,60,0.260620196845542,0.31173774921353,0.215423061023699,4.58985387033681,3.82605071912811,97653,"Cori",1.5,"partial","exposed_to_infected"
1,61,0.270566394592529,0.327814352736943,0.220408110064664,4.58985387033681,3.82605071912811,97653,"Cori",1.5,"partial","exposed_to_infected"
1,62,0.293950462155311,0.359431316017887,0.236953230498474,4.58985387033681,3.82605071912811,97653,"Cori",1.5,"partial","exposed_to_infected"
1,63,0.294485749083103,0.366397700060506,0.232664968160676,4.58985387033681,3.82605071912811,97653,"Cori",1.5,"partial","exposed_to_infected"
1,64,0.2884475300649,0.366515361540223,0.222345322978919,4.58985387033681,3.82605071912811,97653,"Cori",1.5,"partial","exposed_to_infected"
1,65,0.303756870889062,0.39150086089004,0.230225035397353,4.58985387033681,3.82605071912811,97653,"Cori",1.5,"partial","exposed_to_infected"
1,66,0.300920096493027,0.396772832443431,0.221917339684142,4.58985387033681,3.82605071912811,97653,"Cori",1.5,"partial","exposed_to_infected"
1,67,0.293901981677735,0.39792961978269,0.209820164293868,4.58985387033681,3.82605071912811,97653,"Cori",1.5,"partial","exposed_to_infected"
1,68,0.246916797829164,0.352735751865948,0.164749141034036,4.58985387033681,3.82605071912811,97653,"Cori",1.5,"partial","exposed_to_infected"
1,69,0.251449717775635,0.369486674932603,0.161735407397192,4.58985387033681,3.82605071912811,97653,"Cori",1.5,"partial","exposed_to_infected"
1,70,0.209417227056529,0.330677261356292,0.122236995538934,4.58985387033681,3.82605071912811,97653,"Cori",1.5,"partial","exposed_to_infected"
1,71,0.221459091686401,0.360190372423458,0.124013625617524,4.58985387033681,3.82605071912811,97653,"Cori",1.5,"partial","exposed_to_infected"
1,72,0.190642500477841,0.336868940696033,0.0945528881783932,4.58985387033681,3.82605071912811,97653,"Cori",1.5,"partial","exposed_to_infected"
1,73,0.208650496484476,0.379399674426815,0.0990517332171608,4.58985387033681,3.82605071912811,97653,"Cori",1.5,"partial","exposed_to_infected"
1,74,0.196259359135082,0.384285377697825,0.0828148642408747,4.58985387033681,3.82605071912811,97653,"Cori",1.5,"partial","exposed_to_infected"
1,75,0.239782473827214,0.469505754661044,0.101180158260244,4.58985387033681,3.82605071912811,97653,"Cori",1.5,"partial","exposed_to_infected"
1,76,0.247750949485424,0.509833892785692,0.0962091506419357,4.58985387033681,3.82605071912811,97653,"Cori",1.5,"partial","exposed_to_infected"
1,77,0.404386999919075,0.760484120910763,0.182114930887404,4.58985387033681,3.82605071912811,97653,"Cori",1.5,"partial","exposed_to_infected"
1,78,0.413091863112314,0.808853974351112,0.174310905290942,4.58985387033681,3.82605071912811,97653,"Cori",1.5,"partial","exposed_to_infected"
