"sim_id","date","median_rt","upper","lower","mean_si","std_si","n_transmissions","method","R0_true","model_type","how_infected"
1,2,2.11615046931761,2.33015944477357,1.91566514077459,5.88171086324378,4.95226435857102,92164,"Cori",2,"partial","susceptible_to_exposed"
1,3,2.11470911483295,2.30859430929287,1.93199643381868,5.88171086324378,4.95226435857102,92164,"Cori",2,"partial","susceptible_to_exposed"
1,4,2.15436520693459,2.33452679363416,1.98372049794397,5.88171086324378,4.95226435857102,92164,"Cori",2,"partial","susceptible_to_exposed"
1,5,2.16918752787754,2.33500208453395,2.01141545811863,5.88171086324378,4.95226435857102,92164,"Cori",2,"partial","susceptible_to_exposed"
1,6,2.17198560372106,2.32398952863098,2.02675901061738,5.88171086324378,4.95226435857102,92164,"Cori",2,"partial","susceptible_to_exposed"
1,7,2.2097924938524,2.35019273723889,2.07509862988029,5.88171086324378,4.95226435857102,92164,"Cori",2,"partial","susceptible_to_exposed"
1,8,2.24718182910153,2.37664035887192,2.12251218336037,5.88171086324378,4.95226435857102,92164,"Cori",2,"partial","susceptible_to_exposed"
1,9,2.25262089496163,2.37086590456685,2.13837447074928,5.88171086324378,4.95226435857102,92164,"Cori",2,"partial","susceptible_to_exposed"
1,10,2.29593926620129,2.40473160698838,2.19047877776777,5.88171086324378,4.95226435857102,92164,"Cori",2,"partial","susceptible_to_exposed"
1,11,2.32198472775614,2.42152855654709,2.22520707170128,5.88171086324378,4.95226435857102,92164,"Cori",2,"partial","susceptible_to_exposed"
1,12,2.32576568017732,2.41622952253526,2.23758852779169,5.88171086324378,4.95226435857102,92164,"Cori",2,"partial","susceptible_to_exposed"
1,13,2.32786652514232,2.41000635210116,2.24761463422894,5.88171086324378,4.95226435857102,92164,"Cori",2,"partial","susceptible_to_exposed"
1,14,2.32618962024795,2.40071150140741,2.25322612786429,5.88171086324378,4.95226435857102,92164,"Cori",2,"partial","susceptible_to_exposed"
1,15,2.28942538756427,2.3565363237952,2.22360086996112,5.88171086324378,4.95226435857102,92164,"Cori",2,"partial","susceptible_to_exposed"
1,16,2.27101196983167,2.33178539604173,2.2113037966074,5.88171086324378,4.95226435857102,92164,"Cori",2,"partial","susceptible_to_exposed"
1,17,2.2171818222586,2.27187859949135,2.16337007870185,5.88171086324378,4.95226435857102,92164,"Cori",2,"partial","susceptible_to_exposed"
1,18,2.18919864973555,2.23883346472389,2.14030291638347,5.88171086324378,4.95226435857102,92164,"Cori",2,"partial","susceptible_to_exposed"
1,19,2.15471551741875,2.19979988066719,2.110251400487,5.88171086324378,4.95226435857102,92164,"Cori",2,"partial","susceptible_to_exposed"
1,20,2.12020938259501,2.16123763351034,2.07970369316139,5.88171086324378,4.95226435857102,92164,"Cori",2,"partial","susceptible_to_exposed"
1,21,2.08033908288222,2.11770959291196,2.04341082472879,5.88171086324378,4.95226435857102,92164,"Cori",2,"partial","susceptible_to_exposed"
1,22,2.03646404499637,2.07054877229262,2.00275544838544,5.88171086324378,4.95226435857102,92164,"Cori",2,"partial","susceptible_to_exposed"
1,23,1.97509412047683,2.00612670847091,1.94438322206424,5.88171086324378,4.95226435857102,92164,"Cori",2,"partial","susceptible_to_exposed"
1,24,1.91428682480849,1.94263581587836,1.88621498390956,5.88171086324378,4.95226435857102,92164,"Cori",2,"partial","susceptible_to_exposed"
1,25,1.84570774116128,1.87164615328813,1.82001009053752,5.88171086324378,4.95226435857102,92164,"Cori",2,"partial","susceptible_to_exposed"
1,26,1.78209386796224,1.80595002369766,1.75844873263251,5.88171086324378,4.95226435857102,92164,"Cori",2,"partial","susceptible_to_exposed"
1,27,1.71133071849113,1.73331222235071,1.68953584838344,5.88171086324378,4.95226435857102,92164,"Cori",2,"partial","susceptible_to_exposed"
1,28,1.63922074009456,1.65954589001782,1.61906222548374,5.88171086324378,4.95226435857102,92164,"Cori",2,"partial","susceptible_to_exposed"
1,29,1.5558196359164,1.5746237930639,1.53716578436945,5.88171086324378,4.95226435857102,92164,"Cori",2,"partial","susceptible_to_exposed"
1,30,1.47784427051027,1.49534831926799,1.46047735552219,5.88171086324378,4.95226435857102,92164,"Cori",2,"partial","susceptible_to_exposed"
1,31,1.39607637360757,1.41242246189376,1.3798568910856,5.88171086324378,4.95226435857102,92164,"Cori",2,"partial","susceptible_to_exposed"
1,32,1.31237653367417,1.32769585200593,1.29717551013297,5.88171086324378,4.95226435857102,92164,"Cori",2,"partial","susceptible_to_exposed"
1,33,1.22993353239722,1.2443605013702,1.21561850654904,5.88171086324378,4.95226435857102,92164,"Cori",2,"partial","susceptible_to_exposed"
1,34,1.14906604021681,1.16271996318194,1.13551943090467,5.88171086324378,4.95226435857102,92164,"Cori",2,"partial","susceptible_to_exposed"
1,35,1.06710601505252,1.08007408887983,1.05424216122366,5.88171086324378,4.95226435857102,92164,"Cori",2,"partial","susceptible_to_exposed"
