"sim_id","method","date","median_rt","q025_rt","q975_rt"
1,"EpiLPS",14,1.82504782971082,1.73263025199933,1.92239491194885
1,"EpiLPS",15,1.8364591706732,1.74729129608785,1.9301774656011
1,"EpiLPS",16,1.84719101747063,1.75877906739529,1.94004734209023
1,"EpiLPS",17,1.85616196244774,1.77098129840662,1.94543964633486
1,"EpiLPS",18,1.86275281917289,1.78535234160583,1.9435088438709
1,"EpiLPS",19,1.86717691224569,1.79860261575406,1.93836570184333
1,"EpiLPS",20,1.86991260683797,1.80601014467109,1.93607614416163
1,"EpiLPS",21,1.87066476721169,1.8075877755116,1.93594287297984
1,"EpiLPS",22,1.86980274387128,1.80773022072936,1.93400666808457
1,"EpiLPS",23,1.86726775103411,1.80930213470594,1.92709044397312
1,"EpiLPS",24,1.863180024934,1.81195200859372,1.91585637414718
1,"EpiLPS",25,1.85751616175337,1.81147377799292,1.90472880871503
1,"EpiLPS",26,1.85017517636868,1.80571545016428,1.89572957518829
1,"EpiLPS",27,1.84108597592252,1.79679122378215,1.88647268857628
1,"EpiLPS",28,1.83023610177126,1.78756019600509,1.87393084479787
1,"EpiLPS",29,1.81760236400228,1.77902837046762,1.85701274272444
1,"EpiLPS",30,1.80323044731452,1.76930924668561,1.83780198527381
1,"EpiLPS",31,1.78718518437026,1.75566143353183,1.81927495941356
1,"EpiLPS",32,1.76953410990153,1.73831456399668,1.8013143483684
1,"EpiLPS",33,1.75036323374016,1.71949183801132,1.78178888803143
1,"EpiLPS",34,1.72970505840156,1.70074131732626,1.75916205397038
1,"EpiLPS",35,1.70761841114921,1.68193110609716,1.73369802575451
1,"EpiLPS",36,1.68416651322721,1.66103034508643,1.70762494054756
1,"EpiLPS",37,1.6593986110851,1.63697784807754,1.68212645864755
1,"EpiLPS",38,1.63338221237604,1.61087582409716,1.65620304917154
1,"EpiLPS",39,1.60616824981561,1.58424347385118,1.62839644871282
1,"EpiLPS",40,1.57780975665107,1.55773445249351,1.59814378130901
1,"EpiLPS",41,1.54820022940392,1.53035896794355,1.56624948821468
1,"EpiLPS",42,1.51702659683332,1.50033208819808,1.53390686875441
1,"EpiLPS",43,1.48403525458471,1.46734765260939,1.50091263848335
1,"EpiLPS",44,1.44908888152257,1.43232692883432,1.46604699268013
1,"EpiLPS",45,1.41214403721629,1.39608990484087,1.42838278174701
1,"EpiLPS",46,1.37329272255526,1.35875380253176,1.38798721174445
1,"EpiLPS",47,1.33309665459148,1.31982498751917,1.34650177659042
1,"EpiLPS",48,1.29223371678019,1.27927087410249,1.30532791185063
1,"EpiLPS",49,1.25121863462991,1.2380181371164,1.26455988382499
1,"EpiLPS",50,1.21040403522853,1.19722119340412,1.22373203595885
